activity_index; type; from_event; to_event; lower_bound; upper_bound; weight
1617; "wait"; 2717; 1189; 0; 0; 95839.0
1618; "drive"; 1189; 1557; 60; 75; 95839.0
1619; "wait"; 1557; 1014; 0; 0; 56127.0
1620; "drive"; 1014; 435; 60; 75; 56432.0
1621; "drive"; 615; 2188; 60; 75; 1288.0
1622; "wait"; 2188; 448; 0; 0; 0.0
1623; "drive"; 448; 326; 120; 150; 115.0
1624; "wait"; 326; 3692; 0; 0; 115.0
1625; "drive"; 3692; 3895; 60; 75; 15544.0
1626; "wait"; 3895; 2481; 0; 0; 15544.0
1627; "drive"; 2481; 3321; 120; 150; 15544.0
1628; "wait"; 3321; 652; 0; 0; 13640.0
1629; "drive"; 652; 1850; 120; 150; 13640.0
1630; "wait"; 1850; 397; 0; 0; 752.0
1631; "drive"; 397; 335; 120; 150; 752.0
1632; "drive"; 126; 731; 120; 150; 1.0
1633; "wait"; 731; 3783; 0; 0; 1.0
1634; "drive"; 3783; 4158; 120; 150; 4710.0
1635; "wait"; 4158; 2801; 0; 0; 980.0
1636; "drive"; 2801; 2499; 120; 150; 182475.0
1637; "wait"; 2499; 1990; 0; 0; 182475.0
1638; "drive"; 1990; 3351; 60; 75; 182475.0
1639; "wait"; 3351; 692; 0; 0; 178917.0
1640; "drive"; 692; 474; 120; 150; 178985.0
1641; "wait"; 474; 4457; 0; 0; 0.0
1642; "drive"; 4457; 3621; 60; 75; 2720.0
1643; "drive"; 4684; 3850; 60; 75; 30804.0
1644; "wait"; 3850; 2958; 0; 0; 737.0
1645; "drive"; 2958; 1429; 300; 375; 23524.0
1646; "wait"; 1429; 541; 0; 0; 23026.0
1647; "drive"; 541; 3517; 300; 375; 25040.0
1648; "wait"; 3517; 1484; 0; 0; 24109.0
1649; "drive"; 1484; 4350; 60; 75; 27416.0
1650; "wait"; 4350; 2594; 0; 0; 24945.0
1651; "drive"; 2594; 3181; 120; 150; 24945.0
1652; "wait"; 3181; 1444; 0; 0; 24698.0
1653; "drive"; 1444; 2616; 60; 75; 24698.0
1654; "drive"; 1669; 3631; 60; 75; 53082.0
1655; "wait"; 3631; 3280; 0; 0; 52705.0
1656; "drive"; 3280; 2436; 120; 150; 61290.0
1657; "wait"; 2436; 1913; 0; 0; 42212.0
1658; "drive"; 1913; 3550; 60; 75; 44694.0
1659; "wait"; 3550; 3327; 0; 0; 38023.0
1660; "drive"; 3327; 1647; 300; 375; 92741.0
1661; "wait"; 1647; 1095; 0; 0; 86831.0
1662; "drive"; 1095; 1156; 300; 375; 86846.0
1663; "wait"; 1156; 961; 0; 0; 48784.0
1664; "drive"; 961; 468; 60; 75; 562157.0
1665; "drive"; 2315; 3132; 120; 150; 1174.0
1666; "wait"; 3132; 1409; 0; 0; 775.0
1667; "drive"; 1409; 3079; 60; 75; 15717.0
1668; "wait"; 3079; 1317; 0; 0; 15717.0
1669; "drive"; 1317; 759; 60; 75; 15717.0
1670; "wait"; 759; 3787; 0; 0; 12237.0
1671; "drive"; 3787; 3602; 60; 75; 73183.0
1672; "wait"; 3602; 3366; 0; 0; 16018.0
1673; "drive"; 3366; 3858; 60; 75; 51708.0
1674; "wait"; 3858; 2417; 0; 0; 13884.0
1675; "drive"; 2417; 2170; 60; 75; 13884.0
1676; "drive"; 395; 1361; 60; 75; 39959.0
1677; "wait"; 1361; 752; 0; 0; 1500.0
1678; "drive"; 752; 566; 60; 75; 2585.0
1679; "wait"; 566; 3935; 0; 0; 2585.0
1680; "drive"; 3935; 4492; 60; 75; 55162.0
1681; "wait"; 4492; 1793; 0; 0; 26087.0
1682; "drive"; 1793; 4559; 60; 75; 26588.0
1683; "wait"; 4559; 1860; 0; 0; 26588.0
1684; "drive"; 1860; 1762; 60; 75; 26588.0
1685; "wait"; 1762; 344; 0; 0; 3197.0
1686; "drive"; 344; 4021; 120; 150; 3448.0
1687; "drive"; 2906; 3461; 60; 75; 3394.0
1688; "wait"; 3461; 1747; 0; 0; 3138.0
1689; "drive"; 1747; 4258; 60; 75; 40378.0
1690; "wait"; 4258; 2560; 0; 0; 40378.0
1691; "drive"; 2560; 3232; 120; 150; 40378.0
1692; "wait"; 3232; 1153; 0; 0; 38186.0
1693; "drive"; 1153; 3897; 60; 75; 40483.0
1694; "wait"; 3897; 2464; 0; 0; 40483.0
1695; "drive"; 2464; 2833; 60; 75; 40483.0
1696; "wait"; 2833; 2279; 0; 0; 32579.0
1697; "drive"; 2279; 3078; 300; 375; 32579.0
1698; "drive"; 2228; 2105; 300; 375; 40081.0
1699; "wait"; 2105; 4186; 0; 0; 40081.0
1700; "drive"; 4186; 877; 60; 75; 51316.0
1701; "wait"; 877; 3048; 0; 0; 51316.0
1702; "drive"; 3048; 2143; 60; 75; 51316.0
1703; "wait"; 2143; 420; 0; 0; 38394.0
1704; "drive"; 420; 955; 120; 150; 41090.0
1705; "wait"; 955; 4024; 0; 0; 41090.0
1706; "drive"; 4024; 2184; 60; 75; 41090.0
1707; "wait"; 2184; 4270; 0; 0; 40576.0
1708; "drive"; 4270; 1026; 60; 75; 96309.0
1709; "drive"; 310; 4540; 60; 75; 206121.0
1710; "wait"; 4540; 2857; 0; 0; 205429.0
1711; "drive"; 2857; 1736; 60; 75; 217972.0
1712; "wait"; 1736; 871; 0; 0; 215492.0
1713; "drive"; 871; 2852; 60; 75; 274663.0
1714; "wait"; 2852; 2331; 0; 0; 229380.0
1715; "drive"; 2331; 638; 60; 75; 233622.0
1716; "wait"; 638; 3978; 0; 0; 230610.0
1717; "drive"; 3978; 4295; 120; 150; 230610.0
1718; "wait"; 4295; 2564; 0; 0; 118460.0
1719; "drive"; 2564; 624; 60; 75; 118460.0
1720; "drive"; 389; 2698; 60; 75; 27337.0
1721; "wait"; 2698; 1208; 0; 0; 27276.0
1722; "drive"; 1208; 1477; 120; 150; 37011.0
1723; "wait"; 1477; 73; 0; 0; 36883.0
1724; "drive"; 73; 3242; 60; 75; 56159.0
1725; "wait"; 3242; 627; 0; 0; 39467.0
1726; "drive"; 627; 4679; 60; 75; 41145.0
1727; "wait"; 4679; 2931; 0; 0; 40338.0
1728; "drive"; 2931; 2882; 60; 75; 40338.0
1729; "wait"; 2882; 2088; 0; 0; 40144.0
1730; "drive"; 2088; 2615; 60; 75; 40144.0
1731; "drive"; 3420; 19; 300; 375; 5537.0
1732; "wait"; 19; 4485; 0; 0; 5537.0
1733; "drive"; 4485; 3672; 60; 75; 6662.0
1734; "wait"; 3672; 3347; 0; 0; 6662.0
1735; "drive"; 3347; 2537; 60; 75; 6850.0
1736; "wait"; 2537; 1986; 0; 0; 6850.0
1737; "drive"; 1986; 1196; 60; 75; 6850.0
1738; "wait"; 1196; 948; 0; 0; 2037.0
1739; "drive"; 948; 3673; 60; 75; 2037.0
1740; "wait"; 3673; 3348; 0; 0; 2037.0
1741; "drive"; 3348; 3549; 60; 75; 2037.0
1742; "drive"; 2993; 3495; 60; 75; 449.0
1743; "wait"; 3495; 1754; 0; 0; 449.0
1744; "drive"; 1754; 2966; 60; 75; 449.0
1745; "wait"; 2966; 1554; 0; 0; 449.0
1746; "drive"; 1554; 1469; 60; 75; 1494.0
1747; "wait"; 1469; 95; 0; 0; 1494.0
1748; "drive"; 95; 291; 60; 75; 1494.0
1749; "wait"; 291; 3639; 0; 0; 1378.0
1750; "drive"; 3639; 4050; 60; 75; 1378.0
1751; "wait"; 4050; 3442; 0; 0; 993.0
1752; "drive"; 3442; 324; 300; 375; 993.0
1753; "drive"; 3292; 3483; 120; 150; 0.0
1754; "wait"; 3483; 1728; 0; 0; 0.0
1755; "drive"; 1728; 1643; 60; 75; 713.0
1756; "wait"; 1643; 1051; 0; 0; 713.0
1757; "drive"; 1051; 470; 120; 150; 713.0
1758; "wait"; 470; 4692; 0; 0; 0.0
1759; "drive"; 4692; 3842; 120; 150; 0.0
1760; "wait"; 3842; 2952; 0; 0; 0.0
1761; "drive"; 2952; 2299; 180; 225; 0.0
1762; "wait"; 2299; 516; 0; 0; 0.0
1763; "drive"; 516; 1377; 120; 150; 4025.0
1764; "drive"; 1659; 3888; 120; 150; 0.0
1765; "wait"; 3888; 2493; 0; 0; 0.0
1766; "drive"; 2493; 848; 180; 225; 0.0
1767; "wait"; 848; 3821; 0; 0; 0.0
1768; "drive"; 3821; 4260; 120; 150; 0.0
1769; "wait"; 4260; 2788; 0; 0; 0.0
1770; "drive"; 2788; 3055; 120; 150; 451.0
1771; "wait"; 3055; 1313; 0; 0; 451.0
1772; "drive"; 1313; 2072; 60; 75; 451.0
1773; "wait"; 2072; 4219; 0; 0; 0.0
1774; "drive"; 4219; 492; 120; 150; 0.0
1775; "drive"; 720; 2585; 60; 75; 14225.0
1776; "wait"; 2585; 2041; 0; 0; 7806.0
1777; "drive"; 2041; 2979; 120; 150; 7808.0
1778; "wait"; 2979; 1534; 0; 0; 0.0
1779; "drive"; 1534; 1833; 60; 75; 373.0
1780; "wait"; 1833; 384; 0; 0; 373.0
1781; "drive"; 384; 2522; 60; 75; 373.0
1782; "wait"; 2522; 1945; 0; 0; 373.0
1783; "drive"; 1945; 1451; 60; 75; 373.0
1784; "wait"; 1451; 546; 0; 0; 373.0
1785; "drive"; 546; 1278; 60; 75; 373.0
1786; "drive"; 1636; 617; 60; 75; 10207.0
1787; "wait"; 617; 3736; 0; 0; 10207.0
1788; "drive"; 3736; 4339; 60; 75; 10207.0
1789; "wait"; 4339; 2556; 0; 0; 10207.0
1790; "drive"; 2556; 3831; 60; 75; 10207.0
1791; "wait"; 3831; 3215; 0; 0; 10207.0
1792; "drive"; 3215; 4468; 60; 75; 10207.0
1793; "wait"; 4468; 1816; 0; 0; 0.0
1794; "drive"; 1816; 1272; 120; 150; 778.0
1795; "wait"; 1272; 1006; 0; 0; 777.0
1796; "drive"; 1006; 2431; 60; 75; 1612.0
1797; "drive"; 1953; 1129; 180; 225; 34064.0
1798; "wait"; 1129; 3889; 0; 0; 12354.0
1799; "drive"; 3889; 4156; 60; 75; 12506.0
1800; "wait"; 4156; 2711; 0; 0; 12506.0
1801; "drive"; 2711; 3120; 60; 75; 12899.0
1802; "wait"; 3120; 1360; 0; 0; 6823.0
1803; "drive"; 1360; 4056; 60; 75; 7001.0
1804; "wait"; 4056; 3477; 0; 0; 7001.0
1805; "drive"; 3477; 281; 60; 75; 7001.0
1806; "wait"; 281; 3598; 0; 0; 0.0
1807; "drive"; 3598; 3940; 60; 75; 0.0
1808; "drive"; 3349; 2544; 60; 75; 0.0
1809; "wait"; 2544; 1946; 0; 0; 0.0
1810; "drive"; 1946; 1035; 60; 75; 7633.0
1811; "wait"; 1035; 4087; 0; 0; 7633.0
1812; "drive"; 4087; 212; 60; 75; 7633.0
1813; "wait"; 212; 4142; 0; 0; 6493.0
1814; "drive"; 4142; 3808; 60; 75; 11916.0
1815; "wait"; 3808; 2946; 0; 0; 11912.0
1816; "drive"; 2946; 4498; 60; 75; 11912.0
1817; "wait"; 4498; 2837; 0; 0; 11464.0
1818; "drive"; 2837; 3665; 180; 225; 16066.0
1819; "drive"; 2919; 1024; 60; 75; 104368.0
1820; "wait"; 1024; 4085; 0; 0; 95815.0
1821; "drive"; 4085; 4691; 120; 150; 96224.0
1822; "wait"; 4691; 2660; 0; 0; 96224.0
1823; "drive"; 2660; 2996; 60; 75; 96224.0
1824; "wait"; 2996; 1569; 0; 0; 2839.0
1825; "drive"; 1569; 643; 60; 75; 2839.0
1826; "wait"; 643; 3977; 0; 0; 2839.0
1827; "drive"; 3977; 549; 60; 75; 2839.0
1828; "drive"; 229; 4045; 60; 75; 718.0
1829; "wait"; 4045; 3451; 0; 0; 718.0
1830; "drive"; 3451; 4092; 60; 75; 718.0
1831; "wait"; 4092; 3251; 0; 0; 718.0
1832; "drive"; 3251; 2346; 60; 75; 8713.0
1833; "wait"; 2346; 2172; 0; 0; 8713.0
1834; "drive"; 2172; 1285; 120; 150; 8713.0
1835; "wait"; 1285; 984; 0; 0; 8601.0
1836; "drive"; 984; 2617; 60; 75; 15959.0
1837; "drive"; 2627; 1606; 60; 75; 14886.0
1838; "wait"; 1606; 1030; 0; 0; 1890.0
1839; "drive"; 1030; 438; 60; 75; 1958.0
1840; "wait"; 438; 4659; 0; 0; 1958.0
1841; "drive"; 4659; 3566; 60; 75; 1958.0
1842; "wait"; 3566; 3287; 0; 0; 0.0
1843; "drive"; 3287; 2353; 60; 75; 0.0
1844; "wait"; 2353; 2123; 0; 0; 0.0
1845; "drive"; 2123; 1246; 60; 75; 0.0
1846; "drive"; 1770; 3357; 60; 75; 0.0
1847; "wait"; 3357; 684; 0; 0; 0.0
1848; "drive"; 684; 2243; 60; 75; 0.0
1849; "wait"; 2243; 475; 0; 0; 0.0
1850; "drive"; 475; 1090; 60; 75; 24353.0
1851; "wait"; 1090; 3871; 0; 0; 24353.0
1852; "drive"; 3871; 4194; 60; 75; 24353.0
1853; "wait"; 4194; 2695; 0; 0; 24187.0
1854; "drive"; 2695; 4665; 60; 75; 70341.0
1855; "drive"; 3326; 4331; 120; 150; 12796.0
1856; "wait"; 4331; 2606; 0; 0; 12796.0
1857; "drive"; 2606; 3229; 60; 75; 12796.0
1858; "wait"; 3229; 1157; 0; 0; 12445.0
1859; "drive"; 1157; 3271; 60; 75; 18811.0
1860; "wait"; 3271; 587; 0; 0; 13422.0
1861; "drive"; 587; 347; 60; 75; 111483.0
1862; "wait"; 347; 3675; 0; 0; 106061.0
1863; "drive"; 3675; 4545; 60; 75; 109484.0
1864; "drive"; 3932; 3748; 60; 75; 64144.0
1865; "wait"; 3748; 3161; 0; 0; 29975.0
1866; "drive"; 3161; 4394; 60; 75; 30931.0
1867; "wait"; 4394; 2650; 0; 0; 11921.0
1868; "drive"; 2650; 3241; 60; 75; 17599.0
1869; "wait"; 3241; 637; 0; 0; 6597.0
1870; "drive"; 637; 2155; 60; 75; 9054.0
1871; "wait"; 2155; 406; 0; 0; 9054.0
1872; "drive"; 406; 4002; 120; 150; 9054.0
1873; "drive"; 96; 428; 60; 75; 67031.0
1874; "wait"; 428; 4601; 0; 0; 23171.0
1875; "drive"; 4601; 4081; 60; 75; 24049.0
1876; "wait"; 4081; 3519; 0; 0; 18098.0
1877; "drive"; 3519; 2778; 60; 75; 100302.0
1878; "wait"; 2778; 2261; 0; 0; 7920.0
1879; "drive"; 2261; 2011; 180; 225; 14012.0
1880; "wait"; 2011; 26; 0; 0; 6774.0
1881; "drive"; 26; 551; 480; 600; 12433.0
1882; "drive"; 3086; 4281; 480; 600; 7643.0
1883; "wait"; 4281; 2610; 0; 0; 7156.0
1884; "drive"; 2610; 2817; 180; 225; 145218.0
1885; "wait"; 2817; 2307; 0; 0; 9497.0
1886; "drive"; 2307; 1349; 60; 75; 128890.0
1887; "wait"; 1349; 770; 0; 0; 111124.0
1888; "drive"; 770; 145; 60; 75; 111132.0
1889; "wait"; 145; 4373; 0; 0; 6058.0
1890; "drive"; 4373; 3781; 60; 75; 6058.0
1891; "drive"; 2752; 2416; 120; 150; 6478.0
1892; "wait"; 2416; 2144; 0; 0; 0.0
1893; "drive"; 2144; 1183; 60; 75; 20994.0
1894; "wait"; 1183; 904; 0; 0; 20994.0
1895; "drive"; 904; 601; 120; 150; 20994.0
1896; "wait"; 601; 3943; 0; 0; 14545.0
1897; "drive"; 3943; 3862; 120; 150; 198019.0
1898; "wait"; 3862; 2412; 0; 0; 599.0
1899; "drive"; 2412; 2407; 120; 150; 599.0
1900; "drive"; 4240; 3713; 120; 150; 12.0
1901; "wait"; 3713; 3183; 0; 0; 12.0
1902; "drive"; 3183; 2356; 120; 150; 999.0
1903; "wait"; 2356; 2175; 0; 0; 999.0
1904; "drive"; 2175; 3146; 120; 150; 7545.0
1905; "wait"; 3146; 1352; 0; 0; 7545.0
1906; "drive"; 1352; 1466; 60; 75; 7545.0
1907; "wait"; 1466; 99; 0; 0; 0.0
1908; "drive"; 99; 1046; 120; 150; 1636.0
1909; "drive"; 2216; 357; 300; 375; 105.0
1910; "wait"; 357; 4600; 0; 0; 0.0
1911; "drive"; 4600; 4621; 60; 75; 3415.0
1912; "wait"; 4621; 2898; 0; 0; 3329.0
1913; "drive"; 2898; 2350; 120; 150; 3329.0
1914; "wait"; 2350; 2131; 0; 0; 3270.0
1915; "drive"; 2131; 3318; 120; 150; 3270.0
1916; "wait"; 3318; 676; 0; 0; 3233.0
1917; "drive"; 676; 2308; 60; 75; 3909.0
1918; "drive"; 1478; 2329; 60; 75; 0.0
1919; "wait"; 2329; 267; 0; 0; 0.0
1920; "drive"; 267; 914; 120; 150; 71.0
1921; "wait"; 914; 3058; 0; 0; 70.0
1922; "drive"; 3058; 2696; 120; 150; 70.0
1923; "wait"; 2696; 1239; 0; 0; 70.0
1924; "drive"; 1239; 3404; 60; 75; 70.0
1925; "wait"; 3404; 1683; 0; 0; 0.0
1926; "drive"; 1683; 3498; 300; 375; 0.0
1927; "drive"; 4161; 3596; 60; 75; 408952.0
1928; "wait"; 3596; 3333; 0; 0; 156798.0
1929; "drive"; 3333; 2485; 60; 75; 163662.0
1930; "wait"; 2485; 1921; 0; 0; 85836.0
1931; "drive"; 1921; 4567; 60; 75; 91834.0
1932; "wait"; 4567; 2859; 0; 0; 69382.0
1933; "drive"; 2859; 1276; 120; 150; 128051.0
1934; "wait"; 1276; 703; 0; 0; 21762.0
1935; "drive"; 703; 202; 120; 150; 21945.0
1936; "drive"; 2535; 3119; 120; 150; 72358.0
1937; "wait"; 3119; 1381; 0; 0; 72358.0
1938; "drive"; 1381; 1205; 120; 150; 185089.0
1939; "wait"; 1205; 964; 0; 0; 148233.0
1940; "drive"; 964; 4020; 60; 75; 278147.0
1941; "wait"; 4020; 3484; 0; 0; 248957.0
1942; "drive"; 3484; 2902; 60; 75; 270401.0
1943; "wait"; 2902; 2324; 0; 0; 225157.0
1944; "drive"; 2324; 3244; 60; 75; 261038.0
1945; "drive"; 349; 3319; 60; 75; 18253.0
1946; "wait"; 3319; 664; 0; 0; 8396.0
1947; "drive"; 664; 1121; 60; 75; 43433.0
1948; "wait"; 1121; 3875; 0; 0; 43433.0
1949; "drive"; 3875; 4188; 60; 75; 43433.0
1950; "wait"; 4188; 2759; 0; 0; 42892.0
1951; "drive"; 2759; 3103; 120; 150; 75675.0
1952; "wait"; 3103; 1357; 0; 0; 75344.0
1953; "drive"; 1357; 422; 60; 75; 106945.0
1954; "drive"; 969; 1709; 60; 75; 14204.0
1955; "wait"; 1709; 1138; 0; 0; 10032.0
1956; "drive"; 1138; 514; 120; 150; 13332.0
1957; "wait"; 514; 4437; 0; 0; 8760.0
1958; "drive"; 4437; 3627; 60; 75; 17024.0
1959; "wait"; 3627; 3330; 0; 0; 17024.0
1960; "drive"; 3330; 4111; 60; 75; 17024.0
1961; "wait"; 4111; 3255; 0; 0; 11123.0
1962; "drive"; 3255; 2204; 60; 75; 57546.0
1963; "drive"; 525; 4114; 60; 75; 75.0
1964; "wait"; 4114; 3243; 0; 0; 74.0
1965; "drive"; 3243; 2384; 60; 75; 655.0
1966; "wait"; 2384; 2109; 0; 0; 497.0
1967; "drive"; 2109; 3406; 60; 75; 61525.0
1968; "wait"; 3406; 1690; 0; 0; 23995.0
1969; "drive"; 1690; 1345; 60; 75; 31951.0
1970; "wait"; 1345; 798; 0; 0; 26603.0
1971; "drive"; 798; 1877; 180; 225; 26603.0
1972; "drive"; 473; 3636; 180; 225; 5069.0
1973; "wait"; 3636; 3117; 0; 0; 5069.0
1974; "drive"; 3117; 3492; 60; 75; 8467.0
1975; "wait"; 3492; 1748; 0; 0; 7135.0
1976; "drive"; 1748; 163; 60; 75; 24870.0
1977; "wait"; 163; 4415; 0; 0; 2138.0
1978; "drive"; 4415; 883; 60; 75; 2759.0
1979; "wait"; 883; 2989; 0; 0; 131.0
1980; "drive"; 2989; 3993; 60; 75; 132.0
1981; "drive"; 2543; 293; 300; 375; 0.0
1982; "wait"; 293; 3657; 0; 0; 0.0
1983; "drive"; 3657; 4000; 60; 75; 25611.0
1984; "wait"; 4000; 3414; 0; 0; 24592.0
1985; "drive"; 3414; 2008; 60; 75; 87547.0
1986; "wait"; 2008; 21; 0; 0; 87299.0
1987; "drive"; 21; 4044; 60; 75; 123372.0
1988; "wait"; 4044; 3443; 0; 0; 28996.0
1989; "drive"; 3443; 2863; 60; 75; 29054.0
1990; "drive"; 3114; 2603; 60; 75; 11171.0
1991; "wait"; 2603; 2046; 0; 0; 11019.0
1992; "drive"; 2046; 2576; 60; 75; 31301.0
1993; "wait"; 2576; 1998; 0; 0; 23118.0
1994; "drive"; 1998; 4614; 60; 75; 24553.0
1995; "wait"; 4614; 2887; 0; 0; 3185.0
1996; "drive"; 2887; 3533; 60; 75; 3711.0
1997; "wait"; 3533; 1481; 0; 0; 0.0
1998; "drive"; 1481; 4611; 300; 375; 0.0
1999; "drive"; 4351; 3013; 60; 75; 43710.0
2000; "wait"; 3013; 1560; 0; 0; 43710.0
2001; "drive"; 1560; 2491; 60; 75; 47086.0
2002; "wait"; 2491; 1919; 0; 0; 47086.0
2003; "drive"; 1919; 1350; 60; 75; 47086.0
2004; "wait"; 1350; 791; 0; 0; 15343.0
2005; "drive"; 791; 1185; 60; 75; 15457.0
2006; "wait"; 1185; 945; 0; 0; 0.0
2007; "drive"; 945; 169; 60; 75; 0.0
2008; "drive"; 1651; 2213; 60; 75; 0.0
2009; "wait"; 2213; 424; 0; 0; 0.0
2010; "drive"; 424; 4273; 60; 75; 66404.0
2011; "wait"; 4273; 2526; 0; 0; 63346.0
2012; "drive"; 2526; 3141; 60; 75; 87099.0
2013; "wait"; 3141; 1384; 0; 0; 87099.0
2014; "drive"; 1384; 3838; 60; 75; 87099.0
2015; "wait"; 3838; 2974; 0; 0; 86634.0
2016; "drive"; 2974; 488; 60; 75; 86634.0
2017; "drive"; 3358; 2763; 60; 75; 511.0
2018; "wait"; 2763; 2235; 0; 0; 511.0
2019; "drive"; 2235; 1644; 60; 75; 2348.0
2020; "wait"; 1644; 1086; 0; 0; 2348.0
2021; "drive"; 1086; 477; 60; 75; 2348.0
2022; "wait"; 477; 4685; 0; 0; 1924.0
2023; "drive"; 4685; 4120; 60; 75; 87859.0
2024; "wait"; 4120; 3273; 0; 0; 87556.0
2025; "drive"; 3273; 2367; 60; 75; 162161.0
2026; "drive"; 3213; 4482; 60; 75; 46884.0
2027; "wait"; 4482; 1838; 0; 0; 33333.0
2028; "drive"; 1838; 3417; 60; 75; 38870.0
2029; "wait"; 3417; 1685; 0; 0; 19543.0
2030; "drive"; 1685; 2298; 60; 75; 62659.0
2031; "wait"; 2298; 510; 0; 0; 62659.0
2032; "drive"; 510; 606; 60; 75; 62659.0
2033; "wait"; 606; 3961; 0; 0; 10649.0
2034; "drive"; 3961; 3981; 60; 75; 10649.0
2035; "drive"; 228; 1842; 60; 75; 182002.0
2036; "wait"; 1842; 353; 0; 0; 73057.0
2037; "drive"; 353; 728; 120; 150; 76411.0
2038; "wait"; 728; 3768; 0; 0; 43807.0
2039; "drive"; 3768; 3870; 120; 150; 43807.0
2040; "wait"; 3870; 2421; 0; 0; 3009.0
2041; "drive"; 2421; 1719; 120; 150; 15866.0
2042; "drive"; 3124; 3539; 120; 150; 106212.0
2043; "wait"; 3539; 3285; 0; 0; 63199.0
2044; "drive"; 3285; 2370; 120; 150; 80898.0
2045; "wait"; 2370; 2134; 0; 0; 21663.0
2046; "drive"; 2134; 1190; 120; 150; 21663.0
2047; "wait"; 1190; 941; 0; 0; 17599.0
2048; "drive"; 941; 906; 60; 75; 23584.0
2049; "drive"; 15; 2619; 240; 300; 36790.0
2050; "wait"; 2619; 1776; 0; 0; 36790.0
2051; "drive"; 1776; 2748; 120; 150; 36790.0
2052; "wait"; 2748; 1297; 0; 0; 36442.0
2053; "drive"; 1297; 1331; 120; 150; 36443.0
2054; "wait"; 1331; 777; 0; 0; 36255.0
2055; "drive"; 777; 2049; 60; 75; 36255.0
2056; "drive"; 431; 967; 60; 75; 20589.0
2057; "wait"; 967; 4026; 0; 0; 20589.0
2058; "drive"; 4026; 2553; 120; 150; 20735.0
2059; "wait"; 2553; 1965; 0; 0; 20735.0
2060; "drive"; 1965; 1995; 120; 150; 20840.0
2061; "wait"; 1995; 254; 0; 0; 20840.0
2062; "drive"; 254; 3336; 240; 300; 20975.0
2063; "drive"; 100; 3741; 180; 225; 0.0
2064; "wait"; 3741; 3147; 0; 0; 0.0
2065; "drive"; 3147; 3835; 60; 75; 11498.0
2066; "wait"; 3835; 2977; 0; 0; 11456.0
2067; "drive"; 2977; 2361; 60; 75; 11456.0
2068; "wait"; 2361; 2101; 0; 0; 0.0
2069; "drive"; 2101; 1225; 60; 75; 0.0
2070; "drive"; 3167; 4458; 60; 75; 501.0
2071; "wait"; 4458; 1807; 0; 0; 109.0
2072; "drive"; 1807; 3077; 60; 75; 9474.0
2073; "wait"; 3077; 1307; 0; 0; 9265.0
2074; "drive"; 1307; 732; 60; 75; 10210.0
2075; "wait"; 732; 3772; 0; 0; 0.0
2076; "drive"; 3772; 1074; 180; 225; 0.0
2077; "drive"; 1707; 1233; 60; 75; 16060.0
2078; "wait"; 1233; 986; 0; 0; 85.0
2079; "drive"; 986; 1081; 120; 150; 230.0
2080; "wait"; 1081; 4100; 0; 0; 230.0
2081; "drive"; 4100; 4678; 60; 75; 421.0
2082; "wait"; 4678; 2667; 0; 0; 421.0
2083; "drive"; 2667; 3206; 120; 150; 421.0
2084; "drive"; 4595; 4425; 120; 150; 58.0
2085; "wait"; 4425; 2372; 0; 0; 58.0
2086; "drive"; 2372; 2703; 60; 75; 123674.0
2087; "wait"; 2703; 1229; 0; 0; 84745.0
2088; "drive"; 1229; 3062; 120; 150; 84745.0
2089; "wait"; 3062; 1605; 0; 0; 21.0
2090; "drive"; 1605; 54; 60; 75; 23298.0
2091; "drive"; 4356; 809; 60; 75; 172030.0
2092; "wait"; 809; 3555; 0; 0; 81042.0
2093; "drive"; 3555; 900; 60; 75; 81294.0
2094; "wait"; 900; 3034; 0; 0; 61258.0
2095; "drive"; 3034; 4513; 60; 75; 61261.0
2096; "wait"; 4513; 1883; 0; 0; 677.0
2097; "drive"; 1883; 3385; 60; 75; 23823.0
2098; "drive"; 3924; 4221; 60; 75; 27713.0
2099; "wait"; 4221; 2768; 0; 0; 8065.0
2100; "drive"; 2768; 3157; 60; 75; 64467.0
2101; "wait"; 3157; 1405; 0; 0; 62503.0
2102; "drive"; 1405; 259; 60; 75; 63354.0
2103; "wait"; 259; 4149; 0; 0; 58848.0
2104; "drive"; 4149; 3866; 60; 75; 58848.0
2105; "drive"; 207; 1420; 120; 150; 185799.0
2106; "wait"; 1420; 547; 0; 0; 6127.0
2107; "drive"; 547; 815; 120; 150; 39474.0
2108; "wait"; 815; 3560; 0; 0; 28248.0
2109; "drive"; 3560; 899; 60; 75; 41079.0
2110; "wait"; 899; 3035; 0; 0; 23730.0
2111; "drive"; 3035; 2657; 60; 75; 23730.0
2112; "drive"; 2813; 2920; 60; 75; 345738.0
2113; "wait"; 2920; 2069; 0; 0; 300917.0
2114; "drive"; 2069; 1799; 60; 75; 307986.0
2115; "wait"; 1799; 373; 0; 0; 305113.0
2116; "drive"; 373; 159; 120; 150; 425607.0
2117; "wait"; 159; 4384; 0; 0; 0.0
2118; "drive"; 4384; 3207; 120; 150; 18738.0
2119; "drive"; 1910; 2395; 120; 150; 0.0
2120; "wait"; 2395; 2140; 0; 0; 0.0
2121; "drive"; 2140; 1452; 60; 75; 102729.0
2122; "wait"; 1452; 574; 0; 0; 58877.0
2123; "drive"; 574; 2108; 60; 75; 75620.0
2124; "wait"; 2108; 4220; 0; 0; 19016.0
2125; "drive"; 4220; 950; 60; 75; 19016.0
2126; "drive"; 1742; 1809; 60; 75; 27972.0
