activity_index; type; from_event; to_event; lower_bound; upper_bound; weight
559; "wait"; 1090; 673; 2; 5; 77.0
560; "drive"; 673; 153; 35; 35; 2343.0
561; "wait"; 153; 1002; 2; 5; 1006.0
562; "drive"; 1002; 1151; 43; 43; 23292.0
563; "wait"; 1151; 435; 1; 5; 20627.0
564; "drive"; 435; 646; 22; 22; 21471.0
565; "wait"; 646; 1132; 2; 5; 14809.0
566; "drive"; 1132; 73; 57; 57; 14838.0
567; "wait"; 73; 860; 2; 11; 579.0
568; "drive"; 860; 301; 6; 6; 579.0
569; "wait"; 301; 966; 1; 5; 542.0
570; "drive"; 966; 1049; 5; 5; 1306.0
571; "wait"; 1049; 676; 2; 5; 1221.0
572; "drive"; 676; 1111; 13; 13; 1290.0
573; "wait"; 1111; 593; 2; 5; 165.0
574; "drive"; 593; 747; 17; 17; 2547.0
575; "wait"; 747; 344; 1; 5; 1279.0
576; "drive"; 344; 972; 7; 7; 2140.0
577; "wait"; 972; 294; 1; 5; 651.0
578; "drive"; 294; 78; 5; 5; 1696.0
579; "wait"; 78; 997; 0; 5; 1056.0
580; "drive"; 997; 640; 5; 5; 1056.0
581; "wait"; 640; 1208; 1; 5; 820.0
582; "drive"; 1208; 130; 7; 7; 820.0
583; "drive"; 918; 231; 3; 3; 5593.0
584; "wait"; 231; 690; 2; 5; 459.0
585; "drive"; 690; 765; 17; 17; 459.0
586; "wait"; 765; 490; 2; 5; 0.0
587; "drive"; 490; 1116; 9; 9; 0.0
588; "wait"; 1116; 610; 1; 5; 0.0
589; "drive"; 610; 144; 20; 20; 0.0
590; "wait"; 144; 1079; 2; 12; 0.0
591; "drive"; 1079; 149; 27; 27; 0.0
592; "wait"; 149; 1074; 2; 5; 0.0
593; "drive"; 1074; 202; 27; 27; 0.0
594; "drive"; 887; 240; 4; 4; 0.0
595; "wait"; 240; 828; 1; 5; 0.0
596; "drive"; 828; 1121; 17; 17; 5134.0
597; "wait"; 1121; 603; 0; 5; 5134.0
598; "drive"; 603; 998; 10; 10; 5134.0
599; "wait"; 998; 728; 1; 5; 3402.0
600; "drive"; 728; 542; 19; 19; 5653.0
601; "wait"; 542; 1179; 2; 10; 3383.0
602; "drive"; 1179; 274; 56; 56; 25057.0
603; "wait"; 274; 819; 2; 7; 3624.0
604; "drive"; 819; 211; 9; 9; 35836.0
605; "wait"; 211; 718; 2; 5; 35443.0
606; "drive"; 718; 1218; 13; 13; 35879.0
607; "wait"; 1218; 631; 2; 5; 2713.0
608; "drive"; 631; 351; 10; 10; 6266.0
609; "wait"; 351; 97; 1; 5; 5105.0
610; "drive"; 97; 650; 11; 11; 5545.0
611; "wait"; 650; 457; 2; 5; 4306.0
612; "drive"; 457; 1110; 10; 10; 5083.0
613; "wait"; 1110; 591; 1; 5; 4149.0
614; "drive"; 591; 217; 6; 6; 4613.0
615; "drive"; 672; 1085; 19; 19; 4050.0
616; "wait"; 1085; 789; 1; 5; 3048.0
617; "drive"; 789; 930; 11; 11; 3746.0
618; "wait"; 930; 318; 1; 5; 3264.0
619; "drive"; 318; 1186; 11; 11; 6339.0
620; "wait"; 1186; 538; 2; 5; 2071.0
621; "drive"; 538; 1088; 13; 13; 6214.0
622; "wait"; 1088; 766; 1; 5; 6106.0
623; "drive"; 766; 1030; 10; 10; 7147.0
624; "wait"; 1030; 561; 2; 10; 5084.0
625; "drive"; 561; 871; 10; 10; 5361.0
626; "wait"; 871; 34; 0; 5; 797.0
627; "drive"; 34; 1120; 13; 13; 7111.0
628; "wait"; 1120; 605; 0; 5; 6535.0
629; "drive"; 605; 675; 4; 4; 11305.0
630; "wait"; 675; 441; 1; 5; 3242.0
631; "drive"; 441; 226; 7; 7; 6014.0
632; "wait"; 226; 683; 1; 5; 2220.0
633; "drive"; 683; 945; 14; 14; 7077.0
634; "drive"; 1028; 644; 7; 7; 4895.0
635; "wait"; 644; 1224; 0; 5; 4776.0
636; "drive"; 1224; 90; 4; 4; 5251.0
637; "wait"; 90; 1011; 1; 5; 5212.0
638; "drive"; 1011; 938; 5; 5; 5558.0
639; "wait"; 938; 311; 2; 5; 5536.0
640; "drive"; 311; 648; 9; 9; 5813.0
641; "wait"; 648; 1219; 2; 5; 1275.0
642; "drive"; 1219; 1172; 9; 9; 8556.0
643; "wait"; 1172; 531; 1; 5; 8556.0
644; "drive"; 531; 1195; 5; 6; 8556.0
645; "wait"; 1195; 515; 1; 5; 7919.0
646; "drive"; 515; 71; 17; 18; 9581.0
647; "drive"; 751; 1021; 21; 21; 14978.0
648; "wait"; 1021; 563; 1; 5; 2686.0
649; "drive"; 563; 175; 19; 19; 2692.0
650; "wait"; 175; 909; 2; 5; 896.0
651; "drive"; 909; 198; 17; 17; 1255.0
652; "wait"; 198; 890; 2; 5; 119.0
653; "drive"; 890; 485; 8; 8; 2241.0
654; "wait"; 485; 148; 1; 5; 30.0
655; "drive"; 148; 80; 7; 7; 816.0
656; "wait"; 80; 1008; 1; 5; 44.0
657; "drive"; 1008; 1209; 11; 11; 363.0
658; "wait"; 1209; 516; 1; 5; 0.0
659; "drive"; 516; 1107; 11; 11; 2630.0
660; "wait"; 1107; 602; 2; 5; 340.0
661; "drive"; 602; 810; 31; 31; 33879.0
662; "drive"; 65; 973; 14; 14; 10015.0
663; "wait"; 973; 292; 1; 5; 7212.0
664; "drive"; 292; 340; 54; 54; 10100.0
665; "wait"; 340; 109; 2; 5; 4302.0
666; "drive"; 109; 512; 15; 15; 4476.0
667; "wait"; 512; 1199; 1; 5; 27.0
668; "drive"; 1199; 529; 24; 24; 27.0
669; "drive"; 408; 615; 18; 18; 0.0
670; "wait"; 615; 1239; 0; 5; 0.0
671; "drive"; 1239; 963; 15; 15; 0.0
672; "wait"; 963; 304; 2; 5; 0.0
673; "drive"; 304; 1159; 7; 7; 8563.0
674; "wait"; 1159; 401; 2; 5; 39.0
675; "drive"; 401; 167; 10; 10; 2799.0
676; "wait"; 167; 922; 0; 5; 1530.0
677; "drive"; 922; 1098; 4; 4; 3052.0
678; "wait"; 1098; 758; 1; 5; 937.0
679; "drive"; 758; 585; 5; 5; 2855.0
680; "wait"; 585; 1126; 2; 5; 2381.0
681; "drive"; 1126; 377; 11; 11; 2381.0
682; "drive"; 1133; 1017; 13; 13; 4363.0
683; "wait"; 1017; 730; 1; 5; 1379.0
684; "drive"; 730; 897; 5; 5; 1494.0
685; "wait"; 897; 177; 0; 5; 1205.0
686; "drive"; 177; 633; 1; 1; 1225.0
687; "wait"; 633; 1220; 0; 5; 1190.0
688; "drive"; 1220; 1052; 3; 3; 1191.0
689; "wait"; 1052; 666; 0; 5; 960.0
690; "drive"; 666; 654; 5; 5; 969.0
691; "wait"; 654; 466; 0; 5; 945.0
692; "drive"; 466; 385; 15; 15; 948.0
693; "drive"; 809; 660; 17; 17; 12715.0
694; "wait"; 660; 452; 1; 5; 10839.0
695; "drive"; 452; 999; 13; 13; 15913.0
696; "wait"; 999; 734; 1; 5; 11664.0
697; "drive"; 734; 200; 28; 28; 11894.0
698; "wait"; 200; 893; 2; 5; 1432.0
699; "drive"; 893; 576; 21; 21; 9920.0
700; "wait"; 576; 1131; 1; 5; 743.0
701; "drive"; 1131; 272; 17; 17; 1003.0
702; "wait"; 272; 801; 1; 5; 376.0
703; "drive"; 801; 991; 15; 15; 1055.0
704; "wait"; 991; 749; 1; 5; 662.0
705; "drive"; 749; 821; 16; 16; 2565.0
706; "wait"; 821; 259; 2; 5; 107.0
707; "drive"; 259; 781; 10; 10; 11542.0
708; "wait"; 781; 482; 0; 5; 3068.0
709; "drive"; 482; 776; 16; 16; 4487.0
710; "wait"; 776; 480; 1; 5; 0.0
711; "drive"; 480; 188; 15; 15; 4454.0
712; "wait"; 188; 903; 2; 5; 68.0
713; "drive"; 903; 228; 7; 7; 68.0
714; "drive"; 1099; 878; 13; 13; 4857.0
715; "wait"; 878; 36; 0; 5; 0.0
716; "drive"; 36; 172; 9; 9; 3794.0
717; "wait"; 172; 904; 1; 5; 1035.0
718; "drive"; 904; 327; 3; 3; 11723.0
719; "wait"; 327; 924; 0; 5; 6953.0
720; "drive"; 924; 702; 13; 13; 7529.0
721; "wait"; 702; 215; 0; 5; 790.0
722; "drive"; 215; 1009; 11; 11; 4655.0
723; "wait"; 1009; 568; 2; 10; 4378.0
724; "drive"; 568; 1225; 9; 9; 9801.0
725; "wait"; 1225; 634; 2; 5; 9464.0
726; "drive"; 634; 700; 13; 13; 9572.0
727; "wait"; 700; 206; 2; 5; 2806.0
728; "drive"; 206; 119; 10; 10; 6826.0
729; "wait"; 119; 979; 1; 5; 4601.0
730; "drive"; 979; 456; 11; 11; 4720.0
731; "wait"; 456; 11; 2; 5; 2933.0
732; "drive"; 11; 419; 18; 18; 4050.0
733; "drive"; 142; 383; 6; 6; 1423.0
734; "wait"; 383; 77; 1; 5; 1122.0
735; "drive"; 77; 409; 4; 4; 1123.0
736; "wait"; 409; 1162; 1; 5; 938.0
737; "drive"; 1162; 316; 7; 7; 943.0
738; "wait"; 316; 949; 2; 5; 6.0
739; "drive"; 949; 120; 11; 11; 261.0
740; "wait"; 120; 981; 2; 5; 49.0
741; "drive"; 981; 459; 13; 13; 2834.0
742; "wait"; 459; 10; 0; 5; 2729.0
743; "drive"; 10; 93; 8; 8; 2864.0
744; "wait"; 93; 995; 0; 5; 2564.0
745; "drive"; 995; 91; 17; 17; 3655.0
746; "wait"; 91; 1000; 0; 5; 1086.0
747; "drive"; 1000; 137; 6; 6; 16903.0
748; "wait"; 137; 1092; 2; 5; 6582.0
749; "drive"; 1092; 513; 7; 7; 7712.0
750; "wait"; 513; 1201; 0; 5; 7358.0
751; "drive"; 1201; 970; 4; 4; 7695.0
752; "wait"; 970; 282; 2; 5; 4294.0
753; "drive"; 282; 948; 10; 10; 5191.0
754; "wait"; 948; 314; 0; 5; 2448.0
755; "drive"; 314; 369; 18; 18; 3808.0
756; "wait"; 369; 82; 2; 5; 3749.0
757; "drive"; 82; 131; 8; 8; 6485.0
758; "drive"; 1223; 135; 19; 19; 26724.0
759; "wait"; 135; 1105; 1; 5; 18356.0
760; "drive"; 1105; 145; 21; 21; 34709.0
761; "drive"; 360; 628; 12; 12; 7381.0
762; "wait"; 628; 1240; 2; 5; 2975.0
763; "drive"; 1240; 64; 4; 4; 5199.0
764; "wait"; 64; 858; 1; 5; 110.0
765; "drive"; 858; 95; 6; 6; 117.0
766; "wait"; 95; 1007; 1; 5; 0.0
767; "drive"; 1007; 808; 6; 6; 369.0
768; "wait"; 808; 267; 1; 5; 293.0
769; "drive"; 267; 584; 15; 15; 7416.0
770; "drive"; 471; 617; 5; 5; 4311.0
771; "wait"; 617; 1241; 1; 5; 3847.0
772; "drive"; 1241; 266; 11; 11; 3851.0
773; "wait"; 266; 806; 1; 5; 3383.0
774; "drive"; 806; 767; 11; 11; 7172.0
775; "wait"; 767; 506; 1; 5; 7106.0
776; "drive"; 506; 230; 11; 11; 9362.0
777; "wait"; 230; 685; 2; 5; 2789.0
778; "drive"; 685; 299; 13; 13; 42361.0
779; "wait"; 299; 954; 1; 5; 42043.0
780; "drive"; 954; 192; 10; 10; 43247.0
781; "wait"; 192; 721; 2; 7; 4208.0
782; "drive"; 721; 293; 56; 56; 10339.0
783; "wait"; 293; 974; 2; 9; 6679.0
784; "drive"; 974; 942; 18; 18; 10005.0
785; "wait"; 942; 323; 1; 5; 6195.0
786; "drive"; 323; 580; 10; 10; 6351.0
787; "wait"; 580; 1127; 0; 5; 6351.0
788; "drive"; 1127; 811; 26; 26; 6466.0
789; "wait"; 811; 268; 1; 5; 1621.0
790; "drive"; 268; 987; 8; 8; 1621.0
791; "drive"; 600; 483; 5; 5; 1337.0
792; "wait"; 483; 141; 1; 5; 1337.0
793; "drive"; 141; 124; 11; 11; 2413.0
794; "wait"; 124; 1094; 1; 5; 2252.0
795; "drive"; 1094; 1232; 11; 11; 4885.0
796; "wait"; 1232; 630; 1; 5; 4874.0
797; "drive"; 630; 234; 11; 11; 4882.0
798; "wait"; 234; 843; 2; 5; 4272.0
799; "drive"; 843; 157; 13; 13; 4882.0
800; "wait"; 157; 1082; 1; 5; 4881.0
801; "drive"; 1082; 49; 10; 10; 4937.0
802; "wait"; 49; 872; 2; 7; 885.0
803; "drive"; 872; 138; 56; 56; 15440.0
804; "wait"; 138; 1097; 2; 6; 1132.0
805; "drive"; 1097; 771; 19; 19; 3402.0
806; "wait"; 771; 491; 1; 5; 3402.0
807; "drive"; 491; 451; 9; 9; 4860.0
808; "wait"; 451; 12; 1; 5; 4860.0
809; "drive"; 12; 680; 16; 17; 5319.0
810; "wait"; 680; 425; 2; 5; 5319.0
811; "drive"; 425; 958; 4; 5; 5593.0
812; "drive"; 203; 1113; 16; 16; 0.0
813; "wait"; 1113; 606; 2; 5; 0.0
814; "drive"; 606; 190; 33; 33; 0.0
815; "wait"; 190; 889; 2; 5; 0.0
816; "drive"; 889; 249; 13; 13; 3640.0
817; "wait"; 249; 826; 2; 5; 3640.0
818; "drive"; 826; 329; 9; 9; 4766.0
819; "wait"; 329; 927; 2; 7; 4766.0
820; "drive"; 927; 1013; 24; 24; 8882.0
821; "wait"; 1013; 732; 2; 5; 3639.0
822; "drive"; 732; 241; 8; 8; 16847.0
823; "wait"; 241; 840; 2; 5; 3180.0
824; "drive"; 840; 424; 16; 16; 43098.0
825; "wait"; 424; 1140; 2; 5; 39048.0
826; "drive"; 1140; 1054; 15; 15; 44377.0
827; "wait"; 1054; 665; 2; 5; 34527.0
828; "drive"; 665; 1036; 16; 16; 35006.0
829; "wait"; 1036; 547; 2; 5; 30543.0
830; "drive"; 547; 911; 18; 18; 33592.0
831; "wait"; 911; 165; 2; 5; 21096.0
832; "drive"; 165; 759; 22; 22; 21808.0
833; "wait"; 759; 335; 2; 5; 19500.0
834; "drive"; 335; 59; 29; 29; 19562.0
835; "wait"; 59; 855; 2; 5; 38.0
836; "drive"; 855; 284; 7; 7; 38.0
837; "drive"; 302; 235; 36; 36; 10747.0
838; "drive"; 961; 315; 7; 7; 679.0
839; "wait"; 315; 934; 0; 5; 635.0
840; "drive"; 934; 1177; 5; 5; 1122.0
841; "wait"; 1177; 544; 0; 5; 1026.0
842; "drive"; 544; 310; 5; 5; 2027.0
843; "wait"; 310; 964; 1; 5; 1805.0
844; "drive"; 964; 247; 8; 8; 1815.0
845; "wait"; 247; 836; 1; 5; 1085.0
846; "drive"; 836; 326; 18; 18; 1222.0
847; "wait"; 326; 939; 2; 5; 191.0
848; "drive"; 939; 46; 12; 12; 2229.0
849; "wait"; 46; 862; 2; 5; 1942.0
850; "drive"; 862; 251; 5; 5; 2084.0
851; "wait"; 251; 820; 1; 5; 648.0
852; "drive"; 820; 193; 7; 7; 684.0
853; "wait"; 193; 714; 2; 11; 684.0
854; "drive"; 714; 275; 56; 56; 15869.0
855; "wait"; 275; 967; 2; 6; 15048.0
856; "drive"; 967; 367; 21; 21; 22210.0
857; "wait"; 367; 105; 1; 5; 20720.0
858; "drive"; 105; 748; 44; 44; 23398.0
859; "wait"; 748; 347; 2; 5; 1049.0
860; "drive"; 347; 614; 35; 35; 3063.0
861; "wait"; 614; 1114; 2; 5; 88.0
862; "drive"; 1114; 524; 7; 7; 88.0
863; "drive"; 782; 194; 7; 7; 6489.0
864; "wait"; 194; 711; 1; 5; 3754.0
865; "drive"; 711; 322; 19; 19; 3812.0
866; "wait"; 322; 955; 0; 5; 2452.0
867; "drive"; 955; 1102; 11; 11; 5195.0
868; "wait"; 1102; 753; 2; 5; 4298.0
869; "drive"; 753; 799; 3; 3; 7699.0
870; "wait"; 799; 279; 0; 5; 7362.0
871; "drive"; 279; 623; 9; 9; 7716.0
872; "wait"; 623; 1237; 2; 5; 6586.0
873; "drive"; 1237; 96; 4; 4; 16907.0
874; "wait"; 96; 1005; 0; 5; 1086.0
875; "drive"; 1005; 236; 16; 16; 3647.0
876; "wait"; 236; 832; 1; 5; 2556.0
877; "drive"; 832; 88; 7; 7; 2856.0
878; "wait"; 88; 1003; 2; 5; 2721.0
879; "drive"; 1003; 1196; 16; 16; 2826.0
880; "wait"; 1196; 521; 2; 5; 41.0
881; "drive"; 521; 956; 11; 11; 257.0
882; "wait"; 956; 321; 1; 5; 5.0
883; "drive"; 321; 1145; 6; 6; 939.0
884; "wait"; 1145; 420; 0; 5; 935.0
885; "drive"; 420; 661; 4; 4; 1119.0
886; "wait"; 661; 442; 2; 5; 1118.0
887; "drive"; 442; 919; 8; 8; 1419.0
888; "drive"; 525; 882; 3; 3; 874.0
889; "wait"; 882; 32; 0; 5; 779.0
890; "drive"; 32; 886; 4; 4; 833.0
891; "wait"; 886; 41; 2; 6; 0.0
892; "drive"; 41; 508; 14; 14; 1380.0
893; "wait"; 508; 1206; 0; 5; 1331.0
894; "drive"; 1206; 70; 18; 18; 1331.0
895; "wait"; 70; 845; 0; 5; 1290.0
896; "drive"; 845; 388; 12; 12; 1290.0
897; "wait"; 388; 75; 2; 5; 0.0
898; "drive"; 75; 916; 14; 14; 682.0
899; "wait"; 916; 171; 0; 5; 664.0
900; "drive"; 171; 853; 16; 16; 864.0
901; "wait"; 853; 67; 2; 5; 648.0
902; "drive"; 67; 207; 19; 19; 1540.0
903; "wait"; 207; 710; 1; 5; 1533.0
904; "drive"; 710; 166; 11; 11; 1835.0
905; "drive"; 1100; 1173; 3; 3; 770.0
906; "wait"; 1173; 541; 0; 5; 770.0
907; "drive"; 541; 1176; 4; 4; 774.0
908; "wait"; 1176; 530; 2; 6; 0.0
909; "drive"; 530; 1067; 6; 6; 18.0
910; "wait"; 1067; 655; 1; 5; 0.0
911; "drive"; 655; 910; 7; 7; 3.0
912; "wait"; 910; 174; 0; 5; 2.0
913; "drive"; 174; 356; 18; 18; 151.0
914; "wait"; 356; 107; 0; 5; 127.0
915; "drive"; 107; 768; 12; 12; 443.0
916; "wait"; 768; 504; 2; 5; 274.0
917; "drive"; 504; 1015; 14; 14; 1532.0
918; "wait"; 1015; 564; 0; 5; 1521.0
919; "drive"; 564; 1231; 16; 16; 1521.0
920; "wait"; 1231; 636; 2; 5; 1502.0
921; "drive"; 636; 629; 19; 19; 1688.0
922; "wait"; 629; 1238; 1; 5; 1685.0
923; "drive"; 1238; 587; 11; 11; 1685.0
924; "drive"; 852; 792; 11; 11; 797.0
925; "wait"; 792; 477; 0; 5; 731.0
926; "drive"; 477; 1089; 4; 4; 1539.0
927; "wait"; 1089; 774; 1; 5; 1384.0
928; "drive"; 774; 413; 4; 4; 5274.0
929; "wait"; 413; 1154; 2; 5; 53.0
930; "drive"; 1154; 854; 4; 4; 797.0
931; "wait"; 854; 62; 0; 5; 743.0
932; "drive"; 62; 511; 10; 10; 745.0
933; "wait"; 511; 1202; 1; 5; 97.0
934; "drive"; 1202; 527; 5; 5; 101.0
935; "wait"; 527; 1190; 0; 5; 62.0
936; "drive"; 1190; 1103; 13; 13; 62.0
937; "wait"; 1103; 760; 0; 5; 42.0
938; "drive"; 760; 359; 6; 6; 43.0
939; "wait"; 359; 98; 1; 5; 31.0
940; "drive"; 98; 1010; 10; 10; 34.0
941; "wait"; 1010; 724; 0; 5; 29.0
942; "drive"; 724; 1112; 8; 8; 77.0
943; "wait"; 1112; 595; 1; 5; 67.0
944; "drive"; 595; 469; 10; 10; 72.0
945; "wait"; 469; 5; 1; 5; 46.0
946; "drive"; 5; 24; 24; 24; 831.0
947; "wait"; 24; 1056; 1; 5; 814.0
948; "drive"; 1056; 699; 5; 5; 1943.0
949; "wait"; 699; 219; 0; 5; 1856.0
950; "drive"; 219; 264; 4; 4; 2065.0
951; "wait"; 264; 823; 1; 5; 954.0
952; "drive"; 823; 1134; 10; 10; 1502.0
953; "wait"; 1134; 578; 1; 5; 1453.0
954; "drive"; 578; 1001; 3; 3; 2415.0
955; "wait"; 1001; 735; 1; 5; 2175.0
956; "drive"; 735; 492; 8; 8; 2981.0
957; "wait"; 492; 136; 2; 8; 1907.0
958; "drive"; 136; 575; 26; 26; 9056.0
959; "wait"; 575; 1135; 2; 13; 3340.0
960; "drive"; 1135; 432; 34; 34; 11137.0
961; "wait"; 432; 18; 2; 5; 1879.0
962; "drive"; 18; 635; 26; 26; 19928.0
963; "drive"; 1136; 980; 11; 11; 0.0
964; "wait"; 980; 756; 0; 5; 0.0
965; "drive"; 756; 158; 4; 4; 20.0
966; "wait"; 158; 1070; 1; 5; 20.0
967; "drive"; 1070; 722; 4; 4; 20.0
968; "wait"; 722; 209; 2; 5; 20.0
969; "drive"; 209; 1158; 4; 4; 764.0
970; "wait"; 1158; 411; 0; 5; 329.0
971; "drive"; 411; 827; 10; 10; 329.0
972; "wait"; 827; 262; 1; 5; 53.0
973; "drive"; 262; 848; 5; 5; 80.0
974; "wait"; 848; 238; 0; 5; 49.0
975; "drive"; 238; 8; 13; 13; 49.0
976; "wait"; 8; 1071; 0; 5; 29.0
977; "drive"; 1071; 671; 6; 6; 29.0
978; "wait"; 671; 444; 1; 5; 27.0
979; "drive"; 444; 42; 10; 10; 98.0
980; "wait"; 42; 883; 0; 5; 97.0
981; "drive"; 883; 181; 8; 8; 97.0
982; "wait"; 181; 898; 1; 5; 91.0
983; "drive"; 898; 772; 10; 10; 245.0
984; "wait"; 772; 489; 1; 5; 230.0
985; "drive"; 489; 386; 24; 24; 230.0
986; "wait"; 386; 1170; 1; 5; 226.0
987; "drive"; 1170; 1038; 5; 5; 226.0
988; "wait"; 1038; 540; 0; 5; 226.0
989; "drive"; 540; 611; 4; 4; 226.0
990; "wait"; 611; 1246; 1; 5; 107.0
991; "drive"; 1246; 208; 10; 10; 1457.0
992; "wait"; 208; 701; 1; 5; 1456.0
993; "drive"; 701; 31; 3; 3; 1922.0
994; "wait"; 31; 1046; 1; 5; 1921.0
995; "drive"; 1046; 796; 8; 8; 2450.0
996; "wait"; 796; 473; 2; 8; 2364.0
997; "drive"; 473; 975; 15; 15; 2473.0
998; "wait"; 975; 289; 1; 5; 190.0
999; "drive"; 289; 829; 24; 24; 190.0
1000; "drive"; 689; 1068; 4; 4; 3846.0
1001; "wait"; 1068; 656; 2; 5; 778.0
1002; "drive"; 656; 1026; 5; 5; 46121.0
1003; "wait"; 1026; 560; 2; 5; 4483.0
1004; "drive"; 560; 1119; 5; 5; 10800.0
1005; "wait"; 1119; 590; 1; 5; 8055.0
1006; "drive"; 590; 15; 5; 5; 10136.0
1007; "wait"; 15; 1059; 2; 5; 234.0
1008; "drive"; 1059; 1144; 7; 7; 2178.0
1009; "wait"; 1144; 414; 2; 5; 836.0
1010; "drive"; 414; 1180; 8; 8; 1735.0
1011; "wait"; 1180; 537; 1; 5; 1296.0
1012; "drive"; 537; 242; 16; 16; 2604.0
1013; "wait"; 242; 846; 0; 5; 2465.0
1014; "drive"; 846; 1124; 13; 13; 2965.0
1015; "wait"; 1124; 599; 0; 5; 2232.0
1016; "drive"; 599; 831; 14; 14; 2232.0
1017; "drive"; 1142; 407; 54; 54; 944.0
1018; "drive"; 337; 750; 15; 15; 5699.0
1019; "wait"; 750; 339; 1; 5; 4741.0
1020; "drive"; 339; 1242; 8; 8; 7401.0
1021; "wait"; 1242; 618; 2; 5; 1111.0
1022; "drive"; 618; 312; 15; 15; 3299.0
1023; "wait"; 312; 953; 1; 5; 1207.0
1024; "drive"; 953; 261; 6; 6; 1368.0
1025; "wait"; 261; 800; 1; 5; 0.0
1026; "drive"; 800; 790; 8; 8; 531.0
1027; "wait"; 790; 475; 1; 5; 468.0
1028; "drive"; 475; 345; 14; 16; 4619.0
1029; "drive"; 147; 519; 20; 20; 4565.0
1030; "wait"; 519; 1207; 1; 5; 0.0
1031; "drive"; 1207; 76; 6; 6; 8839.0
1032; "wait"; 76; 1014; 1; 5; 848.0
1033; "drive"; 1014; 1166; 18; 18; 3416.0
1034; "wait"; 1166; 396; 1; 5; 3021.0
1035; "drive"; 396; 7; 6; 6; 3021.0
1036; "wait"; 7; 1075; 1; 5; 2448.0
1037; "drive"; 1075; 104; 11; 11; 8340.0
1038; "drive"; 1205; 626; 54; 54; 13048.0
1039; "drive"; 433; 681; 15; 15; 10180.0
1040; "wait"; 681; 436; 1; 5; 939.0
1041; "drive"; 436; 725; 8; 8; 4644.0
1042; "wait"; 725; 379; 2; 5; 3705.0
1043; "drive"; 379; 417; 13; 13; 10105.0
1044; "wait"; 417; 1153; 1; 5; 5314.0
1045; "drive"; 1153; 923; 9; 9; 7761.0
1046; "wait"; 923; 328; 1; 5; 4169.0
1047; "drive"; 328; 462; 28; 28; 4169.0
1048; "drive"; 48; 348; 8; 8; 22276.0
1049; "wait"; 348; 113; 2; 5; 9680.0
1050; "drive"; 113; 94; 14; 14; 10181.0
1051; "wait"; 94; 1006; 1; 5; 7155.0
1052; "drive"; 1006; 1033; 32; 32; 14932.0
1053; "wait"; 1033; 554; 2; 5; 1463.0
1054; "drive"; 554; 1213; 17; 17; 4749.0
1055; "drive"; 357; 794; 6; 6; 0.0
1056; "wait"; 794; 465; 1; 5; 0.0
1057; "drive"; 465; 928; 5; 5; 4025.0
1058; "wait"; 928; 168; 2; 5; 957.0
1059; "drive"; 168; 398; 13; 13; 1233.0
1060; "wait"; 398; 1161; 2; 5; 357.0
1061; "drive"; 1161; 639; 17; 17; 7141.0
1062; "wait"; 639; 1230; 1; 5; 1015.0
1063; "drive"; 1230; 19; 7; 7; 2854.0
1064; "wait"; 19; 1051; 1; 5; 2504.0
1065; "drive"; 1051; 1216; 5; 5; 2515.0
1066; "wait"; 1216; 632; 0; 5; 2149.0
1067; "drive"; 632; 1012; 5; 5; 3196.0
1068; "wait"; 1012; 726; 1; 5; 2761.0
1069; "drive"; 726; 1117; 7; 7; 6633.0
1070; "wait"; 1117; 598; 2; 5; 76.0
1071; "drive"; 598; 884; 14; 14; 2141.0
1072; "wait"; 884; 25; 0; 5; 0.0
1073; "drive"; 25; 783; 8; 8; 405.0
1074; "wait"; 783; 470; 0; 5; 316.0
1075; "drive"; 470; 736; 5; 5; 4844.0
1076; "wait"; 736; 371; 0; 5; 3067.0
1077; "drive"; 371; 1072; 6; 6; 3507.0
1078; "wait"; 1072; 791; 1; 5; 2593.0
1079; "drive"; 791; 6; 16; 16; 3026.0
1080; "wait"; 6; 1064; 0; 5; 2288.0
1081; "drive"; 1064; 569; 9; 9; 4194.0
1082; "wait"; 569; 1024; 2; 5; 18.0
1083; "drive"; 1024; 1188; 5; 5; 18.0
1084; "wait"; 1188; 520; 1; 5; 0.0
1085; "drive"; 520; 946; 4; 4; 877.0
1086; "wait"; 946; 317; 1; 5; 132.0
1087; "drive"; 317; 187; 10; 10; 132.0
1088; "drive"; 839; 354; 55; 56; 4796.0
1089; "wait"; 354; 99; 0; 5; 2444.0
1090; "drive"; 99; 1234; 8; 9; 4811.0
1091; "wait"; 1234; 627; 1; 5; 2719.0
1092; "drive"; 627; 548; 9; 9; 2719.0
1093; "drive"; 642; 741; 26; 26; 0.0
1094; "wait"; 741; 376; 1; 5; 0.0
1095; "drive"; 376; 742; 16; 16; 0.0
1096; "wait"; 742; 375; 2; 5; 0.0
1097; "drive"; 375; 1171; 54; 54; 0.0
1098; "wait"; 1171; 403; 2; 5; 0.0
1099; "drive"; 403; 950; 16; 16; 0.0
1100; "wait"; 950; 319; 2; 5; 0.0
1101; "drive"; 319; 1174; 23; 23; 3141.0
1102; "drive"; 488; 218; 56; 56; 0.0
1103; "wait"; 218; 691; 0; 5; 0.0
1104; "drive"; 691; 1243; 12; 12; 0.0
1105; "drive"; 906; 23; 30; 30; 31109.0
1106; "wait"; 23; 1041; 2; 5; 340.0
1107; "drive"; 1041; 290; 11; 11; 2633.0
1108; "wait"; 290; 976; 1; 5; 0.0
1109; "drive"; 976; 588; 10; 10; 366.0
1110; "wait"; 588; 1115; 2; 5; 211.0
