# activity_index; type; from_event; to_event; lower_bound; upper_bound
744; "change"; 164; 189; 1; 60
745; "change"; 164; 213; 1; 60
746; "change"; 164; 229; 1; 60
747; "change"; 166; 171; 1; 60
748; "change"; 166; 187; 1; 60
749; "change"; 166; 215; 1; 60
750; "change"; 166; 231; 1; 60
751; "change"; 168; 169; 1; 60
752; "change"; 168; 185; 1; 60
753; "change"; 170; 99; 1; 60
754; "change"; 170; 117; 1; 60
755; "change"; 170; 149; 1; 60
756; "change"; 170; 167; 1; 60
757; "change"; 172; 101; 1; 60
758; "change"; 172; 119; 1; 60
759; "change"; 172; 147; 1; 60
760; "change"; 172; 165; 1; 60
761; "change"; 174; 103; 1; 60
762; "change"; 174; 121; 1; 60
763; "change"; 174; 145; 1; 60
764; "change"; 174; 163; 1; 60
765; "change"; 182; 239; 1; 60
766; "change"; 182; 255; 1; 60
767; "change"; 182; 275; 1; 60
768; "change"; 182; 291; 1; 60
769; "change"; 182; 307; 1; 60
770; "change"; 182; 319; 1; 60
771; "change"; 182; 335; 1; 60
772; "change"; 182; 349; 1; 60
773; "change"; 182; 365; 1; 60
774; "change"; 182; 379; 1; 60
775; "change"; 182; 391; 1; 60
776; "change"; 182; 403; 1; 60
777; "change"; 184; 237; 1; 60
778; "change"; 184; 253; 1; 60
779; "change"; 184; 277; 1; 60
780; "change"; 184; 293; 1; 60
781; "change"; 184; 333; 1; 60
782; "change"; 184; 347; 1; 60
783; "change"; 184; 367; 1; 60
784; "change"; 184; 381; 1; 60
785; "change"; 184; 389; 1; 60
786; "change"; 184; 405; 1; 60
787; "change"; 184; 409; 1; 60
788; "change"; 186; 99; 1; 60
789; "change"; 186; 117; 1; 60
790; "change"; 186; 149; 1; 60
791; "change"; 186; 167; 1; 60
792; "change"; 188; 101; 1; 60
793; "change"; 188; 119; 1; 60
794; "change"; 188; 147; 1; 60
795; "change"; 188; 165; 1; 60
796; "change"; 190; 103; 1; 60
797; "change"; 190; 121; 1; 60
798; "change"; 190; 145; 1; 60
799; "change"; 190; 163; 1; 60
800; "change"; 198; 239; 1; 60
801; "change"; 198; 255; 1; 60
802; "change"; 198; 275; 1; 60
803; "change"; 198; 291; 1; 60
804; "change"; 198; 307; 1; 60
805; "change"; 198; 319; 1; 60
806; "change"; 198; 335; 1; 60
807; "change"; 198; 349; 1; 60
808; "change"; 198; 365; 1; 60
809; "change"; 198; 379; 1; 60
810; "change"; 198; 391; 1; 60
811; "change"; 198; 403; 1; 60
812; "change"; 200; 237; 1; 60
813; "change"; 200; 253; 1; 60
814; "change"; 200; 277; 1; 60
815; "change"; 200; 293; 1; 60
816; "change"; 200; 333; 1; 60
817; "change"; 200; 347; 1; 60
818; "change"; 200; 367; 1; 60
819; "change"; 200; 381; 1; 60
820; "change"; 200; 389; 1; 60
821; "change"; 200; 405; 1; 60
822; "change"; 200; 409; 1; 60
823; "change"; 202; 239; 1; 60
824; "change"; 202; 255; 1; 60
825; "change"; 202; 275; 1; 60
826; "change"; 202; 291; 1; 60
827; "change"; 202; 307; 1; 60
828; "change"; 202; 319; 1; 60
829; "change"; 202; 335; 1; 60
830; "change"; 202; 349; 1; 60
831; "change"; 202; 365; 1; 60
832; "change"; 202; 379; 1; 60
833; "change"; 202; 391; 1; 60
834; "change"; 202; 403; 1; 60
835; "change"; 210; 103; 1; 60
836; "change"; 210; 121; 1; 60
837; "change"; 210; 145; 1; 60
838; "change"; 210; 163; 1; 60
839; "change"; 212; 101; 1; 60
840; "change"; 212; 119; 1; 60
841; "change"; 212; 147; 1; 60
842; "change"; 212; 165; 1; 60
843; "change"; 214; 99; 1; 60
844; "change"; 214; 117; 1; 60
845; "change"; 214; 149; 1; 60
846; "change"; 214; 167; 1; 60
847; "change"; 216; 97; 1; 60
848; "change"; 216; 115; 1; 60
849; "change"; 218; 239; 1; 60
850; "change"; 218; 255; 1; 60
851; "change"; 218; 275; 1; 60
852; "change"; 218; 291; 1; 60
853; "change"; 218; 307; 1; 60
854; "change"; 218; 319; 1; 60
855; "change"; 218; 335; 1; 60
856; "change"; 218; 349; 1; 60
857; "change"; 218; 365; 1; 60
858; "change"; 218; 379; 1; 60
859; "change"; 218; 391; 1; 60
860; "change"; 218; 403; 1; 60
861; "change"; 226; 103; 1; 60
862; "change"; 226; 121; 1; 60
863; "change"; 226; 145; 1; 60
864; "change"; 226; 163; 1; 60
865; "change"; 228; 101; 1; 60
866; "change"; 228; 119; 1; 60
867; "change"; 228; 147; 1; 60
868; "change"; 228; 165; 1; 60
869; "change"; 230; 99; 1; 60
870; "change"; 230; 117; 1; 60
871; "change"; 230; 149; 1; 60
872; "change"; 230; 167; 1; 60
873; "change"; 232; 97; 1; 60
874; "change"; 232; 115; 1; 60
875; "change"; 234; 113; 1; 60
876; "change"; 234; 131; 1; 60
877; "change"; 234; 135; 1; 60
878; "change"; 234; 153; 1; 60
879; "change"; 234; 331; 1; 60
880; "change"; 234; 345; 1; 60
881; "change"; 234; 369; 1; 60
882; "change"; 234; 383; 1; 60
883; "change"; 234; 387; 1; 60
884; "change"; 234; 407; 1; 60
885; "change"; 234; 411; 1; 60
886; "change"; 236; 201; 1; 60
887; "change"; 236; 217; 1; 60
888; "change"; 236; 333; 1; 60
889; "change"; 236; 347; 1; 60
890; "change"; 236; 367; 1; 60
891; "change"; 236; 381; 1; 60
892; "change"; 236; 389; 1; 60
893; "change"; 236; 405; 1; 60
894; "change"; 236; 409; 1; 60
895; "change"; 238; 183; 1; 60
896; "change"; 238; 199; 1; 60
897; "change"; 238; 203; 1; 60
898; "change"; 238; 219; 1; 60
899; "change"; 238; 307; 1; 60
900; "change"; 238; 319; 1; 60
901; "change"; 238; 335; 1; 60
902; "change"; 238; 349; 1; 60
903; "change"; 238; 365; 1; 60
904; "change"; 238; 379; 1; 60
905; "change"; 238; 391; 1; 60
906; "change"; 238; 403; 1; 60
907; "change"; 240; 305; 1; 60
908; "change"; 240; 321; 1; 60
909; "change"; 242; 303; 1; 60
910; "change"; 242; 323; 1; 60
911; "change"; 244; 301; 1; 60
912; "change"; 244; 325; 1; 60
913; "change"; 246; 19; 1; 60
914; "change"; 246; 43; 1; 60
915; "change"; 246; 55; 1; 60
916; "change"; 246; 79; 1; 60
917; "change"; 246; 299; 1; 60
918; "change"; 246; 327; 1; 60
919; "change"; 248; 17; 1; 60
920; "change"; 248; 41; 1; 60
921; "change"; 248; 57; 1; 60
922; "change"; 248; 81; 1; 60
923; "change"; 248; 297; 1; 60
924; "change"; 250; 113; 1; 60
925; "change"; 250; 131; 1; 60
926; "change"; 250; 135; 1; 60
927; "change"; 250; 153; 1; 60
928; "change"; 250; 331; 1; 60
929; "change"; 250; 345; 1; 60
930; "change"; 250; 369; 1; 60
931; "change"; 250; 383; 1; 60
932; "change"; 250; 387; 1; 60
933; "change"; 250; 407; 1; 60
934; "change"; 250; 411; 1; 60
935; "change"; 252; 201; 1; 60
936; "change"; 252; 217; 1; 60
937; "change"; 252; 333; 1; 60
938; "change"; 252; 347; 1; 60
939; "change"; 252; 367; 1; 60
940; "change"; 252; 381; 1; 60
941; "change"; 252; 389; 1; 60
942; "change"; 252; 405; 1; 60
943; "change"; 252; 409; 1; 60
944; "change"; 254; 183; 1; 60
945; "change"; 254; 199; 1; 60
946; "change"; 254; 203; 1; 60
947; "change"; 254; 219; 1; 60
948; "change"; 254; 307; 1; 60
949; "change"; 254; 319; 1; 60
950; "change"; 254; 335; 1; 60
951; "change"; 254; 349; 1; 60
952; "change"; 254; 365; 1; 60
953; "change"; 254; 379; 1; 60
954; "change"; 254; 391; 1; 60
955; "change"; 254; 403; 1; 60
956; "change"; 256; 305; 1; 60
957; "change"; 256; 321; 1; 60
958; "change"; 258; 303; 1; 60
959; "change"; 258; 323; 1; 60
960; "change"; 260; 301; 1; 60
961; "change"; 260; 325; 1; 60
962; "change"; 262; 19; 1; 60
963; "change"; 262; 43; 1; 60
964; "change"; 262; 55; 1; 60
965; "change"; 262; 79; 1; 60
966; "change"; 262; 299; 1; 60
967; "change"; 262; 327; 1; 60
968; "change"; 264; 17; 1; 60
969; "change"; 264; 41; 1; 60
970; "change"; 264; 57; 1; 60
971; "change"; 264; 81; 1; 60
972; "change"; 264; 297; 1; 60
973; "change"; 266; 19; 1; 60
974; "change"; 266; 43; 1; 60
975; "change"; 266; 55; 1; 60
976; "change"; 266; 79; 1; 60
977; "change"; 266; 299; 1; 60
978; "change"; 266; 327; 1; 60
979; "change"; 268; 301; 1; 60
980; "change"; 268; 325; 1; 60
981; "change"; 270; 303; 1; 60
982; "change"; 270; 323; 1; 60
983; "change"; 272; 305; 1; 60
984; "change"; 272; 321; 1; 60
985; "change"; 274; 183; 1; 60
986; "change"; 274; 199; 1; 60
987; "change"; 274; 203; 1; 60
988; "change"; 274; 219; 1; 60
989; "change"; 274; 307; 1; 60
990; "change"; 274; 319; 1; 60
991; "change"; 274; 335; 1; 60
992; "change"; 274; 349; 1; 60
993; "change"; 274; 365; 1; 60
994; "change"; 274; 379; 1; 60
995; "change"; 274; 391; 1; 60
996; "change"; 274; 403; 1; 60
997; "change"; 276; 201; 1; 60
998; "change"; 276; 217; 1; 60
999; "change"; 276; 333; 1; 60
1000; "change"; 276; 347; 1; 60
1001; "change"; 276; 367; 1; 60
1002; "change"; 276; 381; 1; 60
1003; "change"; 276; 389; 1; 60
1004; "change"; 276; 405; 1; 60
1005; "change"; 276; 409; 1; 60
1006; "change"; 278; 113; 1; 60
1007; "change"; 278; 131; 1; 60
1008; "change"; 278; 135; 1; 60
1009; "change"; 278; 153; 1; 60
1010; "change"; 278; 331; 1; 60
1011; "change"; 278; 345; 1; 60
1012; "change"; 278; 369; 1; 60
1013; "change"; 278; 383; 1; 60
1014; "change"; 278; 387; 1; 60
1015; "change"; 278; 407; 1; 60
1016; "change"; 278; 411; 1; 60
1017; "change"; 280; 133; 1; 60
1018; "change"; 280; 151; 1; 60
1019; "change"; 280; 329; 1; 60
1020; "change"; 280; 343; 1; 60
1021; "change"; 280; 385; 1; 60
1022; "change"; 282; 19; 1; 60
1023; "change"; 282; 43; 1; 60
1024; "change"; 282; 55; 1; 60
1025; "change"; 282; 79; 1; 60
1026; "change"; 282; 299; 1; 60
1027; "change"; 282; 327; 1; 60
1028; "change"; 284; 301; 1; 60
1029; "change"; 284; 325; 1; 60
1030; "change"; 286; 303; 1; 60
1031; "change"; 286; 323; 1; 60
1032; "change"; 288; 305; 1; 60
1033; "change"; 288; 321; 1; 60
1034; "change"; 290; 183; 1; 60
1035; "change"; 290; 199; 1; 60
1036; "change"; 290; 203; 1; 60
1037; "change"; 290; 219; 1; 60
1038; "change"; 290; 307; 1; 60
1039; "change"; 290; 319; 1; 60
1040; "change"; 290; 335; 1; 60
1041; "change"; 290; 349; 1; 60
1042; "change"; 290; 365; 1; 60
1043; "change"; 290; 379; 1; 60
1044; "change"; 290; 391; 1; 60
1045; "change"; 290; 403; 1; 60
1046; "change"; 292; 201; 1; 60
1047; "change"; 292; 217; 1; 60
1048; "change"; 292; 333; 1; 60
1049; "change"; 292; 347; 1; 60
1050; "change"; 292; 367; 1; 60
1051; "change"; 292; 381; 1; 60
1052; "change"; 292; 389; 1; 60
1053; "change"; 292; 405; 1; 60
1054; "change"; 292; 409; 1; 60
1055; "change"; 294; 113; 1; 60
1056; "change"; 294; 131; 1; 60
1057; "change"; 294; 135; 1; 60
1058; "change"; 294; 153; 1; 60
1059; "change"; 294; 331; 1; 60
1060; "change"; 294; 345; 1; 60
1061; "change"; 294; 369; 1; 60
1062; "change"; 294; 383; 1; 60
1063; "change"; 294; 387; 1; 60
1064; "change"; 294; 407; 1; 60
1065; "change"; 294; 411; 1; 60
1066; "change"; 296; 133; 1; 60
1067; "change"; 296; 151; 1; 60
1068; "change"; 296; 329; 1; 60
1069; "change"; 296; 343; 1; 60
1070; "change"; 296; 385; 1; 60
1071; "change"; 298; 19; 1; 60
1072; "change"; 298; 43; 1; 60
1073; "change"; 298; 55; 1; 60
1074; "change"; 298; 79; 1; 60
1075; "change"; 298; 247; 1; 60
1076; "change"; 298; 263; 1; 60
1077; "change"; 298; 267; 1; 60
1078; "change"; 298; 283; 1; 60
1079; "change"; 300; 245; 1; 60
1080; "change"; 300; 261; 1; 60
1081; "change"; 300; 269; 1; 60
1082; "change"; 300; 285; 1; 60
1083; "change"; 302; 243; 1; 60
1084; "change"; 302; 259; 1; 60
1085; "change"; 302; 271; 1; 60
1086; "change"; 302; 287; 1; 60
1087; "change"; 304; 241; 1; 60
1088; "change"; 304; 257; 1; 60
1089; "change"; 304; 273; 1; 60
1090; "change"; 304; 289; 1; 60
1091; "change"; 306; 183; 1; 60
1092; "change"; 306; 199; 1; 60
1093; "change"; 306; 203; 1; 60
1094; "change"; 306; 219; 1; 60
1095; "change"; 306; 239; 1; 60
1096; "change"; 306; 255; 1; 60
1097; "change"; 306; 275; 1; 60
1098; "change"; 306; 291; 1; 60
1099; "change"; 306; 335; 1; 60
1100; "change"; 306; 349; 1; 60
1101; "change"; 306; 365; 1; 60
1102; "change"; 306; 379; 1; 60
1103; "change"; 306; 391; 1; 60
1104; "change"; 306; 403; 1; 60
1105; "change"; 308; 1; 1; 60
1106; "change"; 308; 25; 1; 60
1107; "change"; 308; 337; 1; 60
1108; "change"; 308; 351; 1; 60
1109; "change"; 308; 363; 1; 60
1110; "change"; 308; 377; 1; 60
1111; "change"; 308; 393; 1; 60
1112; "change"; 308; 401; 1; 60
1113; "change"; 310; 3; 1; 60
1114; "change"; 310; 27; 1; 60
1115; "change"; 310; 71; 1; 60
1116; "change"; 310; 95; 1; 60
1117; "change"; 310; 339; 1; 60
1118; "change"; 310; 353; 1; 60
1119; "change"; 310; 361; 1; 60
1120; "change"; 310; 375; 1; 60
1121; "change"; 310; 395; 1; 60
1122; "change"; 310; 399; 1; 60
1123; "change"; 312; 397; 1; 60
1124; "change"; 314; 3; 1; 60
1125; "change"; 314; 27; 1; 60
1126; "change"; 314; 71; 1; 60
1127; "change"; 314; 95; 1; 60
1128; "change"; 314; 339; 1; 60
1129; "change"; 314; 353; 1; 60
1130; "change"; 314; 361; 1; 60
1131; "change"; 314; 375; 1; 60
1132; "change"; 314; 395; 1; 60
1133; "change"; 314; 399; 1; 60
1134; "change"; 316; 1; 1; 60
1135; "change"; 316; 25; 1; 60
1136; "change"; 316; 337; 1; 60
1137; "change"; 316; 351; 1; 60
1138; "change"; 316; 363; 1; 60
1139; "change"; 316; 377; 1; 60
1140; "change"; 316; 393; 1; 60
1141; "change"; 316; 401; 1; 60
1142; "change"; 318; 183; 1; 60
1143; "change"; 318; 199; 1; 60
1144; "change"; 318; 203; 1; 60
1145; "change"; 318; 219; 1; 60
1146; "change"; 318; 239; 1; 60
1147; "change"; 318; 255; 1; 60
1148; "change"; 318; 275; 1; 60
1149; "change"; 318; 291; 1; 60
1150; "change"; 318; 335; 1; 60
1151; "change"; 318; 349; 1; 60
1152; "change"; 318; 365; 1; 60
1153; "change"; 318; 379; 1; 60
1154; "change"; 318; 391; 1; 60
1155; "change"; 318; 403; 1; 60
1156; "change"; 320; 241; 1; 60
1157; "change"; 320; 257; 1; 60
1158; "change"; 320; 273; 1; 60
1159; "change"; 320; 289; 1; 60
1160; "change"; 322; 243; 1; 60
1161; "change"; 322; 259; 1; 60
1162; "change"; 322; 271; 1; 60
1163; "change"; 322; 287; 1; 60
1164; "change"; 324; 245; 1; 60
1165; "change"; 324; 261; 1; 60
1166; "change"; 324; 269; 1; 60
1167; "change"; 324; 285; 1; 60
1168; "change"; 326; 19; 1; 60
1169; "change"; 326; 43; 1; 60
1170; "change"; 326; 55; 1; 60
1171; "change"; 326; 79; 1; 60
1172; "change"; 326; 247; 1; 60
1173; "change"; 326; 263; 1; 60
1174; "change"; 326; 267; 1; 60
1175; "change"; 326; 283; 1; 60
1176; "change"; 328; 17; 1; 60
1177; "change"; 328; 41; 1; 60
1178; "change"; 328; 57; 1; 60
1179; "change"; 328; 81; 1; 60
1180; "change"; 328; 265; 1; 60
1181; "change"; 328; 281; 1; 60
1182; "change"; 330; 113; 1; 60
1183; "change"; 330; 131; 1; 60
1184; "change"; 330; 135; 1; 60
1185; "change"; 330; 153; 1; 60
1186; "change"; 330; 235; 1; 60
1187; "change"; 330; 251; 1; 60
1188; "change"; 330; 279; 1; 60
1189; "change"; 330; 295; 1; 60
1190; "change"; 330; 387; 1; 60
1191; "change"; 330; 407; 1; 60
1192; "change"; 330; 411; 1; 60
1193; "change"; 332; 201; 1; 60
1194; "change"; 332; 217; 1; 60
1195; "change"; 332; 237; 1; 60
1196; "change"; 332; 253; 1; 60
1197; "change"; 332; 277; 1; 60
1198; "change"; 332; 293; 1; 60
1199; "change"; 332; 389; 1; 60
1200; "change"; 332; 405; 1; 60
1201; "change"; 332; 409; 1; 60
1202; "change"; 334; 183; 1; 60
1203; "change"; 334; 199; 1; 60
1204; "change"; 334; 203; 1; 60
1205; "change"; 334; 219; 1; 60
1206; "change"; 334; 239; 1; 60
1207; "change"; 334; 255; 1; 60
1208; "change"; 334; 275; 1; 60
1209; "change"; 334; 291; 1; 60
1210; "change"; 334; 307; 1; 60
1211; "change"; 334; 319; 1; 60
1212; "change"; 334; 391; 1; 60
1213; "change"; 334; 403; 1; 60
1214; "change"; 336; 1; 1; 60
1215; "change"; 336; 25; 1; 60
1216; "change"; 336; 309; 1; 60
1217; "change"; 336; 317; 1; 60
1218; "change"; 336; 393; 1; 60
1219; "change"; 336; 401; 1; 60
1220; "change"; 338; 3; 1; 60
1221; "change"; 338; 27; 1; 60
1222; "change"; 338; 71; 1; 60
1223; "change"; 338; 95; 1; 60
1224; "change"; 338; 311; 1; 60
1225; "change"; 338; 315; 1; 60
1226; "change"; 338; 395; 1; 60
1227; "change"; 338; 399; 1; 60
1228; "change"; 344; 113; 1; 60
1229; "change"; 344; 131; 1; 60
1230; "change"; 344; 135; 1; 60
1231; "change"; 344; 153; 1; 60
1232; "change"; 344; 235; 1; 60
1233; "change"; 344; 251; 1; 60
1234; "change"; 344; 279; 1; 60
1235; "change"; 344; 295; 1; 60
1236; "change"; 344; 387; 1; 60
1237; "change"; 344; 407; 1; 60
1238; "change"; 344; 411; 1; 60
1239; "change"; 346; 201; 1; 60
1240; "change"; 346; 217; 1; 60
1241; "change"; 346; 237; 1; 60
1242; "change"; 346; 253; 1; 60
1243; "change"; 346; 277; 1; 60
1244; "change"; 346; 293; 1; 60
1245; "change"; 346; 389; 1; 60
1246; "change"; 346; 405; 1; 60
1247; "change"; 346; 409; 1; 60
1248; "change"; 348; 183; 1; 60
1249; "change"; 348; 199; 1; 60
1250; "change"; 348; 203; 1; 60
1251; "change"; 348; 219; 1; 60
1252; "change"; 348; 239; 1; 60
1253; "change"; 348; 255; 1; 60
1254; "change"; 348; 275; 1; 60
1255; "change"; 348; 291; 1; 60
1256; "change"; 348; 307; 1; 60
1257; "change"; 348; 319; 1; 60
1258; "change"; 348; 391; 1; 60
1259; "change"; 348; 403; 1; 60
1260; "change"; 350; 1; 1; 60
1261; "change"; 350; 25; 1; 60
1262; "change"; 350; 309; 1; 60
1263; "change"; 350; 317; 1; 60
1264; "change"; 350; 393; 1; 60
1265; "change"; 350; 401; 1; 60
1266; "change"; 352; 3; 1; 60
1267; "change"; 352; 27; 1; 60
1268; "change"; 352; 71; 1; 60
1269; "change"; 352; 95; 1; 60
1270; "change"; 352; 311; 1; 60
1271; "change"; 352; 315; 1; 60
1272; "change"; 352; 395; 1; 60
1273; "change"; 352; 399; 1; 60
1274; "change"; 360; 3; 1; 60
1275; "change"; 360; 27; 1; 60
1276; "change"; 360; 71; 1; 60
1277; "change"; 360; 95; 1; 60
1278; "change"; 360; 311; 1; 60
1279; "change"; 360; 315; 1; 60
1280; "change"; 360; 395; 1; 60
1281; "change"; 360; 399; 1; 60
1282; "change"; 362; 1; 1; 60
1283; "change"; 362; 25; 1; 60
1284; "change"; 362; 309; 1; 60
1285; "change"; 362; 317; 1; 60
1286; "change"; 362; 393; 1; 60
1287; "change"; 362; 401; 1; 60
1288; "change"; 364; 183; 1; 60
1289; "change"; 364; 199; 1; 60
1290; "change"; 364; 203; 1; 60
1291; "change"; 364; 219; 1; 60
1292; "change"; 364; 239; 1; 60
1293; "change"; 364; 255; 1; 60
1294; "change"; 364; 275; 1; 60
1295; "change"; 364; 291; 1; 60
1296; "change"; 364; 307; 1; 60
1297; "change"; 364; 319; 1; 60
1298; "change"; 364; 391; 1; 60
1299; "change"; 364; 403; 1; 60
1300; "change"; 366; 201; 1; 60
1301; "change"; 366; 217; 1; 60
1302; "change"; 366; 237; 1; 60
1303; "change"; 366; 253; 1; 60
1304; "change"; 366; 277; 1; 60
1305; "change"; 366; 293; 1; 60
1306; "change"; 366; 389; 1; 60
1307; "change"; 366; 405; 1; 60
1308; "change"; 366; 409; 1; 60
1309; "change"; 368; 113; 1; 60
1310; "change"; 368; 131; 1; 60
1311; "change"; 368; 135; 1; 60
1312; "change"; 368; 153; 1; 60
1313; "change"; 368; 235; 1; 60
1314; "change"; 368; 251; 1; 60
1315; "change"; 368; 279; 1; 60
1316; "change"; 368; 295; 1; 60
1317; "change"; 368; 387; 1; 60
1318; "change"; 368; 407; 1; 60
1319; "change"; 368; 411; 1; 60
1320; "change"; 370; 133; 1; 60
1321; "change"; 370; 151; 1; 60
1322; "change"; 370; 233; 1; 60
1323; "change"; 370; 249; 1; 60
1324; "change"; 370; 385; 1; 60
1325; "change"; 374; 3; 1; 60
1326; "change"; 374; 27; 1; 60
1327; "change"; 374; 71; 1; 60
1328; "change"; 374; 95; 1; 60
1329; "change"; 374; 311; 1; 60
1330; "change"; 374; 315; 1; 60
1331; "change"; 374; 395; 1; 60
1332; "change"; 374; 399; 1; 60
1333; "change"; 376; 1; 1; 60
1334; "change"; 376; 25; 1; 60
1335; "change"; 376; 309; 1; 60
1336; "change"; 376; 317; 1; 60
1337; "change"; 376; 393; 1; 60
1338; "change"; 376; 401; 1; 60
1339; "change"; 378; 183; 1; 60
1340; "change"; 378; 199; 1; 60
1341; "change"; 378; 203; 1; 60
1342; "change"; 378; 219; 1; 60
1343; "change"; 378; 239; 1; 60
1344; "change"; 378; 255; 1; 60
1345; "change"; 378; 275; 1; 60
1346; "change"; 378; 291; 1; 60
1347; "change"; 378; 307; 1; 60
1348; "change"; 378; 319; 1; 60
1349; "change"; 378; 391; 1; 60
1350; "change"; 378; 403; 1; 60
1351; "change"; 380; 201; 1; 60
1352; "change"; 380; 217; 1; 60
1353; "change"; 380; 237; 1; 60
1354; "change"; 380; 253; 1; 60
1355; "change"; 380; 277; 1; 60
1356; "change"; 380; 293; 1; 60
1357; "change"; 380; 389; 1; 60
1358; "change"; 380; 405; 1; 60
1359; "change"; 380; 409; 1; 60
1360; "change"; 382; 113; 1; 60
1361; "change"; 382; 131; 1; 60
1362; "change"; 382; 135; 1; 60
1363; "change"; 382; 153; 1; 60
1364; "change"; 382; 235; 1; 60
1365; "change"; 382; 251; 1; 60
1366; "change"; 382; 279; 1; 60
1367; "change"; 382; 295; 1; 60
1368; "change"; 382; 387; 1; 60
1369; "change"; 382; 407; 1; 60
1370; "change"; 382; 411; 1; 60
1371; "change"; 384; 133; 1; 60
1372; "change"; 384; 151; 1; 60
1373; "change"; 384; 233; 1; 60
1374; "change"; 384; 249; 1; 60
1375; "change"; 384; 385; 1; 60
1376; "change"; 386; 113; 1; 60
1377; "change"; 386; 131; 1; 60
1378; "change"; 386; 135; 1; 60
1379; "change"; 386; 153; 1; 60
1380; "change"; 386; 235; 1; 60
1381; "change"; 386; 251; 1; 60
1382; "change"; 386; 279; 1; 60
1383; "change"; 386; 295; 1; 60
1384; "change"; 386; 331; 1; 60
1385; "change"; 386; 345; 1; 60
1386; "change"; 386; 369; 1; 60
1387; "change"; 386; 383; 1; 60
1388; "change"; 386; 411; 1; 60
1389; "change"; 388; 201; 1; 60
1390; "change"; 388; 217; 1; 60
1391; "change"; 388; 237; 1; 60
1392; "change"; 388; 253; 1; 60
1393; "change"; 388; 277; 1; 60
1394; "change"; 388; 293; 1; 60
1395; "change"; 388; 333; 1; 60
1396; "change"; 388; 347; 1; 60
1397; "change"; 388; 367; 1; 60
1398; "change"; 388; 381; 1; 60
1399; "change"; 388; 409; 1; 60
1400; "change"; 390; 183; 1; 60
1401; "change"; 390; 199; 1; 60
1402; "change"; 390; 203; 1; 60
1403; "change"; 390; 219; 1; 60
1404; "change"; 390; 239; 1; 60
1405; "change"; 390; 255; 1; 60
1406; "change"; 390; 275; 1; 60
1407; "change"; 390; 291; 1; 60
1408; "change"; 390; 307; 1; 60
1409; "change"; 390; 319; 1; 60
1410; "change"; 390; 335; 1; 60
1411; "change"; 390; 349; 1; 60
1412; "change"; 390; 365; 1; 60
1413; "change"; 390; 379; 1; 60
1414; "change"; 392; 1; 1; 60
1415; "change"; 392; 25; 1; 60
1416; "change"; 392; 309; 1; 60
1417; "change"; 392; 317; 1; 60
1418; "change"; 392; 337; 1; 60
1419; "change"; 392; 351; 1; 60
1420; "change"; 392; 363; 1; 60
1421; "change"; 392; 377; 1; 60
1422; "change"; 394; 3; 1; 60
1423; "change"; 394; 27; 1; 60
1424; "change"; 394; 71; 1; 60
1425; "change"; 394; 95; 1; 60
1426; "change"; 394; 311; 1; 60
1427; "change"; 394; 315; 1; 60
1428; "change"; 394; 339; 1; 60
1429; "change"; 394; 353; 1; 60
1430; "change"; 394; 361; 1; 60
1431; "change"; 394; 375; 1; 60
1432; "change"; 396; 313; 1; 60
1433; "change"; 398; 3; 1; 60
1434; "change"; 398; 27; 1; 60
1435; "change"; 398; 71; 1; 60
1436; "change"; 398; 95; 1; 60
1437; "change"; 398; 311; 1; 60
1438; "change"; 398; 315; 1; 60
1439; "change"; 398; 339; 1; 60
1440; "change"; 398; 353; 1; 60
1441; "change"; 398; 361; 1; 60
1442; "change"; 398; 375; 1; 60
1443; "change"; 400; 1; 1; 60
1444; "change"; 400; 25; 1; 60
1445; "change"; 400; 309; 1; 60
1446; "change"; 400; 317; 1; 60
1447; "change"; 400; 337; 1; 60
1448; "change"; 400; 351; 1; 60
1449; "change"; 400; 363; 1; 60
1450; "change"; 400; 377; 1; 60
1451; "change"; 402; 183; 1; 60
1452; "change"; 402; 199; 1; 60
1453; "change"; 402; 203; 1; 60
1454; "change"; 402; 219; 1; 60
1455; "change"; 402; 239; 1; 60
1456; "change"; 402; 255; 1; 60
1457; "change"; 402; 275; 1; 60
1458; "change"; 402; 291; 1; 60
1459; "change"; 402; 307; 1; 60
1460; "change"; 402; 319; 1; 60
1461; "change"; 402; 335; 1; 60
1462; "change"; 402; 349; 1; 60
1463; "change"; 402; 365; 1; 60
1464; "change"; 402; 379; 1; 60
1465; "change"; 404; 201; 1; 60
1466; "change"; 404; 217; 1; 60
1467; "change"; 404; 237; 1; 60
1468; "change"; 404; 253; 1; 60
1469; "change"; 404; 277; 1; 60
1470; "change"; 404; 293; 1; 60
1471; "change"; 404; 333; 1; 60
1472; "change"; 404; 347; 1; 60
1473; "change"; 404; 367; 1; 60
1474; "change"; 404; 381; 1; 60
1475; "change"; 404; 409; 1; 60
1476; "change"; 406; 113; 1; 60
1477; "change"; 406; 131; 1; 60
1478; "change"; 406; 135; 1; 60
1479; "change"; 406; 153; 1; 60
1480; "change"; 406; 235; 1; 60
1481; "change"; 406; 251; 1; 60
1482; "change"; 406; 279; 1; 60
1483; "change"; 406; 295; 1; 60
1484; "change"; 406; 331; 1; 60
1485; "change"; 406; 345; 1; 60
1486; "change"; 406; 369; 1; 60
1487; "change"; 406; 383; 1; 60
1488; "change"; 406; 411; 1; 60
1489; "change"; 408; 133; 1; 60
1490; "change"; 408; 151; 1; 60
1491; "change"; 408; 233; 1; 60
