event_id; type; stop_id; line_id; line_direction; period
754; "arrival"; 35; 80; >; 120
755; "departure"; 12; 5; >; 120
756; "departure"; 25; 63; >; 120
757; "departure"; 97; 30; >; 60
758; "departure"; 105; 47; >; 60
759; "arrival"; 79; 56; >; 60
760; "departure"; 66; 62; >; 120
761; "departure"; 127; 26; >; 60
762; "arrival"; 97; 29; >; 60
763; "arrival"; 99; 79; >; 60
764; "arrival"; 106; 39; >; 60
765; "arrival"; 107; 41; >; 120
766; "departure"; 138; 43; >; 60
767; "arrival"; 40; 54; >; 60
768; "arrival"; 37; 61; >; 120
769; "arrival"; 22; 80; >; 120
770; "departure"; 1; 39; >; 60
771; "arrival"; 118; 55; >; 120
772; "arrival"; 51; 63; >; 120
773; "arrival"; 139; 28; >; 60
774; "departure"; 46; 62; >; 120
775; "arrival"; 113; 34; >; 60
776; "arrival"; 83; 49; >; 60
777; "departure"; 15; 6; >; 60
778; "arrival"; 44; 24; >; 60
779; "departure"; 15; 15; >; 30
780; "departure"; 110; 22; >; 120
781; "arrival"; 79; 49; >; 60
782; "departure"; 110; 59; >; 60
783; "arrival"; 111; 71; >; 60
784; "arrival"; 71; 13; >; 60
785; "departure"; 109; 24; >; 60
786; "arrival"; 70; 25; >; 60
787; "departure"; 101; 80; >; 120
788; "arrival"; 88; 29; >; 60
789; "departure"; 127; 43; >; 60
790; "arrival"; 91; 66; >; 60
791; "departure"; 5; 71; >; 60
792; "arrival"; 25; 62; >; 120
793; "arrival"; 98; 4; >; 30
794; "arrival"; 140; 71; >; 60
795; "departure"; 44; 36; >; 60
796; "arrival"; 8; 63; >; 120
797; "departure"; 4; 10; >; 120
798; "arrival"; 131; 18; >; 60
799; "arrival"; 100; 59; >; 60
800; "departure"; 114; 66; >; 60
801; "departure"; 93; 49; >; 60
802; "arrival"; 76; 24; >; 60
803; "departure"; 2; 36; >; 60
804; "arrival"; 63; 18; >; 60
805; "departure"; 65; 38; >; 60
806; "departure"; 127; 54; >; 60
807; "arrival"; 114; 12; >; 60
808; "arrival"; 24; 53; >; 60
809; "departure"; 73; 49; >; 60
810; "arrival"; 139; 45; >; 60
811; "arrival"; 124; 54; >; 60
812; "departure"; 15; 38; >; 60
813; "departure"; 57; 7; >; 120
814; "departure"; 44; 37; >; 60
815; "departure"; 76; 36; >; 60
816; "departure"; 85; 6; >; 60
817; "departure"; 26; 80; >; 120
818; "departure"; 2; 37; >; 60
819; "departure"; 139; 42; >; 120
820; "departure"; 140; 58; >; 60
821; "arrival"; 65; 49; >; 60
822; "departure"; 134; 16; >; 60
823; "departure"; 39; 62; >; 120
824; "departure"; 104; 25; >; 60
825; "departure"; 6; 80; >; 120
826; "departure"; 138; 56; >; 60
827; "arrival"; 16; 63; >; 120
828; "departure"; 57; 42; >; 120
829; "arrival"; 139; 63; >; 120
830; "departure"; 117; 16; >; 60
831; "arrival"; 12; 64; >; 60
832; "departure"; 17; 59; >; 60
833; "departure"; 65; 24; >; 60
834; "arrival"; 25; 10; >; 120
835; "departure"; 44; 39; >; 60
836; "departure"; 128; 58; >; 60
837; "departure"; 103; 24; >; 60
838; "arrival"; 30; 4; >; 30
839; "departure"; 139; 72; >; 30
840; "departure"; 85; 56; >; 60
841; "departure"; 19; 80; >; 120
842; "arrival"; 79; 39; >; 60
843; "departure"; 129; 55; >; 120
844; "arrival"; 41; 38; >; 60
845; "departure"; 14; 60; >; 60
846; "departure"; 42; 64; >; 60
847; "departure"; 3; 80; >; 120
848; "arrival"; 19; 63; >; 120
849; "departure"; 15; 18; >; 60
850; "departure"; 98; 32; >; 30
851; "arrival"; 66; 10; >; 120
852; "departure"; 116; 62; >; 120
853; "arrival"; 119; 60; >; 60
854; "arrival"; 26; 62; >; 120
855; "departure"; 44; 56; >; 60
856; "departure"; 111; 22; >; 120
857; "departure"; 20; 25; >; 60
858; "departure"; 54; 53; >; 60
859; "arrival"; 11; 11; >; 60
860; "departure"; 139; 40; >; 60
861; "arrival"; 133; 75; >; 60
862; "departure"; 138; 58; >; 60
863; "departure"; 58; 17; >; 60
864; "arrival"; 98; 28; >; 60
865; "departure"; 45; 36; >; 60
866; "departure"; 85; 5; >; 120
867; "arrival"; 104; 37; >; 60
868; "arrival"; 63; 16; >; 60
869; "arrival"; 13; 8; >; 120
870; "departure"; 123; 36; >; 60
871; "arrival"; 117; 43; >; 60
872; "departure"; 139; 55; >; 120
873; "departure"; 37; 29; >; 60
874; "departure"; 123; 37; >; 60
875; "arrival"; 13; 33; >; 60
876; "arrival"; 15; 21; >; 30
877; "arrival"; 1; 13; >; 60
878; "arrival"; 96; 50; >; 60
879; "arrival"; 78; 25; >; 60
880; "arrival"; 31; 34; >; 60
881; "departure"; 24; 16; >; 60
882; "arrival"; 27; 60; >; 60
883; "departure"; 6; 63; >; 120
884; "arrival"; 94; 71; >; 60
885; "departure"; 45; 38; >; 60
886; "arrival"; 97; 60; >; 60
887; "departure"; 56; 42; >; 120
888; "arrival"; 8; 80; >; 120
889; "departure"; 129; 56; >; 60
890; "departure"; 18; 45; >; 60
891; "arrival"; 136; 80; >; 120
892; "departure"; 36; 10; >; 120
893; "departure"; 15; 49; >; 60
894; "arrival"; 11; 19; >; 60
895; "departure"; 45; 39; >; 60
896; "arrival"; 62; 27; >; 30
897; "arrival"; 31; 48; >; 60
898; "departure"; 3; 63; >; 120
899; "departure"; 105; 13; >; 60
900; "departure"; 24; 18; >; 60
901; "arrival"; 124; 37; >; 60
902; "departure"; 129; 26; >; 60
903; "departure"; 44; 49; >; 60
904; "departure"; 136; 50; >; 60
905; "arrival"; 83; 37; >; 60
906; "departure"; 139; 75; >; 60
907; "departure"; 76; 37; >; 60
908; "arrival"; 120; 30; >; 60
909; "departure"; 81; 45; >; 60
910; "arrival"; 88; 61; >; 120
911; "arrival"; 133; 56; >; 60
912; "arrival"; 73; 8; >; 120
913; "departure"; 130; 34; >; 60
914; "arrival"; 107; 3; >; 120
915; "arrival"; 76; 25; >; 60
916; "arrival"; 120; 60; >; 60
917; "departure"; 118; 7; >; 120
918; "departure"; 56; 41; >; 120
919; "arrival"; 73; 59; >; 60
920; "departure"; 12; 12; >; 60
921; "departure"; 123; 25; >; 60
922; "departure"; 43; 47; >; 60
923; "arrival"; 85; 69; >; 60
924; "departure"; 9; 50; >; 60
925; "departure"; 103; 25; >; 60
926; "arrival"; 15; 26; >; 60
927; "departure"; 139; 56; >; 60
928; "arrival"; 138; 71; >; 60
929; "arrival"; 8; 8; >; 120
930; "arrival"; 40; 43; >; 60
931; "arrival"; 62; 32; >; 30
932; "arrival"; 85; 23; >; 120
933; "arrival"; 111; 31; >; 60
934; "departure"; 47; 58; >; 60
935; "departure"; 12; 6; >; 60
936; "arrival"; 85; 10; >; 120
937; "arrival"; 27; 29; >; 60
938; "arrival"; 28; 44; >; 60
939; "departure"; 129; 58; >; 60
940; "departure"; 107; 26; >; 60
941; "arrival"; 15; 23; >; 120
942; "arrival"; 118; 54; >; 60
943; "departure"; 115; 9; >; 60
944; "arrival"; 39; 10; >; 120
945; "arrival"; 73; 43; >; 60
946; "arrival"; 62; 71; >; 60
947; "arrival"; 1; 19; >; 60
948; "arrival"; 126; 51; >; 60
949; "departure"; 60; 51; >; 60
950; "arrival"; 72; 73; >; 60
951; "arrival"; 51; 10; >; 120
952; "departure"; 7; 26; >; 60
953; "departure"; 42; 66; >; 60
954; "departure"; 138; 54; >; 60
955; "departure"; 126; 59; >; 60
956; "arrival"; 60; 59; >; 60
957; "departure"; 87; 28; >; 60
958; "arrival"; 56; 55; >; 120
959; "departure"; 62; 4; >; 30
960; "departure"; 98; 27; >; 30
961; "departure"; 110; 58; >; 60
962; "departure"; 62; 28; >; 60
963; "arrival"; 135; 47; >; 60
964; "departure"; 122; 58; >; 60
965; "arrival"; 124; 25; >; 60
966; "departure"; 140; 40; >; 60
967; "departure"; 15; 58; >; 60
968; "departure"; 42; 11; >; 60
969; "arrival"; 139; 14; >; 30
970; "arrival"; 121; 51; >; 60
971; "departure"; 107; 23; >; 120
972; "arrival"; 122; 40; >; 60
973; "arrival"; 13; 46; >; 120
974; "departure"; 15; 54; >; 60
975; "arrival"; 136; 63; >; 120
976; "departure"; 84; 75; >; 60
977; "departure"; 5; 31; >; 60
978; "departure"; 140; 11; >; 60
979; "departure"; 40; 50; >; 60
980; "arrival"; 25; 63; >; 120
981; "departure"; 8; 51; >; 60
982; "departure"; 107; 5; >; 120
983; "arrival"; 107; 7; >; 120
984; "arrival"; 108; 29; >; 60
985; "departure"; 105; 9; >; 60
986; "departure"; 43; 9; >; 60
987; "arrival"; 20; 54; >; 60
988; "departure"; 118; 23; >; 120
989; "departure"; 62; 31; >; 60
990; "arrival"; 88; 30; >; 60
991; "arrival"; 86; 49; >; 60
992; "departure"; 129; 22; >; 120
993; "arrival"; 15; 5; >; 120
994; "arrival"; 46; 10; >; 120
995; "departure"; 17; 51; >; 60
996; "arrival"; 69; 17; >; 60
997; "departure"; 38; 40; >; 60
998; "arrival"; 118; 42; >; 120
999; "arrival"; 135; 49; >; 60
1000; "departure"; 87; 51; >; 60
1001; "arrival"; 101; 62; >; 120
1002; "departure"; 65; 40; >; 60
1003; "departure"; 95; 59; >; 60
1004; "departure"; 30; 27; >; 30
1005; "departure"; 87; 59; >; 60
1006; "departure"; 129; 70; >; 120
1007; "departure"; 131; 53; >; 60
1008; "departure"; 106; 45; >; 60
1009; "arrival"; 139; 50; >; 60
1010; "arrival"; 6; 62; >; 120
1011; "departure"; 68; 44; >; 60
1012; "arrival"; 47; 71; >; 60
1013; "arrival"; 1; 56; >; 60
1014; "departure"; 1; 67; >; 60
1015; "arrival"; 120; 61; >; 120
1016; "arrival"; 85; 19; >; 60
1017; "arrival"; 113; 48; >; 60
1018; "arrival"; 39; 80; >; 120
1019; "arrival"; 18; 75; >; 60
1020; "arrival"; 51; 80; >; 120
1021; "arrival"; 133; 45; >; 60
1022; "departure"; 65; 25; >; 60
1023; "departure"; 30; 29; >; 60
1024; "departure"; 98; 71; >; 60
1025; "departure"; 54; 28; >; 60
1026; "arrival"; 139; 64; >; 60
1027; "arrival"; 25; 80; >; 120
1028; "departure"; 61; 44; >; 60
1029; "arrival"; 18; 15; >; 30
1030; "arrival"; 139; 43; >; 60
1031; "departure"; 46; 80; >; 120
1032; "arrival"; 91; 11; >; 60
1033; "arrival"; 110; 70; >; 120
1034; "arrival"; 66; 80; >; 120
1035; "departure"; 45; 37; >; 60
1036; "arrival"; 81; 56; >; 60
1037; "arrival"; 125; 16; >; 60
1038; "arrival"; 4; 63; >; 120
1039; "arrival"; 27; 30; >; 60
1040; "departure"; 30; 32; >; 30
1041; "departure"; 85; 75; >; 60
1042; "arrival"; 110; 22; >; 120
1043; "departure"; 81; 17; >; 60
1044; "arrival"; 109; 24; >; 60
1045; "departure"; 37; 30; >; 60
1046; "departure"; 101; 63; >; 120
1047; "arrival"; 20; 37; >; 60
1048; "arrival"; 4; 10; >; 120
1049; "arrival"; 138; 40; >; 60
1050; "arrival"; 12; 78; >; 120
1051; "departure"; 122; 71; >; 60
1052; "arrival"; 130; 48; >; 60
1053; "arrival"; 15; 6; >; 60
1054; "arrival"; 18; 56; >; 60
1055; "departure"; 90; 30; >; 60
1056; "departure"; 35; 62; >; 120
1057; "arrival"; 127; 26; >; 60
1058; "arrival"; 20; 36; >; 60
1059; "departure"; 33; 64; >; 60
1060; "departure"; 64; 20; >; 60
1061; "arrival"; 1; 39; >; 60
1062; "arrival"; 44; 36; >; 60
1063; "departure"; 139; 11; >; 60
1064; "departure"; 23; 71; >; 60
1065; "departure"; 94; 31; >; 60
1066; "departure"; 91; 12; >; 60
1067; "arrival"; 108; 61; >; 120
1068; "arrival"; 140; 64; >; 60
1069; "departure"; 10; 28; >; 60
1070; "departure"; 46; 63; >; 120
1071; "departure"; 66; 63; >; 120
1072; "arrival"; 5; 71; >; 60
1073; "arrival"; 101; 80; >; 120
1074; "departure"; 85; 41; >; 120
1075; "departure"; 71; 67; >; 60
1076; "arrival"; 44; 38; >; 60
1077; "departure"; 136; 33; >; 60
1078; "arrival"; 48; 34; >; 60
1079; "departure"; 15; 41; >; 120
1080; "arrival"; 49; 2; >; 60
1081; "arrival"; 68; 17; >; 60
1082; "departure"; 138; 55; >; 120
1083; "arrival"; 71; 6; >; 60
1084; "departure"; 132; 16; >; 60
1085; "arrival"; 127; 43; >; 60
1086; "departure"; 107; 6; >; 60
1087; "arrival"; 138; 39; >; 60
1088; "arrival"; 138; 43; >; 60
1089; "arrival"; 46; 62; >; 120
1090; "arrival"; 44; 40; >; 60
1091; "departure"; 118; 26; >; 60
1092; "departure"; 89; 51; >; 60
1093; "departure"; 49; 20; >; 60
1094; "departure"; 127; 55; >; 120
1095; "arrival"; 55; 17; >; 60
1096; "departure"; 65; 36; >; 60
1097; "departure"; 15; 55; >; 120
1098; "arrival"; 105; 47; >; 60
1099; "departure"; 73; 50; >; 60
1100; "departure"; 112; 61; >; 120
1101; "departure"; 38; 31; >; 60
1102; "arrival"; 121; 59; >; 60
1103; "arrival"; 66; 62; >; 120
1104; "departure"; 65; 37; >; 60
1105; "departure"; 136; 52; >; 60
1106; "arrival"; 134; 28; >; 60
1107; "arrival"; 85; 45; >; 60
1108; "departure"; 79; 25; >; 60
1109; "departure"; 83; 25; >; 60
1110; "arrival"; 7; 42; >; 120
1111; "arrival"; 129; 40; >; 60
1112; "arrival"; 3; 62; >; 120
1113; "arrival"; 110; 56; >; 60
1114; "departure"; 44; 58; >; 60
1115; "departure"; 106; 75; >; 60
1116; "arrival"; 118; 41; >; 120
1117; "arrival"; 110; 71; >; 60
1118; "arrival"; 11; 12; >; 60
1119; "arrival"; 137; 64; >; 60
1120; "arrival"; 9; 43; >; 60
1121; "arrival"; 107; 42; >; 120
1122; "arrival"; 81; 75; >; 60
1123; "arrival"; 112; 29; >; 60
1124; "arrival"; 91; 64; >; 60
1125; "departure"; 71; 3; >; 120
1126; "departure"; 71; 47; >; 60
1127; "departure"; 107; 54; >; 60
1128; "departure"; 85; 39; >; 60
1129; "departure"; 73; 10; >; 120
1130; "arrival"; 73; 38; >; 60
1131; "departure"; 41; 49; >; 60
1132; "departure"; 15; 40; >; 60
1133; "departure"; 73; 48; >; 60
1134; "arrival"; 22; 62; >; 120
1135; "departure"; 73; 62; >; 120
1136; "departure"; 116; 63; >; 120
1137; "arrival"; 85; 7; >; 120
1138; "departure"; 71; 23; >; 120
1139; "arrival"; 20; 5; >; 120
1140; "departure"; 106; 56; >; 60
1141; "departure"; 139; 79; >; 60
1142; "departure"; 139; 65; >; 60
1143; "arrival"; 6; 10; >; 120
1144; "arrival"; 11; 64; >; 60
1145; "arrival"; 77; 59; >; 60
1146; "arrival"; 85; 16; >; 60
1147; "arrival"; 26; 10; >; 120
1148; "arrival"; 85; 28; >; 60
1149; "departure"; 78; 36; >; 60
1150; "arrival"; 71; 9; >; 60
1151; "arrival"; 41; 40; >; 60
1152; "departure"; 2; 24; >; 60
1153; "departure"; 1; 69; >; 60
1154; "departure"; 13; 62; >; 120
1155; "departure"; 133; 39; >; 60
1156; "arrival"; 85; 9; >; 60
1157; "departure"; 137; 11; >; 60
1158; "arrival"; 26; 63; >; 120
1159; "arrival"; 85; 47; >; 60
1160; "departure"; 12; 1; >; 60
1161; "departure"; 129; 71; >; 60
1162; "departure"; 77; 51; >; 60
1163; "arrival"; 33; 11; >; 60
1164; "arrival"; 3; 10; >; 120
1165; "departure"; 78; 37; >; 60
1166; "arrival"; 105; 67; >; 60
1167; "arrival"; 19; 10; >; 120
1168; "departure"; 138; 22; >; 120
1169; "departure"; 8; 10; >; 120
1170; "departure"; 35; 63; >; 120
1171; "arrival"; 13; 73; >; 60
1172; "arrival"; 55; 44; >; 60
1173; "arrival"; 27; 61; >; 120
1174; "arrival"; 29; 73; >; 60
1175; "departure"; 119; 29; >; 60
1176; "arrival"; 97; 61; >; 120
1177; "arrival"; 38; 58; >; 60
1178; "departure"; 102; 28; >; 60
1179; "departure"; 15; 42; >; 120
1180; "arrival"; 21; 64; >; 60
1181; "arrival"; 14; 30; >; 60
1182; "arrival"; 118; 3; >; 120
1183; "departure"; 78; 24; >; 60
1184; "departure"; 110; 39; >; 60
1185; "arrival"; 125; 28; >; 60
1186; "arrival"; 129; 43; >; 60
1187; "arrival"; 70; 37; >; 60
1188; "arrival"; 10; 71; >; 60
1189; "departure"; 42; 12; >; 60
1190; "departure"; 19; 62; >; 120
1191; "departure"; 124; 5; >; 120
1192; "departure"; 93; 38; >; 60
1193; "departure"; 35; 10; >; 120
1194; "arrival"; 116; 10; >; 120
1195; "arrival"; 58; 44; >; 60
1196; "arrival"; 8; 59; >; 60
1197; "arrival"; 135; 38; >; 60
1198; "arrival"; 32; 20; >; 60
1199; "departure"; 136; 46; >; 120
1200; "departure"; 63; 28; >; 60
1201; "departure"; 100; 51; >; 60
1202; "departure"; 16; 62; >; 120
1203; "arrival"; 85; 8; >; 120
1204; "departure"; 139; 4; >; 30
1205; "departure"; 139; 68; >; 60
1206; "departure"; 88; 60; >; 60
1207; "departure"; 67; 67; >; 60
1208; "departure"; 47; 40; >; 60
1209; "arrival"; 84; 45; >; 60
1210; "arrival"; 21; 19; >; 60
1211; "arrival"; 75; 15; >; 30
1212; "departure"; 103; 36; >; 60
1213; "arrival"; 111; 70; >; 120
1214; "departure"; 8; 33; >; 60
1215; "departure"; 23; 35; >; 120
1216; "arrival"; 38; 71; >; 60
1217; "departure"; 22; 10; >; 120
1218; "arrival"; 129; 42; >; 120
1219; "departure"; 81; 44; >; 60
1220; "departure"; 82; 48; >; 60
1221; "arrival"; 13; 80; >; 120
1222; "departure"; 64; 2; >; 60
1223; "departure"; 73; 52; >; 60
1224; "departure"; 69; 44; >; 60
1225; "arrival"; 138; 50; >; 60
1226; "departure"; 4; 80; >; 120
1227; "departure"; 79; 38; >; 60
1228; "arrival"; 32; 2; >; 60
1229; "arrival"; 124; 3; >; 120
1230; "departure"; 128; 71; >; 60
1231; "arrival"; 119; 61; >; 120
1232; "arrival"; 40; 55; >; 120
1233; "departure"; 10; 31; >; 60
1234; "arrival"; 62; 72; >; 30
1235; "departure"; 15; 3; >; 120
1236; "departure"; 120; 29; >; 60
1237; "departure"; 89; 59; >; 60
1238; "departure"; 90; 61; >; 120
1239; "departure"; 115; 47; >; 60
1240; "departure"; 63; 53; >; 60
1241; "departure"; 7; 54; >; 60
1242; "arrival"; 21; 66; >; 60
1243; "arrival"; 23; 74; >; 120
1244; "arrival"; 85; 18; >; 60
1245; "departure"; 138; 26; >; 60
1246; "departure"; 39; 63; >; 120
1247; "departure"; 86; 38; >; 60
1248; "departure"; 82; 34; >; 60
