# event_id; type; stop_id; line_id; line_direction; line_freq_repetition
754; "arrival"; 302; 80; >; 1
755; "departure"; 302; 80; >; 1
756; "arrival"; 307; 80; >; 1
757; "departure"; 307; 80; >; 1
758; "arrival"; 303; 80; >; 1
759; "departure"; 303; 80; >; 1
760; "arrival"; 346; 80; >; 1
761; "departure"; 346; 80; >; 1
762; "arrival"; 20; 80; >; 1
763; "departure"; 20; 80; >; 1
764; "arrival"; 22; 80; >; 1
765; "departure"; 22; 80; >; 1
766; "arrival"; 25; 80; >; 1
767; "departure"; 25; 80; >; 1
768; "arrival"; 300; 80; >; 1
769; "departure"; 300; 80; >; 1
770; "arrival"; 1; 80; >; 1
771; "departure"; 1; 80; >; 1
772; "arrival"; 8; 80; >; 1
773; "departure"; 36; 80; >; 2
774; "arrival"; 21; 80; >; 2
775; "departure"; 21; 80; >; 2
776; "arrival"; 301; 80; >; 2
777; "departure"; 301; 80; >; 2
778; "arrival"; 302; 80; >; 2
779; "departure"; 302; 80; >; 2
780; "arrival"; 307; 80; >; 2
781; "departure"; 307; 80; >; 2
782; "arrival"; 303; 80; >; 2
783; "departure"; 303; 80; >; 2
784; "arrival"; 346; 80; >; 2
785; "departure"; 346; 80; >; 2
786; "arrival"; 20; 80; >; 2
787; "departure"; 20; 80; >; 2
788; "arrival"; 22; 80; >; 2
789; "departure"; 22; 80; >; 2
790; "arrival"; 25; 80; >; 2
791; "departure"; 25; 80; >; 2
792; "arrival"; 300; 80; >; 2
793; "departure"; 300; 80; >; 2
794; "arrival"; 1; 80; >; 2
795; "departure"; 1; 80; >; 2
796; "arrival"; 8; 80; >; 2
797; "departure"; 36; 80; >; 3
798; "arrival"; 21; 80; >; 3
799; "departure"; 21; 80; >; 3
800; "arrival"; 301; 80; >; 3
801; "departure"; 301; 80; >; 3
802; "arrival"; 302; 80; >; 3
803; "departure"; 302; 80; >; 3
804; "arrival"; 307; 80; >; 3
805; "departure"; 307; 80; >; 3
806; "arrival"; 303; 80; >; 3
807; "departure"; 303; 80; >; 3
808; "arrival"; 346; 80; >; 3
809; "departure"; 346; 80; >; 3
810; "arrival"; 20; 80; >; 3
811; "departure"; 20; 80; >; 3
812; "arrival"; 22; 80; >; 3
813; "departure"; 22; 80; >; 3
814; "arrival"; 25; 80; >; 3
815; "departure"; 25; 80; >; 3
816; "arrival"; 300; 80; >; 3
817; "departure"; 300; 80; >; 3
818; "arrival"; 1; 80; >; 3
819; "departure"; 1; 80; >; 3
820; "arrival"; 8; 80; >; 3
821; "departure"; 36; 80; >; 4
822; "arrival"; 21; 80; >; 4
823; "departure"; 21; 80; >; 4
824; "arrival"; 301; 80; >; 4
825; "departure"; 301; 80; >; 4
826; "arrival"; 302; 80; >; 4
827; "departure"; 302; 80; >; 4
828; "arrival"; 307; 80; >; 4
829; "departure"; 307; 80; >; 4
830; "arrival"; 303; 80; >; 4
831; "departure"; 303; 80; >; 4
832; "arrival"; 346; 80; >; 4
833; "departure"; 346; 80; >; 4
834; "arrival"; 20; 80; >; 4
835; "departure"; 20; 80; >; 4
836; "arrival"; 22; 80; >; 4
837; "departure"; 22; 80; >; 4
838; "arrival"; 25; 80; >; 4
839; "departure"; 25; 80; >; 4
840; "arrival"; 300; 80; >; 4
841; "departure"; 300; 80; >; 4
842; "arrival"; 1; 80; >; 4
843; "departure"; 1; 80; >; 4
844; "arrival"; 8; 80; >; 4
845; "departure"; 36; 80; >; 5
846; "arrival"; 21; 80; >; 5
847; "departure"; 21; 80; >; 5
848; "arrival"; 301; 80; >; 5
849; "departure"; 301; 80; >; 5
850; "arrival"; 302; 80; >; 5
851; "departure"; 302; 80; >; 5
852; "arrival"; 307; 80; >; 5
853; "departure"; 307; 80; >; 5
854; "arrival"; 303; 80; >; 5
855; "departure"; 303; 80; >; 5
856; "arrival"; 346; 80; >; 5
857; "departure"; 346; 80; >; 5
858; "arrival"; 20; 80; >; 5
859; "departure"; 20; 80; >; 5
860; "arrival"; 22; 80; >; 5
861; "departure"; 22; 80; >; 5
862; "arrival"; 25; 80; >; 5
863; "departure"; 25; 80; >; 5
864; "arrival"; 300; 80; >; 5
865; "departure"; 300; 80; >; 5
866; "arrival"; 1; 80; >; 5
867; "departure"; 1; 80; >; 5
868; "arrival"; 8; 80; >; 5
869; "departure"; 36; 80; >; 6
870; "arrival"; 21; 80; >; 6
871; "departure"; 21; 80; >; 6
872; "arrival"; 301; 80; >; 6
873; "departure"; 301; 80; >; 6
874; "arrival"; 302; 80; >; 6
875; "departure"; 302; 80; >; 6
876; "arrival"; 307; 80; >; 6
877; "departure"; 307; 80; >; 6
878; "arrival"; 303; 80; >; 6
879; "departure"; 303; 80; >; 6
880; "arrival"; 346; 80; >; 6
881; "departure"; 346; 80; >; 6
882; "arrival"; 20; 80; >; 6
883; "departure"; 20; 80; >; 6
884; "arrival"; 22; 80; >; 6
885; "departure"; 22; 80; >; 6
886; "arrival"; 25; 80; >; 6
887; "departure"; 25; 80; >; 6
888; "arrival"; 300; 80; >; 6
889; "departure"; 300; 80; >; 6
890; "arrival"; 1; 80; >; 6
891; "departure"; 1; 80; >; 6
892; "arrival"; 8; 80; >; 6
893; "departure"; 8; 80; <; 1
894; "arrival"; 1; 80; <; 1
895; "departure"; 1; 80; <; 1
896; "arrival"; 300; 80; <; 1
897; "departure"; 300; 80; <; 1
898; "arrival"; 25; 80; <; 1
899; "departure"; 25; 80; <; 1
900; "arrival"; 22; 80; <; 1
901; "departure"; 22; 80; <; 1
902; "arrival"; 20; 80; <; 1
903; "departure"; 20; 80; <; 1
904; "arrival"; 346; 80; <; 1
905; "departure"; 346; 80; <; 1
906; "arrival"; 303; 80; <; 1
907; "departure"; 303; 80; <; 1
908; "arrival"; 307; 80; <; 1
909; "departure"; 307; 80; <; 1
910; "arrival"; 302; 80; <; 1
911; "departure"; 302; 80; <; 1
912; "arrival"; 301; 80; <; 1
913; "departure"; 301; 80; <; 1
914; "arrival"; 21; 80; <; 1
915; "departure"; 21; 80; <; 1
916; "arrival"; 36; 80; <; 1
917; "departure"; 8; 80; <; 2
918; "arrival"; 1; 80; <; 2
919; "departure"; 1; 80; <; 2
920; "arrival"; 300; 80; <; 2
921; "departure"; 300; 80; <; 2
922; "arrival"; 25; 80; <; 2
923; "departure"; 25; 80; <; 2
924; "arrival"; 22; 80; <; 2
925; "departure"; 22; 80; <; 2
926; "arrival"; 20; 80; <; 2
927; "departure"; 20; 80; <; 2
928; "arrival"; 346; 80; <; 2
929; "departure"; 346; 80; <; 2
930; "arrival"; 303; 80; <; 2
931; "departure"; 303; 80; <; 2
932; "arrival"; 307; 80; <; 2
933; "departure"; 307; 80; <; 2
934; "arrival"; 302; 80; <; 2
935; "departure"; 302; 80; <; 2
936; "arrival"; 301; 80; <; 2
937; "departure"; 301; 80; <; 2
938; "arrival"; 21; 80; <; 2
939; "departure"; 21; 80; <; 2
940; "arrival"; 36; 80; <; 2
941; "departure"; 8; 80; <; 3
942; "arrival"; 1; 80; <; 3
943; "departure"; 1; 80; <; 3
944; "arrival"; 300; 80; <; 3
945; "departure"; 300; 80; <; 3
946; "arrival"; 25; 80; <; 3
947; "departure"; 25; 80; <; 3
948; "arrival"; 22; 80; <; 3
949; "departure"; 22; 80; <; 3
950; "arrival"; 20; 80; <; 3
951; "departure"; 20; 80; <; 3
952; "arrival"; 346; 80; <; 3
953; "departure"; 346; 80; <; 3
954; "arrival"; 303; 80; <; 3
955; "departure"; 303; 80; <; 3
956; "arrival"; 307; 80; <; 3
957; "departure"; 307; 80; <; 3
958; "arrival"; 302; 80; <; 3
959; "departure"; 302; 80; <; 3
960; "arrival"; 301; 80; <; 3
961; "departure"; 301; 80; <; 3
962; "arrival"; 21; 80; <; 3
963; "departure"; 21; 80; <; 3
964; "arrival"; 36; 80; <; 3
965; "departure"; 8; 80; <; 4
966; "arrival"; 1; 80; <; 4
967; "departure"; 1; 80; <; 4
968; "arrival"; 300; 80; <; 4
969; "departure"; 300; 80; <; 4
970; "arrival"; 25; 80; <; 4
971; "departure"; 25; 80; <; 4
972; "arrival"; 22; 80; <; 4
973; "departure"; 22; 80; <; 4
974; "arrival"; 20; 80; <; 4
975; "departure"; 20; 80; <; 4
976; "arrival"; 346; 80; <; 4
977; "departure"; 346; 80; <; 4
978; "arrival"; 303; 80; <; 4
979; "departure"; 303; 80; <; 4
980; "arrival"; 307; 80; <; 4
981; "departure"; 307; 80; <; 4
982; "arrival"; 302; 80; <; 4
983; "departure"; 302; 80; <; 4
984; "arrival"; 301; 80; <; 4
985; "departure"; 301; 80; <; 4
986; "arrival"; 21; 80; <; 4
987; "departure"; 21; 80; <; 4
988; "arrival"; 36; 80; <; 4
989; "departure"; 8; 80; <; 5
990; "arrival"; 1; 80; <; 5
991; "departure"; 1; 80; <; 5
992; "arrival"; 300; 80; <; 5
993; "departure"; 300; 80; <; 5
994; "arrival"; 25; 80; <; 5
995; "departure"; 25; 80; <; 5
996; "arrival"; 22; 80; <; 5
997; "departure"; 22; 80; <; 5
998; "arrival"; 20; 80; <; 5
999; "departure"; 20; 80; <; 5
1000; "arrival"; 346; 80; <; 5
1001; "departure"; 346; 80; <; 5
1002; "arrival"; 303; 80; <; 5
1003; "departure"; 303; 80; <; 5
1004; "arrival"; 307; 80; <; 5
1005; "departure"; 307; 80; <; 5
1006; "arrival"; 302; 80; <; 5
1007; "departure"; 302; 80; <; 5
1008; "arrival"; 301; 80; <; 5
1009; "departure"; 301; 80; <; 5
1010; "arrival"; 21; 80; <; 5
1011; "departure"; 21; 80; <; 5
1012; "arrival"; 36; 80; <; 5
1013; "departure"; 8; 80; <; 6
1014; "arrival"; 1; 80; <; 6
1015; "departure"; 1; 80; <; 6
1016; "arrival"; 300; 80; <; 6
1017; "departure"; 300; 80; <; 6
1018; "arrival"; 25; 80; <; 6
1019; "departure"; 25; 80; <; 6
1020; "arrival"; 22; 80; <; 6
1021; "departure"; 22; 80; <; 6
1022; "arrival"; 20; 80; <; 6
1023; "departure"; 20; 80; <; 6
1024; "arrival"; 346; 80; <; 6
1025; "departure"; 346; 80; <; 6
1026; "arrival"; 303; 80; <; 6
1027; "departure"; 303; 80; <; 6
1028; "arrival"; 307; 80; <; 6
1029; "departure"; 307; 80; <; 6
1030; "arrival"; 302; 80; <; 6
1031; "departure"; 302; 80; <; 6
1032; "arrival"; 301; 80; <; 6
1033; "departure"; 301; 80; <; 6
1034; "arrival"; 21; 80; <; 6
1035; "departure"; 21; 80; <; 6
1036; "arrival"; 36; 80; <; 6
1037; "departure"; 36; 81; >; 1
1038; "arrival"; 21; 81; >; 1
1039; "departure"; 21; 81; >; 1
1040; "arrival"; 70; 81; >; 1
1041; "departure"; 70; 81; >; 1
1042; "arrival"; 11; 81; >; 1
1043; "departure"; 11; 81; >; 1
1044; "arrival"; 40; 81; >; 1
1045; "departure"; 36; 81; >; 2
1046; "arrival"; 21; 81; >; 2
1047; "departure"; 21; 81; >; 2
1048; "arrival"; 70; 81; >; 2
1049; "departure"; 70; 81; >; 2
1050; "arrival"; 11; 81; >; 2
1051; "departure"; 11; 81; >; 2
1052; "arrival"; 40; 81; >; 2
1053; "departure"; 36; 81; >; 3
1054; "arrival"; 21; 81; >; 3
1055; "departure"; 21; 81; >; 3
1056; "arrival"; 70; 81; >; 3
1057; "departure"; 70; 81; >; 3
1058; "arrival"; 11; 81; >; 3
1059; "departure"; 11; 81; >; 3
1060; "arrival"; 40; 81; >; 3
1061; "departure"; 36; 81; >; 4
1062; "arrival"; 21; 81; >; 4
1063; "departure"; 21; 81; >; 4
1064; "arrival"; 70; 81; >; 4
1065; "departure"; 70; 81; >; 4
1066; "arrival"; 11; 81; >; 4
1067; "departure"; 11; 81; >; 4
1068; "arrival"; 40; 81; >; 4
1069; "departure"; 36; 81; >; 5
1070; "arrival"; 21; 81; >; 5
1071; "departure"; 21; 81; >; 5
1072; "arrival"; 70; 81; >; 5
1073; "departure"; 70; 81; >; 5
1074; "arrival"; 11; 81; >; 5
1075; "departure"; 11; 81; >; 5
1076; "arrival"; 40; 81; >; 5
1077; "departure"; 36; 81; >; 6
1078; "arrival"; 21; 81; >; 6
1079; "departure"; 21; 81; >; 6
1080; "arrival"; 70; 81; >; 6
1081; "departure"; 70; 81; >; 6
1082; "arrival"; 11; 81; >; 6
1083; "departure"; 11; 81; >; 6
1084; "arrival"; 40; 81; >; 6
1085; "departure"; 40; 81; <; 1
1086; "arrival"; 11; 81; <; 1
1087; "departure"; 11; 81; <; 1
1088; "arrival"; 70; 81; <; 1
1089; "departure"; 70; 81; <; 1
1090; "arrival"; 21; 81; <; 1
1091; "departure"; 21; 81; <; 1
1092; "arrival"; 36; 81; <; 1
1093; "departure"; 40; 81; <; 2
1094; "arrival"; 11; 81; <; 2
1095; "departure"; 11; 81; <; 2
1096; "arrival"; 70; 81; <; 2
1097; "departure"; 70; 81; <; 2
1098; "arrival"; 21; 81; <; 2
1099; "departure"; 21; 81; <; 2
1100; "arrival"; 36; 81; <; 2
1101; "departure"; 40; 81; <; 3
1102; "arrival"; 11; 81; <; 3
1103; "departure"; 11; 81; <; 3
1104; "arrival"; 70; 81; <; 3
1105; "departure"; 70; 81; <; 3
1106; "arrival"; 21; 81; <; 3
1107; "departure"; 21; 81; <; 3
1108; "arrival"; 36; 81; <; 3
1109; "departure"; 40; 81; <; 4
1110; "arrival"; 11; 81; <; 4
1111; "departure"; 11; 81; <; 4
1112; "arrival"; 70; 81; <; 4
1113; "departure"; 70; 81; <; 4
1114; "arrival"; 21; 81; <; 4
1115; "departure"; 21; 81; <; 4
1116; "arrival"; 36; 81; <; 4
1117; "departure"; 40; 81; <; 5
1118; "arrival"; 11; 81; <; 5
1119; "departure"; 11; 81; <; 5
1120; "arrival"; 70; 81; <; 5
1121; "departure"; 70; 81; <; 5
1122; "arrival"; 21; 81; <; 5
1123; "departure"; 21; 81; <; 5
1124; "arrival"; 36; 81; <; 5
1125; "departure"; 40; 81; <; 6
1126; "arrival"; 11; 81; <; 6
1127; "departure"; 11; 81; <; 6
1128; "arrival"; 70; 81; <; 6
1129; "departure"; 70; 81; <; 6
1130; "arrival"; 21; 81; <; 6
1131; "departure"; 21; 81; <; 6
1132; "arrival"; 36; 81; <; 6
