# event_id; type; stop_id; line_id; line_direction; line_freq_repetition
3027; "departure"; 505; 14; <; 1
3028; "arrival"; 502; 14; <; 1
3029; "departure"; 502; 14; <; 1
3030; "arrival"; 405; 14; <; 1
3031; "departure"; 405; 14; <; 1
3032; "arrival"; 544; 14; <; 1
3033; "departure"; 544; 14; <; 1
3034; "arrival"; 406; 14; <; 1
3035; "departure"; 406; 14; <; 1
3036; "arrival"; 43; 14; <; 1
3037; "departure"; 43; 14; <; 1
3038; "arrival"; 573; 14; <; 1
3039; "departure"; 573; 14; <; 1
3040; "arrival"; 42; 14; <; 1
3041; "departure"; 42; 14; <; 1
3042; "arrival"; 41; 14; <; 1
3043; "departure"; 41; 14; <; 1
3044; "arrival"; 527; 14; <; 1
3045; "departure"; 510; 14; <; 2
3046; "arrival"; 288; 14; <; 2
3047; "departure"; 288; 14; <; 2
3048; "arrival"; 289; 14; <; 2
3049; "departure"; 289; 14; <; 2
3050; "arrival"; 287; 14; <; 2
3051; "departure"; 287; 14; <; 2
3052; "arrival"; 504; 14; <; 2
3053; "departure"; 504; 14; <; 2
3054; "arrival"; 505; 14; <; 2
3055; "departure"; 505; 14; <; 2
3056; "arrival"; 502; 14; <; 2
3057; "departure"; 502; 14; <; 2
3058; "arrival"; 405; 14; <; 2
3059; "departure"; 405; 14; <; 2
3060; "arrival"; 544; 14; <; 2
3061; "departure"; 544; 14; <; 2
3062; "arrival"; 406; 14; <; 2
3063; "departure"; 406; 14; <; 2
3064; "arrival"; 43; 14; <; 2
3065; "departure"; 43; 14; <; 2
3066; "arrival"; 573; 14; <; 2
3067; "departure"; 573; 14; <; 2
3068; "arrival"; 42; 14; <; 2
3069; "departure"; 42; 14; <; 2
3070; "arrival"; 41; 14; <; 2
3071; "departure"; 41; 14; <; 2
3072; "arrival"; 527; 14; <; 2
3073; "departure"; 448; 17; >; 1
3074; "arrival"; 156; 17; >; 1
3075; "departure"; 156; 17; >; 1
3076; "arrival"; 162; 17; >; 1
3077; "departure"; 162; 17; >; 1
3078; "arrival"; 462; 17; >; 1
3079; "departure"; 462; 17; >; 1
3080; "arrival"; 463; 17; >; 1
3081; "departure"; 463; 17; >; 1
3082; "arrival"; 188; 17; >; 1
3083; "departure"; 188; 17; >; 1
3084; "arrival"; 187; 17; >; 1
3085; "departure"; 187; 17; >; 1
3086; "arrival"; 186; 17; >; 1
3087; "departure"; 186; 17; >; 1
3088; "arrival"; 185; 17; >; 1
3089; "departure"; 185; 17; >; 1
3090; "arrival"; 184; 17; >; 1
3091; "departure"; 184; 17; >; 1
3092; "arrival"; 183; 17; >; 1
3093; "departure"; 183; 17; >; 1
3094; "arrival"; 182; 17; >; 1
3095; "departure"; 182; 17; >; 1
3096; "arrival"; 181; 17; >; 1
3097; "departure"; 448; 17; >; 2
3098; "arrival"; 156; 17; >; 2
3099; "departure"; 156; 17; >; 2
3100; "arrival"; 162; 17; >; 2
3101; "departure"; 162; 17; >; 2
3102; "arrival"; 462; 17; >; 2
3103; "departure"; 462; 17; >; 2
3104; "arrival"; 463; 17; >; 2
3105; "departure"; 463; 17; >; 2
3106; "arrival"; 188; 17; >; 2
3107; "departure"; 188; 17; >; 2
3108; "arrival"; 187; 17; >; 2
3109; "departure"; 187; 17; >; 2
3110; "arrival"; 186; 17; >; 2
3111; "departure"; 186; 17; >; 2
3112; "arrival"; 185; 17; >; 2
3113; "departure"; 185; 17; >; 2
3114; "arrival"; 184; 17; >; 2
3115; "departure"; 184; 17; >; 2
3116; "arrival"; 183; 17; >; 2
3117; "departure"; 183; 17; >; 2
3118; "arrival"; 182; 17; >; 2
3119; "departure"; 182; 17; >; 2
3120; "arrival"; 181; 17; >; 2
3121; "departure"; 448; 17; >; 3
3122; "arrival"; 156; 17; >; 3
3123; "departure"; 156; 17; >; 3
3124; "arrival"; 162; 17; >; 3
3125; "departure"; 162; 17; >; 3
3126; "arrival"; 462; 17; >; 3
3127; "departure"; 462; 17; >; 3
3128; "arrival"; 463; 17; >; 3
3129; "departure"; 463; 17; >; 3
3130; "arrival"; 188; 17; >; 3
3131; "departure"; 188; 17; >; 3
3132; "arrival"; 187; 17; >; 3
3133; "departure"; 187; 17; >; 3
3134; "arrival"; 186; 17; >; 3
3135; "departure"; 186; 17; >; 3
3136; "arrival"; 185; 17; >; 3
3137; "departure"; 185; 17; >; 3
3138; "arrival"; 184; 17; >; 3
3139; "departure"; 184; 17; >; 3
3140; "arrival"; 183; 17; >; 3
3141; "departure"; 183; 17; >; 3
3142; "arrival"; 182; 17; >; 3
3143; "departure"; 182; 17; >; 3
3144; "arrival"; 181; 17; >; 3
3145; "departure"; 448; 17; >; 4
3146; "arrival"; 156; 17; >; 4
3147; "departure"; 156; 17; >; 4
3148; "arrival"; 162; 17; >; 4
3149; "departure"; 162; 17; >; 4
3150; "arrival"; 462; 17; >; 4
3151; "departure"; 462; 17; >; 4
3152; "arrival"; 463; 17; >; 4
3153; "departure"; 463; 17; >; 4
3154; "arrival"; 188; 17; >; 4
3155; "departure"; 188; 17; >; 4
3156; "arrival"; 187; 17; >; 4
3157; "departure"; 187; 17; >; 4
3158; "arrival"; 186; 17; >; 4
3159; "departure"; 186; 17; >; 4
3160; "arrival"; 185; 17; >; 4
3161; "departure"; 185; 17; >; 4
3162; "arrival"; 184; 17; >; 4
3163; "departure"; 184; 17; >; 4
3164; "arrival"; 183; 17; >; 4
3165; "departure"; 183; 17; >; 4
3166; "arrival"; 182; 17; >; 4
3167; "departure"; 182; 17; >; 4
3168; "arrival"; 181; 17; >; 4
3169; "departure"; 448; 17; >; 5
3170; "arrival"; 156; 17; >; 5
3171; "departure"; 156; 17; >; 5
3172; "arrival"; 162; 17; >; 5
3173; "departure"; 162; 17; >; 5
3174; "arrival"; 462; 17; >; 5
3175; "departure"; 462; 17; >; 5
3176; "arrival"; 463; 17; >; 5
3177; "departure"; 463; 17; >; 5
3178; "arrival"; 188; 17; >; 5
3179; "departure"; 188; 17; >; 5
3180; "arrival"; 187; 17; >; 5
3181; "departure"; 187; 17; >; 5
3182; "arrival"; 186; 17; >; 5
3183; "departure"; 186; 17; >; 5
3184; "arrival"; 185; 17; >; 5
3185; "departure"; 185; 17; >; 5
3186; "arrival"; 184; 17; >; 5
3187; "departure"; 184; 17; >; 5
3188; "arrival"; 183; 17; >; 5
3189; "departure"; 183; 17; >; 5
3190; "arrival"; 182; 17; >; 5
3191; "departure"; 182; 17; >; 5
3192; "arrival"; 181; 17; >; 5
3193; "departure"; 448; 17; >; 6
3194; "arrival"; 156; 17; >; 6
3195; "departure"; 156; 17; >; 6
3196; "arrival"; 162; 17; >; 6
3197; "departure"; 162; 17; >; 6
3198; "arrival"; 462; 17; >; 6
3199; "departure"; 462; 17; >; 6
3200; "arrival"; 463; 17; >; 6
3201; "departure"; 463; 17; >; 6
3202; "arrival"; 188; 17; >; 6
3203; "departure"; 188; 17; >; 6
3204; "arrival"; 187; 17; >; 6
3205; "departure"; 187; 17; >; 6
3206; "arrival"; 186; 17; >; 6
3207; "departure"; 186; 17; >; 6
3208; "arrival"; 185; 17; >; 6
3209; "departure"; 185; 17; >; 6
3210; "arrival"; 184; 17; >; 6
3211; "departure"; 184; 17; >; 6
3212; "arrival"; 183; 17; >; 6
3213; "departure"; 183; 17; >; 6
3214; "arrival"; 182; 17; >; 6
3215; "departure"; 182; 17; >; 6
3216; "arrival"; 181; 17; >; 6
3217; "departure"; 181; 17; <; 1
3218; "arrival"; 182; 17; <; 1
3219; "departure"; 182; 17; <; 1
3220; "arrival"; 183; 17; <; 1
3221; "departure"; 183; 17; <; 1
3222; "arrival"; 184; 17; <; 1
3223; "departure"; 184; 17; <; 1
3224; "arrival"; 185; 17; <; 1
3225; "departure"; 185; 17; <; 1
3226; "arrival"; 186; 17; <; 1
3227; "departure"; 186; 17; <; 1
3228; "arrival"; 187; 17; <; 1
3229; "departure"; 187; 17; <; 1
3230; "arrival"; 188; 17; <; 1
3231; "departure"; 188; 17; <; 1
3232; "arrival"; 463; 17; <; 1
3233; "departure"; 463; 17; <; 1
3234; "arrival"; 462; 17; <; 1
3235; "departure"; 462; 17; <; 1
3236; "arrival"; 162; 17; <; 1
3237; "departure"; 162; 17; <; 1
3238; "arrival"; 156; 17; <; 1
3239; "departure"; 156; 17; <; 1
3240; "arrival"; 448; 17; <; 1
3241; "departure"; 181; 17; <; 2
3242; "arrival"; 182; 17; <; 2
3243; "departure"; 182; 17; <; 2
3244; "arrival"; 183; 17; <; 2
3245; "departure"; 183; 17; <; 2
3246; "arrival"; 184; 17; <; 2
3247; "departure"; 184; 17; <; 2
3248; "arrival"; 185; 17; <; 2
3249; "departure"; 185; 17; <; 2
3250; "arrival"; 186; 17; <; 2
3251; "departure"; 186; 17; <; 2
3252; "arrival"; 187; 17; <; 2
3253; "departure"; 187; 17; <; 2
3254; "arrival"; 188; 17; <; 2
3255; "departure"; 188; 17; <; 2
3256; "arrival"; 463; 17; <; 2
3257; "departure"; 463; 17; <; 2
3258; "arrival"; 462; 17; <; 2
3259; "departure"; 462; 17; <; 2
3260; "arrival"; 162; 17; <; 2
3261; "departure"; 162; 17; <; 2
3262; "arrival"; 156; 17; <; 2
3263; "departure"; 156; 17; <; 2
3264; "arrival"; 448; 17; <; 2
3265; "departure"; 181; 17; <; 3
3266; "arrival"; 182; 17; <; 3
3267; "departure"; 182; 17; <; 3
3268; "arrival"; 183; 17; <; 3
3269; "departure"; 183; 17; <; 3
3270; "arrival"; 184; 17; <; 3
3271; "departure"; 184; 17; <; 3
3272; "arrival"; 185; 17; <; 3
3273; "departure"; 185; 17; <; 3
3274; "arrival"; 186; 17; <; 3
3275; "departure"; 186; 17; <; 3
3276; "arrival"; 187; 17; <; 3
3277; "departure"; 187; 17; <; 3
3278; "arrival"; 188; 17; <; 3
3279; "departure"; 188; 17; <; 3
3280; "arrival"; 463; 17; <; 3
3281; "departure"; 463; 17; <; 3
3282; "arrival"; 462; 17; <; 3
3283; "departure"; 462; 17; <; 3
3284; "arrival"; 162; 17; <; 3
3285; "departure"; 162; 17; <; 3
3286; "arrival"; 156; 17; <; 3
3287; "departure"; 156; 17; <; 3
3288; "arrival"; 448; 17; <; 3
3289; "departure"; 181; 17; <; 4
3290; "arrival"; 182; 17; <; 4
3291; "departure"; 182; 17; <; 4
3292; "arrival"; 183; 17; <; 4
3293; "departure"; 183; 17; <; 4
3294; "arrival"; 184; 17; <; 4
3295; "departure"; 184; 17; <; 4
3296; "arrival"; 185; 17; <; 4
3297; "departure"; 185; 17; <; 4
3298; "arrival"; 186; 17; <; 4
3299; "departure"; 186; 17; <; 4
3300; "arrival"; 187; 17; <; 4
3301; "departure"; 187; 17; <; 4
3302; "arrival"; 188; 17; <; 4
3303; "departure"; 188; 17; <; 4
3304; "arrival"; 463; 17; <; 4
3305; "departure"; 463; 17; <; 4
3306; "arrival"; 462; 17; <; 4
3307; "departure"; 462; 17; <; 4
3308; "arrival"; 162; 17; <; 4
3309; "departure"; 162; 17; <; 4
3310; "arrival"; 156; 17; <; 4
3311; "departure"; 156; 17; <; 4
3312; "arrival"; 448; 17; <; 4
3313; "departure"; 181; 17; <; 5
3314; "arrival"; 182; 17; <; 5
3315; "departure"; 182; 17; <; 5
3316; "arrival"; 183; 17; <; 5
3317; "departure"; 183; 17; <; 5
3318; "arrival"; 184; 17; <; 5
3319; "departure"; 184; 17; <; 5
3320; "arrival"; 185; 17; <; 5
3321; "departure"; 185; 17; <; 5
3322; "arrival"; 186; 17; <; 5
3323; "departure"; 186; 17; <; 5
3324; "arrival"; 187; 17; <; 5
3325; "departure"; 187; 17; <; 5
3326; "arrival"; 188; 17; <; 5
3327; "departure"; 188; 17; <; 5
3328; "arrival"; 463; 17; <; 5
3329; "departure"; 463; 17; <; 5
3330; "arrival"; 462; 17; <; 5
3331; "departure"; 462; 17; <; 5
3332; "arrival"; 162; 17; <; 5
3333; "departure"; 162; 17; <; 5
3334; "arrival"; 156; 17; <; 5
3335; "departure"; 156; 17; <; 5
3336; "arrival"; 448; 17; <; 5
3337; "departure"; 181; 17; <; 6
3338; "arrival"; 182; 17; <; 6
3339; "departure"; 182; 17; <; 6
3340; "arrival"; 183; 17; <; 6
3341; "departure"; 183; 17; <; 6
3342; "arrival"; 184; 17; <; 6
3343; "departure"; 184; 17; <; 6
3344; "arrival"; 185; 17; <; 6
3345; "departure"; 185; 17; <; 6
3346; "arrival"; 186; 17; <; 6
3347; "departure"; 186; 17; <; 6
3348; "arrival"; 187; 17; <; 6
3349; "departure"; 187; 17; <; 6
3350; "arrival"; 188; 17; <; 6
3351; "departure"; 188; 17; <; 6
3352; "arrival"; 463; 17; <; 6
3353; "departure"; 463; 17; <; 6
3354; "arrival"; 462; 17; <; 6
3355; "departure"; 462; 17; <; 6
3356; "arrival"; 162; 17; <; 6
3357; "departure"; 162; 17; <; 6
3358; "arrival"; 156; 17; <; 6
3359; "departure"; 156; 17; <; 6
3360; "arrival"; 448; 17; <; 6
3361; "departure"; 123; 18; >; 1
3362; "arrival"; 195; 18; >; 1
3363; "departure"; 195; 18; >; 1
3364; "arrival"; 194; 18; >; 1
3365; "departure"; 194; 18; >; 1
3366; "arrival"; 193; 18; >; 1
3367; "departure"; 193; 18; >; 1
3368; "arrival"; 190; 18; >; 1
3369; "departure"; 190; 18; >; 1
3370; "arrival"; 284; 18; >; 1
3371; "departure"; 284; 18; >; 1
3372; "arrival"; 282; 18; >; 1
3373; "departure"; 282; 18; >; 1
3374; "arrival"; 281; 18; >; 1
3375; "departure"; 281; 18; >; 1
3376; "arrival"; 280; 18; >; 1
3377; "departure"; 280; 18; >; 1
3378; "arrival"; 460; 18; >; 1
3379; "departure"; 460; 18; >; 1
3380; "arrival"; 276; 18; >; 1
3381; "departure"; 276; 18; >; 1
3382; "arrival"; 571; 18; >; 1
3383; "departure"; 571; 18; >; 1
3384; "arrival"; 181; 18; >; 1
3385; "departure"; 123; 18; >; 2
3386; "arrival"; 195; 18; >; 2
3387; "departure"; 195; 18; >; 2
3388; "arrival"; 194; 18; >; 2
3389; "departure"; 194; 18; >; 2
3390; "arrival"; 193; 18; >; 2
3391; "departure"; 193; 18; >; 2
3392; "arrival"; 190; 18; >; 2
3393; "departure"; 190; 18; >; 2
3394; "arrival"; 284; 18; >; 2
3395; "departure"; 284; 18; >; 2
3396; "arrival"; 282; 18; >; 2
3397; "departure"; 282; 18; >; 2
3398; "arrival"; 281; 18; >; 2
3399; "departure"; 281; 18; >; 2
3400; "arrival"; 280; 18; >; 2
3401; "departure"; 280; 18; >; 2
3402; "arrival"; 460; 18; >; 2
3403; "departure"; 460; 18; >; 2
3404; "arrival"; 276; 18; >; 2
3405; "departure"; 276; 18; >; 2
3406; "arrival"; 571; 18; >; 2
3407; "departure"; 571; 18; >; 2
3408; "arrival"; 181; 18; >; 2
3409; "departure"; 123; 18; >; 3
3410; "arrival"; 195; 18; >; 3
3411; "departure"; 195; 18; >; 3
3412; "arrival"; 194; 18; >; 3
3413; "departure"; 194; 18; >; 3
3414; "arrival"; 193; 18; >; 3
3415; "departure"; 193; 18; >; 3
3416; "arrival"; 190; 18; >; 3
3417; "departure"; 190; 18; >; 3
3418; "arrival"; 284; 18; >; 3
3419; "departure"; 284; 18; >; 3
3420; "arrival"; 282; 18; >; 3
3421; "departure"; 282; 18; >; 3
3422; "arrival"; 281; 18; >; 3
3423; "departure"; 281; 18; >; 3
3424; "arrival"; 280; 18; >; 3
3425; "departure"; 280; 18; >; 3
3426; "arrival"; 460; 18; >; 3
3427; "departure"; 460; 18; >; 3
3428; "arrival"; 276; 18; >; 3
3429; "departure"; 276; 18; >; 3
3430; "arrival"; 571; 18; >; 3
3431; "departure"; 571; 18; >; 3
3432; "arrival"; 181; 18; >; 3
3433; "departure"; 123; 18; >; 4
3434; "arrival"; 195; 18; >; 4
3435; "departure"; 195; 18; >; 4
3436; "arrival"; 194; 18; >; 4
3437; "departure"; 194; 18; >; 4
3438; "arrival"; 193; 18; >; 4
3439; "departure"; 193; 18; >; 4
3440; "arrival"; 190; 18; >; 4
3441; "departure"; 190; 18; >; 4
3442; "arrival"; 284; 18; >; 4
3443; "departure"; 284; 18; >; 4
3444; "arrival"; 282; 18; >; 4
3445; "departure"; 282; 18; >; 4
3446; "arrival"; 281; 18; >; 4
3447; "departure"; 281; 18; >; 4
3448; "arrival"; 280; 18; >; 4
3449; "departure"; 280; 18; >; 4
3450; "arrival"; 460; 18; >; 4
3451; "departure"; 460; 18; >; 4
3452; "arrival"; 276; 18; >; 4
3453; "departure"; 276; 18; >; 4
3454; "arrival"; 571; 18; >; 4
3455; "departure"; 571; 18; >; 4
3456; "arrival"; 181; 18; >; 4
3457; "departure"; 123; 18; >; 5
3458; "arrival"; 195; 18; >; 5
3459; "departure"; 195; 18; >; 5
3460; "arrival"; 194; 18; >; 5
3461; "departure"; 194; 18; >; 5
3462; "arrival"; 193; 18; >; 5
3463; "departure"; 193; 18; >; 5
3464; "arrival"; 190; 18; >; 5
3465; "departure"; 190; 18; >; 5
3466; "arrival"; 284; 18; >; 5
3467; "departure"; 284; 18; >; 5
3468; "arrival"; 282; 18; >; 5
3469; "departure"; 282; 18; >; 5
3470; "arrival"; 281; 18; >; 5
3471; "departure"; 281; 18; >; 5
3472; "arrival"; 280; 18; >; 5
3473; "departure"; 280; 18; >; 5
3474; "arrival"; 460; 18; >; 5
3475; "departure"; 460; 18; >; 5
3476; "arrival"; 276; 18; >; 5
3477; "departure"; 276; 18; >; 5
3478; "arrival"; 571; 18; >; 5
3479; "departure"; 571; 18; >; 5
3480; "arrival"; 181; 18; >; 5
3481; "departure"; 123; 18; >; 6
3482; "arrival"; 195; 18; >; 6
3483; "departure"; 195; 18; >; 6
3484; "arrival"; 194; 18; >; 6
3485; "departure"; 194; 18; >; 6
3486; "arrival"; 193; 18; >; 6
3487; "departure"; 193; 18; >; 6
3488; "arrival"; 190; 18; >; 6
3489; "departure"; 190; 18; >; 6
3490; "arrival"; 284; 18; >; 6
3491; "departure"; 284; 18; >; 6
3492; "arrival"; 282; 18; >; 6
3493; "departure"; 282; 18; >; 6
3494; "arrival"; 281; 18; >; 6
3495; "departure"; 281; 18; >; 6
3496; "arrival"; 280; 18; >; 6
3497; "departure"; 280; 18; >; 6
3498; "arrival"; 460; 18; >; 6
3499; "departure"; 460; 18; >; 6
3500; "arrival"; 276; 18; >; 6
3501; "departure"; 276; 18; >; 6
3502; "arrival"; 571; 18; >; 6
3503; "departure"; 571; 18; >; 6
3504; "arrival"; 181; 18; >; 6
3505; "departure"; 181; 18; <; 1
3506; "arrival"; 571; 18; <; 1
3507; "departure"; 571; 18; <; 1
3508; "arrival"; 276; 18; <; 1
3509; "departure"; 276; 18; <; 1
3510; "arrival"; 460; 18; <; 1
3511; "departure"; 460; 18; <; 1
3512; "arrival"; 280; 18; <; 1
3513; "departure"; 280; 18; <; 1
3514; "arrival"; 281; 18; <; 1
3515; "departure"; 281; 18; <; 1
3516; "arrival"; 282; 18; <; 1
3517; "departure"; 282; 18; <; 1
3518; "arrival"; 284; 18; <; 1
3519; "departure"; 284; 18; <; 1
3520; "arrival"; 190; 18; <; 1
3521; "departure"; 190; 18; <; 1
3522; "arrival"; 193; 18; <; 1
3523; "departure"; 193; 18; <; 1
3524; "arrival"; 194; 18; <; 1
3525; "departure"; 194; 18; <; 1
3526; "arrival"; 195; 18; <; 1
3527; "departure"; 195; 18; <; 1
3528; "arrival"; 123; 18; <; 1
3529; "departure"; 181; 18; <; 2
3530; "arrival"; 571; 18; <; 2
3531; "departure"; 571; 18; <; 2
3532; "arrival"; 276; 18; <; 2
3533; "departure"; 276; 18; <; 2
3534; "arrival"; 460; 18; <; 2
3535; "departure"; 460; 18; <; 2
3536; "arrival"; 280; 18; <; 2
3537; "departure"; 280; 18; <; 2
3538; "arrival"; 281; 18; <; 2
3539; "departure"; 281; 18; <; 2
3540; "arrival"; 282; 18; <; 2
3541; "departure"; 282; 18; <; 2
3542; "arrival"; 284; 18; <; 2
3543; "departure"; 284; 18; <; 2
3544; "arrival"; 190; 18; <; 2
3545; "departure"; 190; 18; <; 2
3546; "arrival"; 193; 18; <; 2
3547; "departure"; 193; 18; <; 2
3548; "arrival"; 194; 18; <; 2
3549; "departure"; 194; 18; <; 2
3550; "arrival"; 195; 18; <; 2
3551; "departure"; 195; 18; <; 2
3552; "arrival"; 123; 18; <; 2
3553; "departure"; 181; 18; <; 3
3554; "arrival"; 571; 18; <; 3
3555; "departure"; 571; 18; <; 3
3556; "arrival"; 276; 18; <; 3
3557; "departure"; 276; 18; <; 3
3558; "arrival"; 460; 18; <; 3
3559; "departure"; 460; 18; <; 3
3560; "arrival"; 280; 18; <; 3
3561; "departure"; 280; 18; <; 3
3562; "arrival"; 281; 18; <; 3
3563; "departure"; 281; 18; <; 3
3564; "arrival"; 282; 18; <; 3
3565; "departure"; 282; 18; <; 3
3566; "arrival"; 284; 18; <; 3
3567; "departure"; 284; 18; <; 3
3568; "arrival"; 190; 18; <; 3
3569; "departure"; 190; 18; <; 3
3570; "arrival"; 193; 18; <; 3
3571; "departure"; 193; 18; <; 3
3572; "arrival"; 194; 18; <; 3
3573; "departure"; 194; 18; <; 3
3574; "arrival"; 195; 18; <; 3
3575; "departure"; 195; 18; <; 3
3576; "arrival"; 123; 18; <; 3
3577; "departure"; 181; 18; <; 4
3578; "arrival"; 571; 18; <; 4
3579; "departure"; 571; 18; <; 4
3580; "arrival"; 276; 18; <; 4
3581; "departure"; 276; 18; <; 4
3582; "arrival"; 460; 18; <; 4
3583; "departure"; 460; 18; <; 4
3584; "arrival"; 280; 18; <; 4
3585; "departure"; 280; 18; <; 4
3586; "arrival"; 281; 18; <; 4
3587; "departure"; 281; 18; <; 4
3588; "arrival"; 282; 18; <; 4
3589; "departure"; 282; 18; <; 4
3590; "arrival"; 284; 18; <; 4
3591; "departure"; 284; 18; <; 4
3592; "arrival"; 190; 18; <; 4
3593; "departure"; 190; 18; <; 4
3594; "arrival"; 193; 18; <; 4
3595; "departure"; 193; 18; <; 4
3596; "arrival"; 194; 18; <; 4
3597; "departure"; 194; 18; <; 4
3598; "arrival"; 195; 18; <; 4
3599; "departure"; 195; 18; <; 4
3600; "arrival"; 123; 18; <; 4
3601; "departure"; 181; 18; <; 5
3602; "arrival"; 571; 18; <; 5
3603; "departure"; 571; 18; <; 5
3604; "arrival"; 276; 18; <; 5
3605; "departure"; 276; 18; <; 5
3606; "arrival"; 460; 18; <; 5
3607; "departure"; 460; 18; <; 5
3608; "arrival"; 280; 18; <; 5
3609; "departure"; 280; 18; <; 5
3610; "arrival"; 281; 18; <; 5
3611; "departure"; 281; 18; <; 5
3612; "arrival"; 282; 18; <; 5
3613; "departure"; 282; 18; <; 5
3614; "arrival"; 284; 18; <; 5
3615; "departure"; 284; 18; <; 5
3616; "arrival"; 190; 18; <; 5
3617; "departure"; 190; 18; <; 5
3618; "arrival"; 193; 18; <; 5
3619; "departure"; 193; 18; <; 5
3620; "arrival"; 194; 18; <; 5
3621; "departure"; 194; 18; <; 5
3622; "arrival"; 195; 18; <; 5
3623; "departure"; 195; 18; <; 5
3624; "arrival"; 123; 18; <; 5
3625; "departure"; 181; 18; <; 6
3626; "arrival"; 571; 18; <; 6
3627; "departure"; 571; 18; <; 6
3628; "arrival"; 276; 18; <; 6
3629; "departure"; 276; 18; <; 6
3630; "arrival"; 460; 18; <; 6
3631; "departure"; 460; 18; <; 6
3632; "arrival"; 280; 18; <; 6
3633; "departure"; 280; 18; <; 6
3634; "arrival"; 281; 18; <; 6
3635; "departure"; 281; 18; <; 6
3636; "arrival"; 282; 18; <; 6
3637; "departure"; 282; 18; <; 6
3638; "arrival"; 284; 18; <; 6
3639; "departure"; 284; 18; <; 6
3640; "arrival"; 190; 18; <; 6
3641; "departure"; 190; 18; <; 6
3642; "arrival"; 193; 18; <; 6
3643; "departure"; 193; 18; <; 6
3644; "arrival"; 194; 18; <; 6
3645; "departure"; 194; 18; <; 6
3646; "arrival"; 195; 18; <; 6
3647; "departure"; 195; 18; <; 6
3648; "arrival"; 123; 18; <; 6
3649; "departure"; 520; 19; >; 1
3650; "arrival"; 500; 19; >; 1
3651; "departure"; 500; 19; >; 1
3652; "arrival"; 192; 19; >; 1
3653; "departure"; 192; 19; >; 1
3654; "arrival"; 191; 19; >; 1
3655; "departure"; 191; 19; >; 1
3656; "arrival"; 190; 19; >; 1
3657; "departure"; 190; 19; >; 1
3658; "arrival"; 284; 19; >; 1
3659; "departure"; 284; 19; >; 1
3660; "arrival"; 282; 19; >; 1
3661; "departure"; 282; 19; >; 1
3662; "arrival"; 281; 19; >; 1
3663; "departure"; 281; 19; >; 1
3664; "arrival"; 280; 19; >; 1
3665; "departure"; 280; 19; >; 1
3666; "arrival"; 460; 19; >; 1
3667; "departure"; 460; 19; >; 1
3668; "arrival"; 276; 19; >; 1
3669; "departure"; 276; 19; >; 1
3670; "arrival"; 571; 19; >; 1
3671; "departure"; 571; 19; >; 1
3672; "arrival"; 181; 19; >; 1
3673; "departure"; 520; 19; >; 2
3674; "arrival"; 500; 19; >; 2
3675; "departure"; 500; 19; >; 2
3676; "arrival"; 192; 19; >; 2
3677; "departure"; 192; 19; >; 2
3678; "arrival"; 191; 19; >; 2
3679; "departure"; 191; 19; >; 2
3680; "arrival"; 190; 19; >; 2
3681; "departure"; 190; 19; >; 2
3682; "arrival"; 284; 19; >; 2
3683; "departure"; 284; 19; >; 2
3684; "arrival"; 282; 19; >; 2
3685; "departure"; 282; 19; >; 2
3686; "arrival"; 281; 19; >; 2
3687; "departure"; 281; 19; >; 2
3688; "arrival"; 280; 19; >; 2
3689; "departure"; 280; 19; >; 2
3690; "arrival"; 460; 19; >; 2
3691; "departure"; 460; 19; >; 2
3692; "arrival"; 276; 19; >; 2
3693; "departure"; 276; 19; >; 2
3694; "arrival"; 571; 19; >; 2
3695; "departure"; 571; 19; >; 2
3696; "arrival"; 181; 19; >; 2
3697; "departure"; 520; 19; >; 3
3698; "arrival"; 500; 19; >; 3
3699; "departure"; 500; 19; >; 3
3700; "arrival"; 192; 19; >; 3
3701; "departure"; 192; 19; >; 3
3702; "arrival"; 191; 19; >; 3
3703; "departure"; 191; 19; >; 3
3704; "arrival"; 190; 19; >; 3
3705; "departure"; 190; 19; >; 3
3706; "arrival"; 284; 19; >; 3
3707; "departure"; 284; 19; >; 3
3708; "arrival"; 282; 19; >; 3
3709; "departure"; 282; 19; >; 3
3710; "arrival"; 281; 19; >; 3
3711; "departure"; 281; 19; >; 3
3712; "arrival"; 280; 19; >; 3
3713; "departure"; 280; 19; >; 3
3714; "arrival"; 460; 19; >; 3
3715; "departure"; 460; 19; >; 3
3716; "arrival"; 276; 19; >; 3
3717; "departure"; 276; 19; >; 3
3718; "arrival"; 571; 19; >; 3
3719; "departure"; 571; 19; >; 3
3720; "arrival"; 181; 19; >; 3
3721; "departure"; 520; 19; >; 4
3722; "arrival"; 500; 19; >; 4
3723; "departure"; 500; 19; >; 4
3724; "arrival"; 192; 19; >; 4
3725; "departure"; 192; 19; >; 4
3726; "arrival"; 191; 19; >; 4
3727; "departure"; 191; 19; >; 4
3728; "arrival"; 190; 19; >; 4
3729; "departure"; 190; 19; >; 4
3730; "arrival"; 284; 19; >; 4
3731; "departure"; 284; 19; >; 4
3732; "arrival"; 282; 19; >; 4
3733; "departure"; 282; 19; >; 4
3734; "arrival"; 281; 19; >; 4
3735; "departure"; 281; 19; >; 4
3736; "arrival"; 280; 19; >; 4
3737; "departure"; 280; 19; >; 4
3738; "arrival"; 460; 19; >; 4
3739; "departure"; 460; 19; >; 4
3740; "arrival"; 276; 19; >; 4
3741; "departure"; 276; 19; >; 4
3742; "arrival"; 571; 19; >; 4
