activity_index; type; from_event; to_event; lower_bound; upper_bound; weight
575; "change"; 491; 207; 3; 62; 0.0
576; "change"; 491; 314; 3; 62; 0.0
577; "change"; 491; 330; 3; 62; 0.0
578; "change"; 393; 15; 3; 32; 0.0
579; "change"; 393; 95; 3; 32; 0.0
580; "change"; 393; 387; 3; 62; 0.0
581; "change"; 393; 212; 3; 62; 0.0
582; "change"; 393; 427; 3; 62; 0.0
583; "change"; 84; 30; 3; 32; 0.0
584; "change"; 84; 354; 3; 62; 0.0
585; "change"; 84; 233; 3; 62; 0.0
586; "change"; 229; 310; 3; 32; 0.0
587; "change"; 229; 116; 3; 62; 0.0
588; "change"; 229; 27; 3; 62; 0.0
589; "change"; 423; 146; 3; 32; 0.0
590; "change"; 423; 155; 3; 62; 0.0
591; "change"; 423; 168; 3; 62; 0.0
592; "change"; 423; 470; 3; 62; 0.0
593; "change"; 423; 407; 3; 62; 0.0
594; "change"; 423; 272; 3; 62; 0.0
595; "change"; 423; 156; 3; 22; 0.0
596; "change"; 423; 160; 3; 22; 0.0
597; "change"; 423; 7; 3; 62; 0.0
598; "change"; 423; 28; 3; 62; 0.0
599; "change"; 423; 211; 3; 62; 0.0
600; "change"; 423; 185; 3; 62; 0.0
601; "change"; 423; 14; 3; 62; 0.0
602; "change"; 423; 46; 3; 62; 0.0
603; "change"; 423; 102; 3; 62; 0.0
604; "change"; 423; 337; 3; 62; 0.0
605; "change"; 423; 140; 3; 12; 0.0
606; "change"; 70; 72; 3; 62; 0.0
607; "change"; 70; 284; 3; 62; 0.0
608; "change"; 70; 378; 3; 62; 0.0
609; "change"; 70; 69; 3; 62; 0.0
610; "change"; 70; 55; 3; 62; 0.0
611; "change"; 70; 404; 3; 62; 0.0
612; "change"; 152; 239; 3; 62; 0.0
613; "change"; 152; 450; 3; 62; 0.0
614; "change"; 152; 65; 3; 62; 0.0
615; "change"; 124; 209; 3; 62; 0.0
616; "change"; 124; 54; 3; 62; 0.0
617; "change"; 153; 231; 3; 62; 0.0
618; "change"; 153; 406; 3; 62; 0.0
619; "change"; 41; 412; 3; 32; 0.0
620; "change"; 41; 410; 3; 32; 0.0
621; "change"; 41; 321; 3; 62; 0.0
622; "change"; 41; 17; 3; 62; 0.0
623; "change"; 189; 322; 3; 32; 0.0
624; "change"; 189; 44; 3; 62; 0.0
625; "change"; 312; 236; 3; 32; 0.0
626; "change"; 312; 313; 3; 62; 0.0
627; "change"; 96; 380; 3; 32; 0.0
628; "change"; 96; 97; 3; 62; 0.0
629; "change"; 490; 15; 3; 32; 0.0
630; "change"; 490; 331; 3; 62; 0.0
631; "change"; 490; 311; 3; 62; 0.0
632; "change"; 490; 212; 3; 62; 0.0
633; "change"; 255; 431; 3; 62; 0.0
634; "change"; 255; 207; 3; 62; 100.0
635; "change"; 255; 314; 3; 62; 0.0
636; "change"; 255; 330; 3; 62; 100.0
637; "change"; 486; 15; 3; 32; 0.0
638; "change"; 486; 95; 3; 32; 0.0
639; "change"; 486; 311; 3; 62; 0.0
640; "change"; 486; 212; 3; 62; 0.0
641; "change"; 486; 427; 3; 62; 0.0
642; "change"; 234; 340; 3; 32; 0.0
643; "change"; 234; 237; 3; 62; 0.0
644; "change"; 74; 476; 3; 32; 0.0
645; "change"; 74; 324; 3; 62; 0.0
646; "change"; 394; 438; 3; 32; 0.0
647; "change"; 394; 415; 3; 62; 0.0
648; "change"; 5; 410; 3; 32; 0.0
649; "change"; 5; 321; 3; 62; 0.0
650; "change"; 5; 208; 3; 62; 0.0
651; "change"; 5; 264; 3; 62; 0.0
652; "change"; 287; 484; 3; 62; 0.0
653; "change"; 287; 16; 3; 62; 0.0
654; "change"; 279; 188; 3; 32; 0.0
655; "change"; 279; 304; 3; 12; 0.0
656; "change"; 279; 76; 3; 32; 0.0
657; "change"; 279; 489; 3; 12; 0.0
658; "change"; 279; 228; 3; 12; 3206.0
659; "change"; 392; 77; 3; 32; 57.0
660; "change"; 392; 171; 3; 12; 0.0
661; "change"; 392; 428; 3; 32; 201.0
662; "change"; 193; 83; 3; 12; 0.0
663; "change"; 215; 246; 3; 32; 0.0
664; "change"; 215; 457; 3; 32; 163.0
665; "change"; 215; 167; 3; 12; 0.0
666; "change"; 215; 61; 3; 12; 249.0
667; "change"; 215; 118; 3; 32; 0.0
668; "change"; 215; 232; 3; 32; 217.0
669; "change"; 332; 249; 3; 12; 0.0
670; "change"; 332; 437; 3; 12; 248.0
671; "change"; 144; 414; 3; 32; 0.0
672; "change"; 144; 251; 3; 32; 224.0
673; "change"; 144; 257; 3; 32; 0.0
674; "change"; 144; 217; 3; 12; 0.0
675; "change"; 144; 297; 3; 32; 0.0
676; "change"; 144; 277; 3; 17; 116.0
677; "change"; 144; 364; 3; 17; 165.0
678; "change"; 144; 360; 3; 32; 573.0
679; "change"; 144; 98; 3; 32; 0.0
680; "change"; 203; 249; 3; 12; 0.0
681; "change"; 203; 437; 3; 12; 0.0
682; "change"; 240; 246; 3; 32; 0.0
683; "change"; 240; 457; 3; 32; 0.0
684; "change"; 240; 167; 3; 12; 0.0
685; "change"; 240; 61; 3; 12; 0.0
686; "change"; 240; 118; 3; 32; 0.0
687; "change"; 240; 232; 3; 32; 0.0
688; "change"; 151; 83; 3; 12; 0.0
689; "change"; 151; 453; 3; 12; 0.0
690; "change"; 161; 77; 3; 32; 178.0
691; "change"; 161; 62; 3; 32; 0.0
692; "change"; 161; 477; 3; 12; 0.0
693; "change"; 161; 439; 3; 32; 0.0
694; "change"; 161; 428; 3; 32; 69.0
695; "change"; 161; 226; 3; 12; 0.0
696; "change"; 162; 478; 3; 12; 0.0
697; "change"; 162; 228; 3; 12; 1433.0
698; "change"; 335; 243; 3; 12; 0.0
699; "change"; 335; 163; 3; 12; 0.0
700; "change"; 183; 134; 3; 32; 0.0
701; "change"; 183; 142; 3; 32; 163.0
702; "change"; 183; 167; 3; 22; 0.0
703; "change"; 183; 61; 3; 22; 0.0
704; "change"; 183; 118; 3; 62; 0.0
705; "change"; 183; 232; 3; 62; 0.0
706; "change"; 149; 20; 3; 12; 0.0
707; "change"; 136; 146; 3; 32; 0.0
708; "change"; 136; 53; 3; 32; 0.0
709; "change"; 136; 250; 3; 62; 0.0
710; "change"; 136; 466; 3; 62; 0.0
711; "change"; 136; 4; 3; 62; 0.0
712; "change"; 136; 470; 3; 62; 208.0
713; "change"; 136; 407; 3; 62; 0.0
714; "change"; 136; 272; 3; 62; 0.0
715; "change"; 136; 156; 3; 22; 0.0
716; "change"; 136; 160; 3; 22; 0.0
717; "change"; 136; 7; 3; 62; 0.0
718; "change"; 136; 28; 3; 62; 558.0
719; "change"; 136; 211; 3; 62; 0.0
720; "change"; 136; 185; 3; 62; 76.0
721; "change"; 136; 14; 3; 62; 0.0
722; "change"; 136; 46; 3; 62; 0.0
723; "change"; 136; 102; 3; 62; 145.0
724; "change"; 136; 337; 3; 62; 0.0
725; "change"; 136; 375; 3; 62; 145.0
726; "change"; 136; 140; 3; 12; 680.0
727; "change"; 291; 91; 3; 62; 111.0
728; "change"; 291; 402; 3; 62; 599.0
729; "change"; 135; 53; 3; 32; 0.0
730; "change"; 135; 250; 3; 62; 0.0
731; "change"; 135; 466; 3; 62; 0.0
732; "change"; 135; 4; 3; 62; 0.0
733; "change"; 135; 470; 3; 62; 0.0
734; "change"; 135; 407; 3; 62; 0.0
735; "change"; 135; 156; 3; 22; 0.0
736; "change"; 135; 160; 3; 22; 0.0
737; "change"; 135; 28; 3; 62; 0.0
738; "change"; 135; 211; 3; 62; 0.0
739; "change"; 135; 185; 3; 62; 0.0
740; "change"; 135; 46; 3; 62; 0.0
741; "change"; 135; 102; 3; 62; 0.0
742; "change"; 135; 337; 3; 62; 0.0
743; "change"; 135; 375; 3; 62; 0.0
744; "change"; 135; 140; 3; 12; 0.0
745; "change"; 280; 20; 3; 12; 1843.0
746; "change"; 432; 134; 3; 32; 0.0
747; "change"; 432; 142; 3; 32; 0.0
748; "change"; 432; 167; 3; 22; 0.0
749; "change"; 432; 61; 3; 22; 0.0
750; "change"; 432; 118; 3; 62; 0.0
751; "change"; 432; 232; 3; 62; 0.0
752; "change"; 238; 243; 3; 12; 0.0
753; "change"; 238; 163; 3; 12; 1005.0
754; "change"; 370; 327; 3; 32; 0.0
755; "change"; 370; 251; 3; 62; 0.0
756; "change"; 370; 257; 3; 62; 0.0
757; "change"; 370; 217; 3; 22; 0.0
758; "change"; 370; 297; 3; 62; 0.0
759; "change"; 370; 277; 3; 17; 0.0
760; "change"; 370; 364; 3; 17; 0.0
761; "change"; 370; 360; 3; 62; 0.0
762; "change"; 370; 98; 3; 62; 0.0
763; "change"; 130; 256; 3; 62; 0.0
764; "change"; 130; 9; 3; 62; 0.0
765; "change"; 130; 205; 3; 62; 0.0
766; "change"; 130; 69; 3; 62; 0.0
767; "change"; 130; 55; 3; 62; 0.0
768; "change"; 130; 404; 3; 62; 0.0
769; "change"; 300; 24; 3; 62; 0.0
770; "change"; 300; 80; 3; 62; 100.0
771; "change"; 300; 314; 3; 62; 0.0
772; "change"; 317; 146; 3; 32; 0.0
773; "change"; 317; 53; 3; 32; 0.0
774; "change"; 317; 250; 3; 62; 0.0
775; "change"; 317; 466; 3; 62; 0.0
776; "change"; 317; 155; 3; 62; 0.0
777; "change"; 317; 168; 3; 62; 0.0
778; "change"; 317; 407; 3; 62; 0.0
779; "change"; 317; 272; 3; 62; 0.0
780; "change"; 317; 156; 3; 22; 0.0
781; "change"; 317; 160; 3; 22; 0.0
782; "change"; 317; 7; 3; 62; 0.0
783; "change"; 317; 28; 3; 62; 0.0
784; "change"; 317; 211; 3; 62; 0.0
785; "change"; 317; 185; 3; 62; 0.0
786; "change"; 317; 14; 3; 62; 0.0
787; "change"; 317; 46; 3; 62; 0.0
788; "change"; 317; 337; 3; 62; 0.0
789; "change"; 317; 375; 3; 62; 0.0
790; "change"; 317; 140; 3; 12; 0.0
791; "change"; 220; 143; 3; 32; 0.0
792; "change"; 220; 382; 3; 62; 0.0
793; "change"; 220; 2; 3; 62; 0.0
794; "change"; 199; 141; 3; 32; 0.0
795; "change"; 199; 465; 3; 62; 0.0
796; "change"; 199; 111; 3; 62; 0.0
797; "change"; 230; 310; 3; 32; 0.0
798; "change"; 230; 117; 3; 62; 0.0
799; "change"; 230; 27; 3; 62; 0.0
800; "change"; 424; 146; 3; 32; 0.0
801; "change"; 424; 466; 3; 62; 0.0
802; "change"; 424; 155; 3; 62; 0.0
803; "change"; 424; 168; 3; 62; 0.0
804; "change"; 424; 407; 3; 62; 0.0
805; "change"; 424; 272; 3; 62; 0.0
806; "change"; 424; 156; 3; 22; 0.0
807; "change"; 424; 160; 3; 22; 0.0
808; "change"; 424; 7; 3; 62; 0.0
809; "change"; 424; 28; 3; 62; 0.0
810; "change"; 424; 211; 3; 62; 0.0
811; "change"; 424; 185; 3; 62; 0.0
812; "change"; 424; 14; 3; 62; 0.0
813; "change"; 424; 46; 3; 62; 0.0
814; "change"; 424; 102; 3; 62; 0.0
815; "change"; 424; 337; 3; 62; 0.0
816; "change"; 424; 140; 3; 12; 0.0
817; "change"; 57; 24; 3; 62; 0.0
818; "change"; 57; 80; 3; 62; 0.0
819; "change"; 57; 330; 3; 62; 0.0
820; "change"; 3; 256; 3; 62; 0.0
821; "change"; 3; 341; 3; 62; 0.0
822; "change"; 3; 9; 3; 62; 0.0
823; "change"; 3; 378; 3; 62; 0.0
824; "change"; 3; 205; 3; 62; 0.0
825; "change"; 3; 69; 3; 62; 0.0
826; "change"; 3; 404; 3; 62; 0.0
827; "change"; 345; 66; 3; 62; 0.0
828; "change"; 345; 239; 3; 62; 0.0
829; "change"; 345; 450; 3; 62; 0.0
830; "change"; 345; 65; 3; 62; 0.0
831; "change"; 399; 188; 3; 12; 0.0
832; "change"; 399; 449; 3; 12; 0.0
833; "change"; 399; 76; 3; 12; 0.0
834; "change"; 399; 489; 3; 12; 0.0
835; "change"; 399; 228; 3; 12; 0.0
836; "change"; 40; 77; 3; 12; 0.0
837; "change"; 40; 318; 3; 12; 0.0
838; "change"; 40; 428; 3; 12; 0.0
839; "change"; 145; 219; 3; 12; 0.0
840; "change"; 289; 92; 3; 12; 1842.0
841; "change"; 289; 425; 3; 12; 0.0
842; "change"; 434; 219; 3; 12; 0.0
843; "change"; 434; 78; 3; 12; 0.0
844; "change"; 443; 77; 3; 12; 0.0
845; "change"; 443; 62; 3; 12; 0.0
846; "change"; 443; 93; 3; 12; 0.0
847; "change"; 443; 439; 3; 12; 0.0
848; "change"; 443; 428; 3; 12; 0.0
849; "change"; 443; 226; 3; 12; 0.0
850; "change"; 441; 94; 3; 12; 0.0
851; "change"; 441; 228; 3; 12; 407.0
852; "change"; 472; 463; 3; 62; 0.0
853; "change"; 420; 37; 3; 32; 0.0
854; "change"; 420; 88; 3; 62; 0.0
855; "change"; 420; 63; 3; 62; 0.0
856; "change"; 420; 417; 3; 62; 0.0
857; "change"; 385; 53; 3; 32; 23.0
858; "change"; 385; 250; 3; 62; 0.0
859; "change"; 385; 466; 3; 62; 0.0
860; "change"; 385; 168; 3; 62; 128.0
861; "change"; 385; 4; 3; 62; 0.0
862; "change"; 385; 470; 3; 62; 0.0
863; "change"; 385; 156; 3; 22; 0.0
864; "change"; 385; 160; 3; 22; 38.0
865; "change"; 385; 28; 3; 62; 0.0
866; "change"; 385; 211; 3; 62; 0.0
867; "change"; 385; 185; 3; 62; 0.0
868; "change"; 385; 46; 3; 62; 0.0
869; "change"; 385; 102; 3; 62; 11.0
870; "change"; 385; 337; 3; 62; 8.0
871; "change"; 385; 375; 3; 62; 5.0
872; "change"; 385; 140; 3; 12; 274.0
873; "change"; 99; 327; 3; 32; 0.0
874; "change"; 99; 414; 3; 62; 0.0
875; "change"; 99; 277; 3; 17; 0.0
876; "change"; 99; 364; 3; 17; 0.0
877; "change"; 99; 360; 3; 62; 0.0
878; "change"; 90; 107; 3; 12; 0.0
879; "change"; 90; 366; 3; 12; 0.0
880; "change"; 112; 327; 3; 32; 0.0
881; "change"; 112; 414; 3; 62; 0.0
882; "change"; 112; 217; 3; 22; 0.0
883; "change"; 112; 297; 3; 62; 0.0
884; "change"; 112; 364; 3; 17; 0.0
885; "change"; 112; 360; 3; 62; 0.0
886; "change"; 112; 98; 3; 62; 0.0
887; "change"; 10; 146; 3; 32; 0.0
888; "change"; 10; 53; 3; 32; 47.0
889; "change"; 10; 250; 3; 62; 0.0
890; "change"; 10; 466; 3; 62; 0.0
891; "change"; 10; 155; 3; 62; 0.0
892; "change"; 10; 168; 3; 62; 0.0
893; "change"; 10; 4; 3; 62; 0.0
894; "change"; 10; 470; 3; 62; 38.0
895; "change"; 10; 160; 3; 22; 0.0
896; "change"; 10; 7; 3; 62; 0.0
897; "change"; 10; 28; 3; 62; 0.0
898; "change"; 10; 185; 3; 62; 10.0
899; "change"; 10; 14; 3; 62; 0.0
900; "change"; 10; 102; 3; 62; 0.0
901; "change"; 10; 337; 3; 62; 0.0
902; "change"; 10; 375; 3; 62; 9.0
903; "change"; 10; 140; 3; 12; 0.0
904; "change"; 158; 402; 3; 62; 0.0
905; "change"; 303; 353; 3; 62; 0.0
906; "change"; 210; 448; 3; 62; 0.0
907; "change"; 452; 60; 3; 22; 0.0
908; "change"; 137; 134; 3; 12; 0.0
909; "change"; 137; 142; 3; 12; 0.0
910; "change"; 137; 246; 3; 22; 0.0
911; "change"; 137; 457; 3; 22; 0.0
912; "change"; 137; 118; 3; 22; 0.0
913; "change"; 123; 146; 3; 12; 0.0
914; "change"; 123; 53; 3; 12; 0.0
915; "change"; 123; 250; 3; 22; 0.0
916; "change"; 123; 466; 3; 22; 22.0
917; "change"; 123; 155; 3; 22; 0.0
918; "change"; 123; 168; 3; 22; 0.0
919; "change"; 123; 4; 3; 22; 0.0
920; "change"; 123; 470; 3; 22; 0.0
921; "change"; 123; 407; 3; 22; 0.0
922; "change"; 123; 272; 3; 22; 4.0
923; "change"; 123; 7; 3; 22; 0.0
924; "change"; 123; 28; 3; 22; 0.0
925; "change"; 123; 211; 3; 22; 0.0
926; "change"; 123; 185; 3; 22; 3.0
927; "change"; 123; 14; 3; 22; 0.0
928; "change"; 123; 46; 3; 22; 0.0
929; "change"; 123; 102; 3; 22; 17.0
930; "change"; 123; 375; 3; 22; 28.0
931; "change"; 123; 140; 3; 12; 0.0
932; "change"; 328; 327; 3; 12; 0.0
933; "change"; 328; 414; 3; 22; 0.0
934; "change"; 328; 251; 3; 22; 0.0
935; "change"; 328; 277; 3; 7; 0.0
936; "change"; 328; 364; 3; 7; 0.0
937; "change"; 328; 360; 3; 22; 16.0
938; "change"; 216; 146; 3; 12; 0.0
939; "change"; 216; 53; 3; 12; 0.0
940; "change"; 216; 250; 3; 22; 0.0
941; "change"; 216; 466; 3; 22; 0.0
942; "change"; 216; 155; 3; 22; 0.0
943; "change"; 216; 168; 3; 22; 0.0
944; "change"; 216; 4; 3; 22; 0.0
945; "change"; 216; 470; 3; 22; 0.0
946; "change"; 216; 272; 3; 22; 0.0
947; "change"; 216; 7; 3; 22; 0.0
948; "change"; 216; 28; 3; 22; 0.0
949; "change"; 216; 185; 3; 22; 0.0
950; "change"; 216; 14; 3; 22; 0.0
951; "change"; 216; 102; 3; 22; 0.0
952; "change"; 216; 337; 3; 22; 0.0
953; "change"; 216; 375; 3; 22; 0.0
954; "change"; 216; 140; 3; 12; 0.0
955; "change"; 258; 134; 3; 12; 0.0
956; "change"; 258; 142; 3; 12; 0.0
957; "change"; 258; 246; 3; 22; 0.0
958; "change"; 258; 457; 3; 22; 0.0
959; "change"; 258; 232; 3; 22; 0.0
960; "change"; 213; 395; 3; 22; 0.0
961; "change"; 157; 288; 3; 22; 0.0
962; "change"; 429; 225; 3; 62; 0.0
963; "change"; 429; 23; 3; 62; 0.0
964; "change"; 429; 65; 3; 62; 0.0
965; "change"; 334; 256; 3; 62; 0.0
966; "change"; 334; 72; 3; 62; 0.0
967; "change"; 334; 205; 3; 62; 0.0
968; "change"; 334; 69; 3; 62; 0.0
969; "change"; 334; 55; 3; 62; 0.0
970; "change"; 334; 404; 3; 62; 0.0
971; "change"; 336; 146; 3; 32; 0.0
972; "change"; 336; 53; 3; 32; 0.0
973; "change"; 336; 250; 3; 62; 0.0
974; "change"; 336; 155; 3; 62; 0.0
975; "change"; 336; 168; 3; 62; 558.0
976; "change"; 336; 4; 3; 62; 0.0
977; "change"; 336; 470; 3; 62; 0.0
978; "change"; 336; 407; 3; 62; 0.0
979; "change"; 336; 272; 3; 62; 0.0
980; "change"; 336; 156; 3; 22; 0.0
981; "change"; 336; 160; 3; 22; 78.0
982; "change"; 336; 211; 3; 62; 0.0
983; "change"; 336; 14; 3; 62; 0.0
984; "change"; 336; 46; 3; 62; 0.0
985; "change"; 336; 102; 3; 62; 0.0
986; "change"; 336; 337; 3; 62; 18.0
987; "change"; 336; 375; 3; 62; 0.0
988; "change"; 336; 140; 3; 12; 24.0
989; "change"; 362; 91; 3; 62; 0.0
990; "change"; 362; 402; 3; 62; 0.0
991; "change"; 348; 53; 3; 32; 0.0
992; "change"; 348; 250; 3; 62; 0.0
993; "change"; 348; 466; 3; 62; 0.0
994; "change"; 348; 168; 3; 62; 0.0
995; "change"; 348; 4; 3; 62; 0.0
996; "change"; 348; 470; 3; 62; 0.0
997; "change"; 348; 407; 3; 62; 0.0
998; "change"; 348; 156; 3; 22; 0.0
999; "change"; 348; 160; 3; 22; 0.0
1000; "change"; 348; 211; 3; 62; 0.0
1001; "change"; 348; 185; 3; 62; 0.0
1002; "change"; 348; 46; 3; 62; 0.0
1003; "change"; 348; 102; 3; 62; 0.0
1004; "change"; 348; 337; 3; 62; 0.0
1005; "change"; 348; 375; 3; 62; 0.0
1006; "change"; 348; 140; 3; 12; 0.0
1007; "change"; 483; 341; 3; 62; 0.0
1008; "change"; 483; 72; 3; 62; 0.0
1009; "change"; 483; 284; 3; 62; 0.0
1010; "change"; 483; 69; 3; 62; 0.0
1011; "change"; 483; 55; 3; 62; 0.0
1012; "change"; 483; 404; 3; 62; 0.0
1013; "change"; 201; 66; 3; 62; 0.0
1014; "change"; 201; 450; 3; 62; 0.0
1015; "change"; 201; 65; 3; 62; 0.0
1016; "change"; 59; 209; 3; 62; 0.0
1017; "change"; 59; 54; 3; 62; 0.0
1018; "change"; 179; 85; 3; 62; 0.0
1019; "change"; 179; 406; 3; 62; 0.0
1020; "change"; 389; 412; 3; 32; 0.0
1021; "change"; 389; 410; 3; 32; 0.0
1022; "change"; 389; 173; 3; 62; 0.0
1023; "change"; 389; 17; 3; 62; 0.0
1024; "change"; 296; 62; 3; 32; 0.0
1025; "change"; 296; 318; 3; 32; 211.0
1026; "change"; 296; 93; 3; 32; 0.0
1027; "change"; 296; 171; 3; 12; 36.0
1028; "change"; 296; 477; 3; 12; 0.0
1029; "change"; 296; 226; 3; 12; 0.0
1030; "change"; 298; 94; 3; 32; 158.0
1031; "change"; 298; 478; 3; 12; 43.0
1032; "change"; 298; 228; 3; 12; 1039.0
1033; "change"; 286; 77; 3; 32; 0.0
1034; "change"; 286; 318; 3; 32; 0.0
1035; "change"; 286; 171; 3; 12; 0.0
1036; "change"; 42; 412; 3; 32; 0.0
1037; "change"; 42; 173; 3; 62; 0.0
1038; "change"; 42; 281; 3; 62; 0.0
1039; "change"; 42; 17; 3; 62; 0.0
1040; "change"; 42; 264; 3; 62; 0.0
1041; "change"; 442; 426; 3; 62; 0.0
1042; "change"; 442; 16; 3; 62; 0.0
1043; "change"; 56; 256; 3; 62; 0.0
1044; "change"; 56; 341; 3; 62; 0.0
1045; "change"; 56; 72; 3; 62; 0.0
1046; "change"; 56; 284; 3; 62; 0.0
1047; "change"; 56; 9; 3; 62; 0.0
1048; "change"; 56; 378; 3; 62; 0.0
1049; "change"; 56; 55; 3; 62; 0.0
1050; "change"; 49; 146; 3; 32; 0.0
1051; "change"; 49; 53; 3; 32; 0.0
1052; "change"; 49; 250; 3; 62; 0.0
1053; "change"; 49; 155; 3; 62; 0.0
1054; "change"; 49; 168; 3; 62; 76.0
1055; "change"; 49; 4; 3; 62; 0.0
1056; "change"; 49; 470; 3; 62; 0.0
1057; "change"; 49; 407; 3; 62; 0.0
1058; "change"; 49; 272; 3; 62; 0.0
1059; "change"; 49; 156; 3; 22; 0.0
1060; "change"; 49; 160; 3; 22; 12.0
1061; "change"; 49; 7; 3; 62; 0.0
1062; "change"; 49; 14; 3; 62; 0.0
1063; "change"; 49; 46; 3; 62; 0.0
1064; "change"; 49; 102; 3; 62; 0.0
1065; "change"; 49; 337; 3; 62; 5.0
1066; "change"; 49; 375; 3; 62; 0.0
1067; "change"; 49; 140; 3; 12; 86.0
1068; "change"; 122; 327; 3; 32; 0.0
1069; "change"; 122; 414; 3; 62; 0.0
1070; "change"; 122; 251; 3; 62; 0.0
1071; "change"; 122; 277; 3; 17; 10.0
1072; "change"; 122; 364; 3; 17; 0.0
1073; "change"; 122; 360; 3; 62; 7.0
1074; "change"; 38; 146; 3; 32; 0.0
1075; "change"; 38; 53; 3; 32; 0.0
1076; "change"; 38; 250; 3; 62; 0.0
1077; "change"; 38; 466; 3; 62; 0.0
1078; "change"; 38; 155; 3; 62; 0.0
1079; "change"; 38; 168; 3; 62; 0.0
1080; "change"; 38; 4; 3; 62; 0.0
1081; "change"; 38; 470; 3; 62; 0.0
1082; "change"; 38; 272; 3; 62; 0.0
1083; "change"; 38; 160; 3; 22; 0.0
1084; "change"; 38; 7; 3; 62; 0.0
1085; "change"; 38; 28; 3; 62; 0.0
1086; "change"; 38; 14; 3; 62; 0.0
1087; "change"; 38; 102; 3; 62; 0.0
1088; "change"; 38; 337; 3; 62; 0.0
1089; "change"; 38; 375; 3; 62; 0.0
1090; "change"; 38; 140; 3; 12; 0.0
1091; "change"; 150; 341; 3; 62; 0.0
1092; "change"; 150; 72; 3; 62; 0.0
1093; "change"; 150; 284; 3; 62; 0.0
1094; "change"; 150; 378; 3; 62; 0.0
1095; "change"; 150; 55; 3; 62; 0.0
1096; "change"; 150; 404; 3; 62; 0.0
1097; "change"; 282; 315; 3; 62; 0.0
1098; "change"; 282; 75; 3; 62; 0.0
1099; "change"; 282; 275; 3; 62; 0.0
1100; "change"; 11; 327; 3; 17; 248.0
1101; "change"; 11; 414; 3; 17; 0.0
1102; "change"; 11; 251; 3; 17; 0.0
1103; "change"; 11; 257; 3; 17; 0.0
1104; "change"; 11; 217; 3; 7; 0.0
1105; "change"; 11; 297; 3; 17; 0.0
1106; "change"; 11; 98; 3; 17; 0.0
1107; "change"; 115; 107; 3; 7; 0.0
1108; "change"; 115; 366; 3; 7; 0.0
1109; "change"; 455; 327; 3; 17; 340.0
1110; "change"; 455; 414; 3; 17; 0.0
1111; "change"; 455; 257; 3; 17; 0.0
1112; "change"; 455; 217; 3; 7; 0.0
1113; "change"; 455; 297; 3; 17; 0.0
1114; "change"; 455; 360; 3; 17; 0.0
1115; "change"; 455; 98; 3; 17; 0.0
1116; "change"; 242; 227; 3; 17; 0.0
1117; "change"; 242; 283; 3; 7; 8.0
1118; "change"; 242; 174; 3; 7; 0.0
1119; "change"; 195; 276; 3; 62; 0.0
1120; "change"; 81; 388; 3; 62; 0.0
1121; "change"; 64; 224; 3; 62; 0.0
1122; "change"; 430; 359; 3; 62; 0.0
1123; "change"; 376; 37; 3; 32; 0.0
1124; "change"; 376; 88; 3; 62; 0.0
1125; "change"; 376; 323; 3; 62; 0.0
1126; "change"; 376; 63; 3; 62; 0.0
1127; "change"; 485; 53; 3; 32; 0.0
1128; "change"; 485; 250; 3; 62; 0.0
1129; "change"; 485; 466; 3; 62; 0.0
1130; "change"; 485; 168; 3; 62; 583.0
1131; "change"; 485; 4; 3; 62; 0.0
1132; "change"; 485; 470; 3; 62; 0.0
1133; "change"; 485; 407; 3; 62; 0.0
1134; "change"; 485; 156; 3; 22; 0.0
1135; "change"; 485; 160; 3; 22; 44.0
1136; "change"; 485; 28; 3; 62; 0.0
1137; "change"; 485; 211; 3; 62; 0.0
1138; "change"; 485; 185; 3; 62; 0.0
1139; "change"; 485; 46; 3; 62; 0.0
1140; "change"; 485; 102; 3; 62; 0.0
1141; "change"; 485; 337; 3; 62; 0.0
1142; "change"; 485; 375; 3; 62; 0.0
1143; "change"; 485; 140; 3; 12; 0.0
1144; "change"; 368; 91; 3; 62; 0.0
1145; "change"; 86; 101; 3; 62; 0.0
1146; "change"; 433; 388; 3; 62; 24.0
1147; "change"; 433; 358; 3; 62; 0.0
1148; "change"; 187; 120; 3; 62; 0.0
1149; "change"; 169; 13; 3; 62; 0.0
1150; "change"; 169; 379; 3; 12; 0.0
1151; "change"; 474; 327; 3; 32; 0.0
1152; "change"; 474; 414; 3; 62; 0.0
1153; "change"; 474; 251; 3; 62; 0.0
1154; "change"; 474; 277; 3; 17; 0.0
1155; "change"; 474; 364; 3; 17; 0.0
1156; "change"; 170; 283; 3; 12; 287.0
1157; "change"; 170; 174; 3; 12; 0.0
1158; "change"; 481; 197; 3; 62; 5.0
1159; "change"; 481; 350; 3; 62; 380.0
1160; "change"; 481; 379; 3; 12; 663.0
1161; "change"; 274; 126; 3; 17; 0.0
1162; "change"; 274; 283; 3; 12; 0.0
1163; "change"; 274; 174; 3; 12; 1219.0
1164; "change"; 307; 327; 3; 32; 485.0
1165; "change"; 307; 414; 3; 62; 0.0
1166; "change"; 307; 251; 3; 62; 0.0
1167; "change"; 307; 257; 3; 62; 0.0
1168; "change"; 307; 217; 3; 22; 0.0
1169; "change"; 307; 297; 3; 62; 0.0
1170; "change"; 307; 277; 3; 17; 0.0
1171; "change"; 265; 146; 3; 32; 0.0
1172; "change"; 265; 53; 3; 32; 41.0
1173; "change"; 265; 250; 3; 62; 0.0
