event_id; type; stop_id; line_id; line_direction; period
739; "departure"; 359; 42; >; 1800
740; "arrival"; 84; 206; <; 600
741; "departure"; 280; 18; >; 600
742; "departure"; 281; 19; <; 900
743; "departure"; 120; 189; >; 900
744; "arrival"; 462; 204; >; 600
745; "departure"; 382; 205; >; 600
746; "arrival"; 532; 115; <; 1800
747; "departure"; 296; 210; <; 600
748; "departure"; 550; 1; >; 1800
749; "departure"; 461; 207; >; 600
750; "arrival"; 439; 189; <; 900
751; "arrival"; 305; 62; >; 1800
752; "departure"; 133; 68; <; 1800
753; "arrival"; 234; 1; <; 1800
754; "departure"; 461; 200; <; 600
755; "arrival"; 211; 1; >; 1800
756; "arrival"; 2; 206; <; 600
757; "arrival"; 527; 2; <; 900
758; "arrival"; 440; 46; >; 300
759; "arrival"; 198; 68; >; 1800
760; "departure"; 542; 4; <; 360
761; "arrival"; 20; 197; <; 600
762; "arrival"; 537; 49; >; 900
763; "arrival"; 335; 38; >; 1800
764; "arrival"; 143; 1; <; 1800
765; "arrival"; 51; 207; <; 600
766; "arrival"; 152; 11; <; 300
767; "departure"; 506; 2; <; 900
768; "arrival"; 163; 6; >; 450
769; "departure"; 276; 18; <; 600
770; "departure"; 166; 80; <; 900
771; "departure"; 503; 2; >; 900
772; "departure"; 71; 199; >; 1200
773; "arrival"; 80; 205; >; 600
774; "arrival"; 544; 27; <; 1800
775; "departure"; 424; 206; >; 600
776; "departure"; 441; 190; <; 900
777; "departure"; 209; 95; >; 360
778; "departure"; 523; 132; >; 900
779; "arrival"; 462; 192; <; 900
780; "departure"; 257; 12; >; 1800
781; "departure"; 62; 205; >; 600
782; "departure"; 544; 2; <; 900
783; "arrival"; 462; 206; <; 600
784; "arrival"; 493; 25; >; 1800
785; "arrival"; 462; 34; <; 360
786; "arrival"; 534; 111; <; 1800
787; "departure"; 425; 206; <; 600
788; "arrival"; 449; 195; >; 600
789; "arrival"; 77; 195; >; 600
790; "arrival"; 82; 203; <; 600
791; "departure"; 431; 89; >; 1800
792; "arrival"; 547; 199; >; 1200
793; "departure"; 315; 62; <; 1800
794; "arrival"; 149; 120; >; 1800
795; "departure"; 17; 194; <; 600
796; "departure"; 471; 201; <; 600
797; "departure"; 41; 14; <; 1800
798; "departure"; 451; 87; >; 900
799; "departure"; 105; 210; <; 600
800; "arrival"; 440; 191; >; 900
801; "departure"; 554; 187; <; 900
802; "departure"; 245; 61; >; 900
803; "departure"; 156; 3; >; 1800
804; "arrival"; 28; 108; <; 1800
805; "arrival"; 385; 4; <; 360
806; "arrival"; 73; 9; >; 1800
807; "departure"; 339; 37; >; 1800
808; "departure"; 481; 198; <; 1200
809; "arrival"; 199; 100; >; 1800
810; "departure"; 291; 2; <; 900
811; "arrival"; 271; 26; >; 900
812; "arrival"; 457; 29; >; 600
813; "arrival"; 463; 207; >; 600
814; "departure"; 448; 206; >; 600
815; "arrival"; 435; 101; >; 300
816; "arrival"; 518; 103; <; 1800
817; "arrival"; 366; 138; <; 1800
818; "arrival"; 460; 201; >; 600
819; "departure"; 129; 151; <; 1800
820; "arrival"; 70; 211; <; 900
821; "arrival"; 573; 2; >; 900
822; "arrival"; 244; 3; <; 1800
823; "departure"; 63; 208; >; 600
824; "departure"; 99; 206; <; 600
825; "departure"; 61; 200; >; 600
826; "arrival"; 258; 9; >; 1800
827; "departure"; 1; 159; >; 900
828; "departure"; 26; 197; >; 600
829; "departure"; 218; 103; <; 1800
830; "arrival"; 228; 63; >; 1800
831; "arrival"; 6; 206; >; 600
832; "departure"; 140; 174; >; 1800
833; "departure"; 529; 21; >; 1800
834; "departure"; 100; 201; <; 600
835; "departure"; 124; 205; >; 600
836; "departure"; 321; 54; >; 900
837; "arrival"; 31; 134; <; 1800
838; "arrival"; 8; 197; <; 600
839; "arrival"; 516; 204; <; 600
840; "arrival"; 519; 210; <; 600
841; "departure"; 156; 17; >; 600
842; "departure"; 448; 46; <; 300
843; "departure"; 68; 198; >; 1200
844; "departure"; 184; 17; <; 600
845; "arrival"; 413; 178; >; 1800
846; "arrival"; 251; 29; <; 600
847; "departure"; 523; 50; >; 1800
848; "arrival"; 529; 72; <; 1800
849; "departure"; 482; 196; <; 600
850; "arrival"; 487; 205; <; 600
851; "departure"; 254; 9; >; 1800
852; "departure"; 285; 20; <; 600
853; "departure"; 331; 104; <; 1800
854; "arrival"; 30; 185; <; 1800
855; "departure"; 209; 63; >; 1800
856; "arrival"; 190; 19; <; 900
857; "departure"; 470; 60; >; 1800
858; "arrival"; 44; 207; >; 600
859; "departure"; 142; 175; <; 1800
860; "departure"; 277; 135; >; 900
861; "arrival"; 441; 189; >; 900
862; "departure"; 7; 194; <; 600
863; "arrival"; 450; 207; <; 600
864; "departure"; 71; 196; >; 600
865; "departure"; 68; 198; <; 1200
866; "departure"; 106; 195; >; 600
867; "arrival"; 283; 21; <; 1800
868; "arrival"; 492; 6; <; 450
869; "arrival"; 12; 194; <; 600
870; "arrival"; 438; 197; >; 600
871; "departure"; 571; 70; >; 900
872; "departure"; 47; 107; <; 600
873; "departure"; 529; 21; <; 1800
874; "arrival"; 462; 17; <; 600
875; "departure"; 384; 4; <; 360
876; "departure"; 533; 113; >; 1800
877; "arrival"; 524; 69; <; 1800
878; "departure"; 201; 192; >; 900
879; "departure"; 513; 21; <; 1800
880; "arrival"; 557; 200; >; 600
881; "departure"; 462; 201; <; 600
882; "departure"; 572; 21; >; 1800
883; "arrival"; 518; 87; <; 900
884; "arrival"; 440; 3; <; 1800
885; "arrival"; 459; 20; >; 600
886; "departure"; 492; 46; >; 300
887; "departure"; 441; 192; <; 900
888; "arrival"; 48; 199; >; 1200
889; "departure"; 440; 188; >; 900
890; "departure"; 91; 206; <; 600
891; "departure"; 105; 210; >; 600
892; "departure"; 464; 29; >; 600
893; "arrival"; 309; 54; >; 900
894; "arrival"; 439; 187; >; 900
895; "arrival"; 276; 18; >; 600
896; "departure"; 112; 196; <; 600
897; "departure"; 18; 197; >; 600
898; "arrival"; 376; 209; >; 900
899; "arrival"; 138; 101; >; 300
900; "arrival"; 166; 100; >; 1800
901; "departure"; 80; 203; >; 600
902; "arrival"; 527; 190; <; 900
903; "arrival"; 56; 60; <; 1800
904; "departure"; 162; 81; >; 300
905; "departure"; 20; 136; >; 1800
906; "arrival"; 423; 93; <; 1800
907; "arrival"; 20; 197; >; 600
908; "departure"; 409; 53; <; 1800
909; "arrival"; 7; 206; >; 600
910; "arrival"; 93; 206; <; 600
911; "arrival"; 333; 113; <; 1800
912; "departure"; 296; 2; >; 900
913; "departure"; 164; 46; >; 300
914; "arrival"; 226; 82; <; 450
915; "arrival"; 7; 203; >; 600
916; "departure"; 541; 1; >; 1800
917; "departure"; 165; 1; >; 1800
918; "arrival"; 464; 201; <; 600
919; "arrival"; 356; 200; >; 600
920; "arrival"; 477; 198; <; 1200
921; "departure"; 24; 203; <; 600
922; "departure"; 563; 210; <; 600
923; "arrival"; 186; 17; <; 600
924; "arrival"; 476; 208; >; 600
925; "departure"; 111; 202; <; 600
926; "departure"; 468; 201; >; 600
927; "departure"; 467; 207; >; 600
928; "departure"; 517; 210; <; 600
929; "arrival"; 58; 208; >; 600
930; "arrival"; 69; 200; <; 600
931; "departure"; 486; 25; <; 1800
932; "arrival"; 515; 201; <; 600
933; "arrival"; 119; 209; <; 900
934; "arrival"; 497; 11; <; 300
935; "departure"; 500; 206; >; 600
936; "departure"; 423; 187; >; 900
937; "departure"; 420; 189; <; 900
938; "arrival"; 515; 20; >; 600
939; "arrival"; 517; 195; <; 600
940; "arrival"; 475; 25; <; 1800
941; "departure"; 369; 93; <; 1800
942; "arrival"; 483; 200; >; 600
943; "arrival"; 163; 3; <; 1800
944; "arrival"; 397; 50; >; 1800
945; "departure"; 377; 89; >; 1800
946; "departure"; 42; 51; <; 300
947; "arrival"; 482; 196; >; 600
948; "departure"; 341; 71; >; 1800
949; "arrival"; 496; 203; >; 600
950; "arrival"; 432; 102; >; 1800
951; "departure"; 476; 190; >; 900
952; "arrival"; 102; 204; >; 600
953; "departure"; 541; 1; <; 1800
954; "arrival"; 8; 203; <; 600
955; "arrival"; 131; 69; <; 1800
956; "arrival"; 546; 149; >; 1800
957; "departure"; 110; 211; >; 900
958; "arrival"; 248; 3; >; 1800
959; "departure"; 278; 53; <; 1800
960; "departure"; 454; 187; >; 900
961; "departure"; 423; 67; <; 360
962; "departure"; 480; 199; <; 1200
963; "departure"; 42; 51; >; 300
964; "departure"; 434; 85; <; 600
965; "arrival"; 470; 60; <; 1800
966; "departure"; 164; 11; <; 300
967; "arrival"; 209; 95; <; 360
968; "arrival"; 475; 12; >; 1800
969; "departure"; 423; 86; <; 1800
970; "departure"; 512; 201; <; 600
971; "departure"; 362; 204; <; 600
972; "departure"; 256; 25; <; 1800
973; "arrival"; 551; 193; >; 1800
974; "arrival"; 475; 9; <; 1800
975; "departure"; 98; 206; >; 600
976; "departure"; 260; 12; <; 1800
977; "departure"; 461; 200; >; 600
978; "arrival"; 55; 202; <; 600
979; "departure"; 396; 50; <; 1800
980; "arrival"; 69; 204; >; 600
981; "departure"; 328; 114; <; 900
982; "departure"; 35; 107; >; 600
983; "arrival"; 246; 61; <; 900
984; "departure"; 343; 76; <; 1800
985; "arrival"; 107; 211; <; 900
986; "departure"; 138; 97; >; 1800
987; "departure"; 87; 205; >; 600
988; "arrival"; 282; 19; >; 900
989; "arrival"; 257; 9; <; 1800
990; "departure"; 162; 6; <; 450
991; "departure"; 537; 28; <; 1800
992; "arrival"; 449; 194; >; 600
993; "departure"; 313; 54; >; 900
994; "departure"; 479; 202; >; 600
995; "departure"; 510; 201; >; 600
996; "departure"; 536; 50; <; 1800
997; "arrival"; 48; 201; >; 600
998; "arrival"; 230; 4; >; 360
999; "departure"; 506; 204; <; 600
1000; "arrival"; 258; 12; >; 1800
1001; "arrival"; 440; 6; >; 450
1002; "arrival"; 502; 14; >; 1800
1003; "departure"; 523; 196; <; 600
1004; "arrival"; 87; 205; <; 600
1005; "departure"; 441; 197; >; 600
1006; "departure"; 320; 73; <; 1800
1007; "arrival"; 13; 194; >; 600
1008; "departure"; 432; 194; >; 600
1009; "arrival"; 203; 1; <; 1800
1010; "departure"; 471; 144; <; 1800
1011; "arrival"; 333; 115; >; 1800
1012; "departure"; 452; 187; <; 900
1013; "arrival"; 438; 194; <; 600
1014; "departure"; 488; 65; <; 900
1015; "departure"; 449; 194; <; 600
1016; "arrival"; 471; 202; >; 600
1017; "departure"; 362; 198; >; 1200
1018; "arrival"; 462; 199; >; 1200
1019; "arrival"; 73; 195; >; 600
1020; "departure"; 527; 190; >; 900
1021; "arrival"; 48; 198; <; 1200
1022; "departure"; 409; 21; >; 1800
1023; "departure"; 133; 6; >; 450
1024; "arrival"; 343; 76; >; 1800
1025; "departure"; 426; 42; <; 1800
1026; "arrival"; 532; 69; <; 1800
1027; "arrival"; 554; 187; >; 900
1028; "departure"; 497; 187; <; 900
1029; "arrival"; 328; 114; >; 900
1030; "departure"; 267; 78; >; 1800
1031; "departure"; 291; 2; >; 900
1032; "arrival"; 205; 39; <; 1800
1033; "arrival"; 261; 9; <; 1800
1034; "departure"; 520; 187; >; 900
1035; "arrival"; 417; 74; <; 1800
1036; "arrival"; 92; 206; >; 600
1037; "arrival"; 364; 1; <; 1800
1038; "departure"; 201; 192; <; 900
1039; "departure"; 225; 1; >; 1800
1040; "departure"; 445; 197; <; 600
1041; "departure"; 254; 26; >; 900
1042; "arrival"; 462; 6; >; 450
1043; "arrival"; 462; 203; <; 600
1044; "departure"; 201; 4; >; 360
1045; "departure"; 522; 49; <; 900
1046; "arrival"; 448; 81; <; 300
1047; "departure"; 500; 208; >; 600
1048; "departure"; 378; 110; <; 1800
1049; "departure"; 57; 200; >; 600
1050; "arrival"; 66; 200; >; 600
1051; "departure"; 279; 72; >; 1800
1052; "departure"; 41; 14; >; 1800
1053; "arrival"; 522; 50; <; 1800
1054; "departure"; 42; 2; <; 900
1055; "departure"; 240; 116; >; 1800
1056; "departure"; 470; 201; >; 600
1057; "arrival"; 10; 195; >; 600
1058; "departure"; 368; 36; <; 900
1059; "arrival"; 453; 205; >; 600
1060; "arrival"; 486; 25; >; 1800
1061; "departure"; 450; 34; <; 360
1062; "arrival"; 535; 50; >; 1800
1063; "departure"; 262; 63; <; 1800
1064; "arrival"; 423; 188; <; 900
1065; "departure"; 440; 44; >; 900
1066; "departure"; 71; 204; >; 600
1067; "departure"; 113; 198; >; 1200
1068; "arrival"; 13; 208; <; 600
1069; "arrival"; 529; 53; <; 1800
1070; "departure"; 434; 211; >; 900
1071; "arrival"; 133; 46; <; 300
1072; "arrival"; 74; 26; >; 900
1073; "departure"; 497; 192; <; 900
1074; "arrival"; 448; 96; <; 1800
1075; "arrival"; 362; 202; >; 600
1076; "arrival"; 379; 4; <; 360
1077; "arrival"; 355; 43; >; 900
1078; "departure"; 513; 201; >; 600
1079; "arrival"; 435; 206; >; 600
1080; "arrival"; 438; 34; >; 360
1081; "arrival"; 449; 97; >; 1800
1082; "arrival"; 241; 3; <; 1800
1083; "arrival"; 182; 17; >; 600
1084; "departure"; 497; 188; >; 900
1085; "departure"; 53; 202; >; 600
1086; "departure"; 32; 90; >; 1800
1087; "arrival"; 444; 44; <; 900
1088; "departure"; 14; 188; >; 900
1089; "arrival"; 462; 201; >; 600
1090; "arrival"; 266; 78; <; 1800
1091; "arrival"; 16; 194; <; 600
1092; "arrival"; 557; 200; <; 600
1093; "departure"; 311; 54; <; 900
1094; "departure"; 273; 3; <; 1800
1095; "departure"; 228; 67; <; 360
1096; "arrival"; 28; 108; >; 1800
1097; "departure"; 441; 195; <; 600
1098; "arrival"; 146; 38; <; 1800
1099; "departure"; 481; 199; >; 1200
1100; "arrival"; 67; 205; <; 600
1101; "arrival"; 576; 106; <; 1800
1102; "arrival"; 438; 61; <; 900
1103; "departure"; 61; 200; <; 600
1104; "departure"; 162; 6; >; 450
1105; "departure"; 503; 27; <; 1800
1106; "departure"; 476; 192; >; 900
1107; "departure"; 195; 18; >; 600
1108; "departure"; 498; 203; >; 600
1109; "arrival"; 570; 151; >; 1800
1110; "departure"; 201; 205; >; 600
1111; "departure"; 516; 192; <; 900
1112; "arrival"; 494; 9; >; 1800
1113; "departure"; 147; 120; <; 1800
1114; "arrival"; 42; 27; <; 1800
1115; "arrival"; 454; 154; <; 600
1116; "departure"; 339; 37; <; 1800
1117; "departure"; 480; 204; <; 600
1118; "departure"; 15; 208; >; 600
1119; "departure"; 188; 17; >; 600
1120; "departure"; 253; 29; >; 600
1121; "arrival"; 372; 86; >; 1800
1122; "departure"; 126; 176; >; 1800
1123; "departure"; 37; 207; >; 600
1124; "departure"; 10; 195; <; 600
1125; "departure"; 361; 42; <; 1800
1126; "departure"; 277; 134; <; 1800
1127; "departure"; 476; 190; <; 900
1128; "departure"; 340; 28; >; 1800
1129; "arrival"; 302; 74; >; 1800
1130; "departure"; 476; 208; <; 600
1131; "departure"; 155; 11; <; 300
1132; "arrival"; 111; 204; >; 600
1133; "departure"; 336; 37; >; 1800
1134; "departure"; 509; 2; <; 900
1135; "departure"; 135; 34; >; 360
1136; "departure"; 163; 44; <; 900
1137; "departure"; 506; 204; >; 600
1138; "departure"; 370; 86; <; 1800
1139; "arrival"; 24; 197; <; 600
1140; "arrival"; 462; 191; <; 900
1141; "departure"; 237; 1; <; 1800
1142; "arrival"; 464; 207; >; 600
1143; "arrival"; 480; 202; <; 600
1144; "departure"; 155; 11; >; 300
1145; "arrival"; 406; 14; <; 1800
1146; "departure"; 486; 9; >; 1800
1147; "arrival"; 518; 103; >; 1800
1148; "arrival"; 365; 138; >; 1800
1149; "departure"; 337; 38; >; 1800
1150; "departure"; 339; 38; <; 1800
1151; "arrival"; 396; 50; <; 1800
1152; "departure"; 449; 197; >; 600
1153; "departure"; 128; 69; >; 1800
1154; "departure"; 380; 4; <; 360
1155; "departure"; 348; 28; <; 1800
1156; "arrival"; 423; 67; <; 360
1157; "departure"; 197; 79; >; 1800
1158; "departure"; 192; 19; <; 900
1159; "departure"; 500; 205; <; 600
1160; "departure"; 533; 163; <; 1800
1161; "departure"; 450; 204; >; 600
1162; "departure"; 557; 132; >; 900
1163; "arrival"; 481; 199; >; 1200
1164; "departure"; 520; 208; >; 600
1165; "departure"; 293; 2; <; 900
1166; "arrival"; 42; 51; >; 300
1167; "arrival"; 256; 25; <; 1800
1168; "arrival"; 165; 1; >; 1800
1169; "departure"; 205; 39; >; 1800
1170; "arrival"; 10; 195; <; 600
1171; "arrival"; 80; 203; >; 600
1172; "departure"; 208; 141; >; 1800
1173; "departure"; 564; 205; <; 600
1174; "departure"; 41; 27; >; 1800
1175; "departure"; 523; 49; >; 900
1176; "arrival"; 517; 210; <; 600
1177; "arrival"; 296; 2; >; 900
1178; "departure"; 457; 29; <; 600
1179; "arrival"; 500; 206; >; 600
1180; "arrival"; 537; 28; <; 1800
1181; "arrival"; 541; 1; >; 1800
1182; "departure"; 554; 190; <; 900
1183; "arrival"; 162; 81; >; 300
1184; "arrival"; 536; 50; <; 1800
1185; "arrival"; 377; 89; >; 1800
1186; "arrival"; 276; 18; <; 600
1187; "departure"; 448; 203; <; 600
1188; "arrival"; 105; 210; >; 600
1189; "departure"; 490; 65; <; 900
1190; "arrival"; 369; 93; <; 1800
1191; "arrival"; 164; 46; >; 300
1192; "arrival"; 572; 21; >; 1800
1193; "arrival"; 498; 203; >; 600
1194; "departure"; 5; 194; >; 600
1195; "arrival"; 544; 2; <; 900
1196; "arrival"; 341; 71; >; 1800
1197; "arrival"; 497; 192; <; 900
1198; "arrival"; 71; 196; >; 600
1199; "departure"; 444; 44; >; 900
1200; "arrival"; 328; 114; <; 900
1201; "departure"; 5; 206; <; 600
1202; "arrival"; 420; 138; <; 1800
1203; "departure"; 344; 112; >; 1800
1204; "arrival"; 480; 204; <; 600
1205; "arrival"; 434; 85; <; 600
1206; "departure"; 497; 187; >; 900
1207; "arrival"; 53; 202; >; 600
1208; "departure"; 274; 70; <; 900
1209; "departure"; 159; 142; <; 900
1210; "departure"; 480; 204; >; 600
1211; "arrival"; 201; 205; >; 600
1212; "departure"; 60; 208; >; 600
1213; "departure"; 405; 14; >; 1800
1214; "arrival"; 201; 192; >; 900
1215; "arrival"; 112; 196; <; 600
1216; "departure"; 441; 190; >; 900
1217; "arrival"; 68; 198; <; 1200
1218; "arrival"; 440; 188; >; 900
1219; "arrival"; 464; 29; >; 600
1220; "departure"; 438; 194; >; 600
1221; "arrival"; 156; 3; >; 1800
1222; "departure"; 420; 187; <; 900
1223; "arrival"; 106; 195; >; 600
1224; "arrival"; 240; 116; >; 1800
1225; "arrival"; 448; 96; >; 1800
1226; "departure"; 154; 11; <; 300
1227; "arrival"; 281; 19; <; 900
1228; "arrival"; 479; 202; >; 600
1229; "departure"; 449; 97; <; 1800
1230; "arrival"; 528; 180; <; 1800
1231; "departure"; 3; 206; >; 600
1232; "departure"; 86; 205; >; 600
1233; "arrival"; 138; 97; >; 1800
1234; "arrival"; 462; 201; <; 600
1235; "departure"; 75; 3; <; 1800
1236; "arrival"; 162; 6; <; 450
1237; "arrival"; 87; 205; >; 600
1238; "departure"; 15; 208; <; 600
1239; "departure"; 262; 82; <; 450
1240; "arrival"; 260; 12; <; 1800
1241; "arrival"; 201; 192; <; 900
1242; "arrival"; 280; 18; >; 600
1243; "departure"; 58; 208; <; 600
1244; "departure"; 356; 200; <; 600
1245; "departure"; 209; 26; >; 900
1246; "arrival"; 269; 78; >; 1800
1247; "departure"; 362; 199; >; 1200
1248; "arrival"; 362; 204; <; 600
1249; "departure"; 45; 201; <; 600
1250; "arrival"; 513; 21; <; 1800
1251; "departure"; 255; 26; >; 900
1252; "departure"; 29; 108; <; 1800
1253; "departure"; 493; 195; <; 600
1254; "arrival"; 313; 54; >; 900
1255; "arrival"; 506; 204; <; 600
1256; "departure"; 65; 200; <; 600
1257; "arrival"; 529; 21; <; 1800
1258; "departure"; 492; 44; <; 900
1259; "arrival"; 449; 194; <; 600
1260; "departure"; 93; 206; >; 600
1261; "arrival"; 393; 130; <; 1800
1262; "departure"; 450; 39; >; 1800
1263; "departure"; 460; 19; >; 900
1264; "arrival"; 129; 131; >; 1800
1265; "arrival"; 476; 190; >; 900
1266; "departure"; 257; 9; >; 1800
1267; "departure"; 56; 60; >; 1800
1268; "departure"; 47; 107; >; 600
1269; "departure"; 114; 196; <; 600
1270; "arrival"; 42; 51; <; 300
1271; "arrival"; 423; 187; >; 900
1272; "arrival"; 320; 73; <; 1800
1273; "arrival"; 110; 211; >; 900
1274; "arrival"; 576; 106; >; 1800
1275; "departure"; 26; 197; <; 600
1276; "arrival"; 457; 85; >; 600
1277; "arrival"; 91; 206; <; 600
1278; "arrival"; 82; 73; >; 1800
1279; "departure"; 393; 173; >; 1800
1280; "departure"; 144; 145; <; 1800
1281; "arrival"; 467; 207; >; 600
1282; "departure"; 55; 178; >; 1800
1283; "departure"; 377; 110; <; 1800
1284; "departure"; 67; 205; >; 600
1285; "arrival"; 343; 76; <; 1800
1286; "arrival"; 486; 25; <; 1800
1287; "arrival"; 384; 4; <; 360
1288; "arrival"; 461; 200; >; 600
1289; "arrival"; 512; 201; <; 600
1290; "arrival"; 400; 125; <; 1800
1291; "arrival"; 18; 197; >; 600
1292; "arrival"; 98; 206; >; 600
1293; "departure"; 462; 207; <; 600
1294; "departure"; 450; 61; >; 900
1295; "arrival"; 540; 139; >; 1800
1296; "arrival"; 278; 53; <; 1800
1297; "departure"; 226; 95; >; 360
1298; "departure"; 116; 198; <; 1200
1299; "departure"; 545; 193; >; 1800
1300; "arrival"; 480; 199; <; 1200
1301; "departure"; 40; 133; >; 600
1302; "departure"; 19; 203; <; 600
1303; "arrival"; 454; 187; >; 900
1304; "departure"; 466; 207; >; 600
1305; "departure"; 207; 170; <; 1800
1306; "arrival"; 41; 14; <; 1800
1307; "departure"; 163; 96; <; 1800
1308; "departure"; 340; 28; <; 1800
1309; "departure"; 108; 211; <; 900
1310; "departure"; 495; 3; >; 1800
1311; "departure"; 419; 109; <; 900
1312; "departure"; 68; 199; >; 1200
1313; "departure"; 279; 72; <; 1800
1314; "departure"; 511; 201; >; 600
1315; "departure"; 460; 34; >; 360
1316; "arrival"; 557; 153; <; 900
1317; "departure"; 132; 68; >; 1800
1318; "departure"; 481; 199; <; 1200
1319; "departure"; 55; 177; >; 1800
1320; "arrival"; 529; 21; >; 1800
1321; "arrival"; 109; 211; <; 900
1322; "arrival"; 76; 3; >; 1800
1323; "arrival"; 542; 4; <; 360
1324; "arrival"; 458; 207; >; 600
1325; "departure"; 532; 38; >; 1800
1326; "departure"; 19; 197; >; 600
1327; "departure"; 366; 204; >; 600
1328; "arrival"; 523; 196; <; 600
1329; "departure"; 450; 199; <; 1200
1330; "arrival"; 441; 197; >; 600
1331; "arrival"; 209; 95; >; 360
1332; "arrival"; 423; 118; >; 900
1333; "departure"; 469; 144; >; 1800
1334; "arrival"; 118; 209; <; 900
1335; "arrival"; 24; 203; <; 600
1336; "arrival"; 517; 210; >; 600
1337; "arrival"; 503; 2; >; 900
1338; "arrival"; 156; 17; >; 600
1339; "departure"; 296; 195; >; 600
1340; "arrival"; 11; 194; <; 600
1341; "arrival"; 506; 2; <; 900
1342; "arrival"; 111; 202; <; 600
1343; "departure"; 346; 111; <; 1800
1344; "arrival"; 26; 203; >; 600
1345; "arrival"; 451; 87; >; 900
1346; "departure"; 383; 4; >; 360
1347; "arrival"; 510; 201; >; 600
1348; "arrival"; 164; 6; <; 450
1349; "arrival"; 166; 80; <; 900
1350; "arrival"; 431; 89; >; 1800
1351; "arrival"; 11; 194; >; 600
1352; "departure"; 162; 81; <; 300
1353; "arrival"; 436; 169; <; 600
1354; "arrival"; 554; 191; <; 900
1355; "arrival"; 151; 11; >; 300
1356; "departure"; 450; 201; >; 600
1357; "departure"; 370; 86; >; 1800
1358; "arrival"; 468; 201; >; 600
1359; "departure"; 397; 49; <; 900
1360; "departure"; 301; 74; >; 1800
1361; "arrival"; 133; 68; <; 1800
1362; "departure"; 465; 39; <; 1800
1363; "departure"; 531; 203; <; 600
1364; "departure"; 23; 203; <; 600
1365; "departure"; 513; 201; <; 600
1366; "arrival"; 7; 195; >; 600
1367; "departure"; 355; 43; <; 900
1368; "arrival"; 486; 9; <; 1800
1369; "arrival"; 245; 61; >; 900
1370; "arrival"; 302; 62; <; 1800
1371; "departure"; 391; 173; <; 1800
1372; "departure"; 537; 49; <; 900
1373; "departure"; 40; 133; <; 600
1374; "departure"; 261; 25; >; 1800
1375; "arrival"; 339; 37; >; 1800
1376; "departure"; 557; 50; >; 1800
1377; "arrival"; 277; 72; >; 1800
1378; "departure"; 133; 11; <; 300
1379; "arrival"; 359; 42; >; 1800
1380; "departure"; 441; 192; >; 900
1381; "departure"; 457; 85; <; 600
1382; "arrival"; 554; 187; <; 900
1383; "departure"; 68; 200; <; 600
1384; "departure"; 430; 89; <; 1800
1385; "arrival"; 362; 199; <; 1200
1386; "departure"; 440; 189; <; 900
1387; "departure"; 213; 1; >; 1800
1388; "arrival"; 478; 199; >; 1200
1389; "departure"; 68; 201; >; 600
1390; "arrival"; 331; 104; <; 1800
1391; "arrival"; 16; 208; <; 600
1392; "arrival"; 133; 46; >; 300
1393; "arrival"; 544; 51; <; 300
1394; "arrival"; 291; 2; <; 900
1395; "departure"; 358; 36; <; 900
1396; "departure"; 106; 210; >; 600
1397; "arrival"; 129; 151; >; 1800
1398; "arrival"; 436; 170; <; 1800
1399; "arrival"; 481; 204; >; 600
1400; "arrival"; 336; 37; <; 1800
1401; "departure"; 314; 60; >; 1800
1402; "arrival"; 139; 131; <; 1800
1403; "departure"; 487; 208; <; 600
1404; "arrival"; 184; 17; >; 600
1405; "departure"; 166; 100; <; 1800
1406; "arrival"; 209; 63; >; 1800
1407; "arrival"; 533; 163; >; 1800
1408; "arrival"; 321; 54; >; 900
1409; "departure"; 189; 68; >; 1800
1410; "departure"; 520; 208; <; 600
1411; "arrival"; 286; 21; <; 1800
1412; "departure"; 403; 125; >; 1800
1413; "departure"; 91; 2; <; 900
1414; "departure"; 497; 44; >; 900
1415; "departure"; 463; 17; >; 600
1416; "departure"; 462; 191; >; 900
1417; "arrival"; 421; 36; <; 900
1418; "arrival"; 184; 17; <; 600
1419; "arrival"; 247; 3; >; 1800
1420; "arrival"; 134; 101; >; 300
1421; "arrival"; 254; 9; >; 1800
1422; "departure"; 505; 14; <; 1800
1423; "arrival"; 285; 20; <; 600
1424; "arrival"; 231; 4; >; 360
1425; "arrival"; 129; 152; >; 1800
1426; "departure"; 468; 202; >; 600
1427; "departure"; 448; 17; >; 600
1428; "departure"; 513; 21; >; 1800
1429; "arrival"; 228; 67; >; 360
1430; "departure"; 532; 163; >; 1800
1431; "arrival"; 523; 50; >; 1800
1432; "arrival"; 257; 12; >; 1800
1433; "arrival"; 2; 206; >; 600
1434; "arrival"; 550; 1; >; 1800
1435; "departure"; 432; 206; >; 600
1436; "departure"; 111; 202; >; 600
1437; "departure"; 223; 1; >; 1800
1438; "departure"; 544; 51; >; 300
1439; "departure"; 520; 195; >; 600
1440; "arrival"; 114; 202; >; 600
1441; "departure"; 114; 202; <; 600
1442; "arrival"; 38; 207; <; 600
1443; "arrival"; 315; 62; <; 1800
1444; "departure"; 275; 67; >; 360
1445; "departure"; 447; 3; >; 1800
1446; "departure"; 369; 36; >; 900
1447; "departure"; 261; 25; <; 1800
1448; "arrival"; 136; 6; <; 450
1449; "arrival"; 421; 42; <; 1800
1450; "departure"; 150; 11; <; 300
1451; "arrival"; 401; 73; >; 1800
1452; "arrival"; 166; 102; >; 1800
1453; "departure"; 8; 195; >; 600
1454; "departure"; 226; 26; <; 900
